,County,669,675,682,689,696,703,710
0,01001,NaN,51,53,59,61,67,76
1,01003,NaN,156,124,122,119,131,143
2,01005,NaN,15,17,16,14,14,13
3,01007,NaN,9,7,7,7,7,7
4,01009,NaN,70,67,64,59,54,55
5,01011,NaN,0,0,0,0,0,0
6,01013,NaN,14,14,16,14,14,14
7,01015,NaN,97,96,108,125,147,181
8,01017,NaN,7,1,0,0,0,2
9,01019,NaN,14,13,11,7,7,7
10,01021,NaN,49,39,37,37,35,39
11,01023,NaN,0,0,0,0,0,0
12,01025,NaN,7,7,3,1,0,0
13,01027,NaN,7,4,3,4,4,7
14,01029,NaN,0,0,0,0,0,0
15,01031,NaN,21,14,9,9,8,8
16,01033,NaN,44,39,37,38,32,33
17,01035,NaN,2,2,0,0,0,0
18,01037,NaN,7,10,16,21,24,28
19,01039,NaN,39,33,28,29,24,23
20,01041,NaN,14,9,7,7,6,3
21,01043,NaN,57,40,29,24,21,20
22,01045,NaN,17,15,17,17,19,21
23,01047,NaN,9,6,4,2,1,5
24,01049,NaN,55,69,72,82,85,96
25,01051,NaN,126,99,99,105,107,116
26,01053,NaN,16,14,10,10,10,10
27,01055,NaN,26,20,17,19,22,26
28,01057,NaN,79,59,49,40,34,30
29,01059,NaN,53,40,32,28,25,21
30,01061,NaN,5,3,5,7,7,7
31,01063,NaN,0,0,0,0,0,0
32,01065,NaN,0,0,0,0,0,0
33,01067,NaN,0,0,0,0,0,0
34,01069,NaN,56,51,46,42,44,39
35,01071,NaN,14,8,7,3,3,5
36,01073,NaN,144,137,120,111,103,97
37,01075,NaN,31,19,14,9,6,4
38,01077,NaN,59,49,43,39,33,30
39,01079,NaN,49,47,42,36,35,31
40,01081,NaN,57,50,41,36,29,28
41,01083,NaN,88,69,59,50,47,45
42,01085,NaN,0,0,0,0,0,0
43,01087,NaN,6,0,0,0,0,0
44,01089,NaN,131,127,113,102,94,84
45,01091,NaN,0,0,0,0,0,0
46,01093,NaN,23,12,7,7,6,5
47,01095,NaN,33,21,16,12,12,12
48,01097,NaN,257,269,280,306,326,357
49,01099,NaN,0,0,0,0,0,0
50,01101,NaN,65,77,83,89,98,106
51,01103,NaN,105,66,52,43,38,33
52,01105,NaN,0,0,0,0,0,0
53,01107,NaN,15,12,10,7,5,2
54,01109,NaN,11,7,2,0,0,0
55,01111,NaN,3,4,5,0,0,0
56,01113,NaN,21,25,26,27,27,28
57,01115,NaN,58,60,58,62,66,70
58,01117,NaN,103,109,103,98,94,95
59,01119,NaN,0,0,0,0,0,0
60,01121,NaN,7,7,7,7,7,8
61,01123,NaN,2,1,0,0,0,0
62,01125,NaN,169,152,152,150,147,150
63,01127,NaN,113,82,66,57,50,43
64,01129,NaN,0,0,0,0,0,0
65,01131,NaN,6,7,4,2,0,0
66,01133,NaN,16,8,1,0,0,0
67,02013,NaN,0,0,0,0,0,0
68,02016,NaN,0,0,0,0,0,0
69,02020,NaN,683,506,380,277,212,160
70,02050,NaN,170,149,116,88,61,42
71,02060,NaN,0,0,0,0,0,0
72,02068,NaN,0,0,0,0,0,0
73,02070,NaN,0,0,0,0,0,0
74,02090,NaN,238,184,138,104,81,61
75,02100,NaN,0,0,0,0,0,0
76,02105,NaN,0,0,0,0,0,0
77,02110,NaN,28,19,14,7,7,7
78,02122,NaN,134,108,87,68,54,43
79,02130,NaN,34,24,16,7,4,0
80,02150,NaN,12,4,0,0,0,0
81,02158,NaN,21,15,13,7,6,2
82,02164,NaN,0,0,0,0,0,0
83,02170,NaN,377,297,226,167,119,89
84,02180,NaN,127,98,66,42,27,15
85,02185,NaN,13,7,2,1,0,0
86,02188,NaN,74,58,35,22,14,7
87,02195,NaN,0,0,0,0,0,0
88,02198,NaN,0,0,0,0,0,0
89,02220,NaN,0,0,0,0,0,0
90,02230,NaN,0,0,0,0,0,0
91,02240,NaN,0,0,0,0,0,0
92,02261,NaN,0,0,0,0,0,0
93,02275,NaN,,,,,,NaN
94,02282,NaN,,,,,,NaN
95,02290,NaN,0,0,0,0,0,0
96,04001,NaN,232,273,315,369,410,448
97,04003,NaN,487,452,378,297,228,168
98,04005,NaN,558,566,573,570,560,542
99,04007,NaN,352,347,319,278,231,186
100,04009,NaN,181,160,136,108,79,62
101,04011,NaN,52,40,31,26,20,14
102,04012,NaN,34,28,21,14,13,7
103,04013,NaN,15093,15280,14881,14069,13035,11684
104,04015,NaN,694,719,704,669,630,592
105,04017,NaN,748,697,589,467,359,265
106,04019,NaN,4405,4838,5037,4921,4630,4153
107,04021,NaN,1880,1892,1648,1316,973,680
108,04023,NaN,243,263,268,264,240,213
109,04025,NaN,1067,1134,1087,948,784,630
110,04027,NaN,296,348,408,483,569,669
111,05001,NaN,0,0,0,0,0,0
112,05003,NaN,2,0,0,0,0,0
113,05005,NaN,74,77,84,91,97,110
114,05007,NaN,393,420,421,412,392,389
115,05009,NaN,53,67,80,97,112,126
116,05011,NaN,0,0,0,0,0,0
117,05013,NaN,0,0,0,0,0,0
118,05015,NaN,14,14,14,12,7,7
119,05017,NaN,0,0,0,0,0,0
120,05019,NaN,14,14,9,7,7,7
121,05021,NaN,8,10,7,7,7,7
122,05023,NaN,42,38,36,32,28,23
123,05025,NaN,0,0,0,0,0,0
124,05027,NaN,0,0,0,0,0,0
125,05029,NaN,7,8,7,7,5,4
126,05031,NaN,177,220,256,298,352,401
127,05033,NaN,49,46,44,47,46,46
128,05035,NaN,52,54,57,61,65,67
129,05037,NaN,7,6,5,2,0,1
130,05039,NaN,0,0,0,0,0,0
131,05041,NaN,1,2,3,2,1,0
132,05043,NaN,11,6,3,1,0,0
133,05045,NaN,232,305,366,411,437,458
134,05047,NaN,7,9,7,7,7,7
135,05049,NaN,45,50,49,41,38,31
136,05051,NaN,50,51,49,48,43,44
137,05053,NaN,0,0,0,0,0,0
138,05055,NaN,74,75,71,79,81,85
139,05057,NaN,7,6,6,7,5,7
140,05059,NaN,31,36,42,49,53,65
141,05061,NaN,15,12,8,7,5,5
142,05063,NaN,156,182,187,187,183,172
143,05065,NaN,44,56,57,53,48,46
144,05067,NaN,43,33,23,18,11,7
145,05069,NaN,21,21,21,23,28,30
146,05071,NaN,2,0,0,0,0,0
147,05073,NaN,0,0,0,0,0,0
148,05075,NaN,66,80,83,79,78,70
149,05077,NaN,3,0,0,0,0,0
150,05079,NaN,0,0,0,0,0,0
151,05081,NaN,8,3,0,0,0,0
152,05083,NaN,19,17,14,12,9,7
153,05085,NaN,93,103,107,112,115,120
154,05087,NaN,24,34,35,32,31,25
155,05089,NaN,43,49,51,48,44,40
156,05091,NaN,32,31,29,28,28,27
157,05093,NaN,102,117,128,132,136,137
158,05095,NaN,0,0,0,0,0,0
159,05097,NaN,0,0,0,0,0,0
160,05099,NaN,0,0,0,0,0,0
161,05101,NaN,3,3,1,0,0,0
162,05103,NaN,6,6,6,2,1,0
163,05105,NaN,7,7,7,4,0,0
164,05107,NaN,0,0,0,0,0,0
165,05109,NaN,7,7,7,6,4,4
166,05111,NaN,5,7,7,7,7,7
167,05113,NaN,0,0,0,0,0,0
168,05115,NaN,69,70,75,81,84,89
169,05117,NaN,0,0,0,0,0,0
170,05119,NaN,380,448,485,524,546,577
171,05121,NaN,7,7,7,3,1,0
172,05123,NaN,6,0,0,0,0,0
173,05125,NaN,106,114,120,129,140,150
174,05127,NaN,0,0,0,0,0,0
175,05129,NaN,0,0,0,0,0,0
176,05131,NaN,180,173,165,155,141,138
177,05133,NaN,23,17,14,8,7,7
178,05135,NaN,50,49,45,37,33,28
179,05137,NaN,37,39,33,28,22,16
180,05139,NaN,31,31,30,28,26,25
181,05141,NaN,21,21,21,21,19,19
182,05143,NaN,284,324,348,361,374,379
183,05145,NaN,150,157,160,152,145,147
184,05147,NaN,0,0,0,0,0,0
185,05149,NaN,14,13,11,7,7,7
186,06001,NaN,699,661,643,641,659,668
187,06003,NaN,0,0,0,0,0,0
188,06005,NaN,30,24,15,11,8,7
189,06007,NaN,168,137,111,94,86,74
190,06009,NaN,62,50,41,38,31,29
191,06011,NaN,20,19,14,12,7,7
192,06013,NaN,512,466,449,460,464,479
193,06015,NaN,7,1,0,0,0,0
194,06017,NaN,157,138,125,121,109,106
195,06019,NaN,1135,876,758,711,688,695
196,06021,NaN,17,9,7,4,2,1
197,06023,NaN,141,126,111,103,87,75
198,06025,NaN,432,430,416,408,379,340
199,06027,NaN,21,9,3,0,0,0
200,06029,NaN,1683,1428,1286,1145,1057,974
201,06031,NaN,257,212,167,134,110,98
202,06033,NaN,35,33,29,28,32,32
203,06035,NaN,42,26,23,14,11,7
204,06037,NaN,8233,8061,8318,8647,8844,9129
205,06039,NaN,280,207,166,138,119,92
206,06041,NaN,104,86,83,85,83,90
207,06043,NaN,27,21,13,9,7,0
208,06045,NaN,125,104,87,73,61,44
209,06047,NaN,280,236,212,200,185,185
210,06049,NaN,,,,,,NaN
211,06051,NaN,12,7,4,1,0,0
212,06053,NaN,292,328,368,394,421,448
213,06055,NaN,82,70,63,61,63,62
