,State,340,346,353,360,367,374,381,388,395
0,Washington,236719,14142,13103,11851,10801,9818,8863,7986,7183
1,Illinois,937909,42290,38341,35237,32205,29277,26509,23917,21511
2,California,2156389,323968,356699,337637,324048,309639,293939,277352,259129
3,Arizona,494337,45671,47061,44516,42757,41138,39400,37453,35411
4,Massachusetts,352736,33315,35358,34257,33377,32284,30857,29266,27543
5,Wisconsin,508580,18640,16751,15364,13977,12653,11423,10306,9287
6,Texas,1690986,105958,104222,95874,88912,82846,77053,71490,66147
7,Nebraska,161974,6297,5868,5988,5901,5726,5530,5327,5116
8,Utah,264874,16329,16560,15968,15584,15267,14944,14603,14246
9,Oregon,109725,7543,7231,6914,6614,6323,6036,5754,5478
10,Florida,1271979,77027,79186,78491,78191,77658,76799,75660,74198
11,New York,922145,77637,78993,76975,73876,69956,65273,59867,54580
12,Rhode Island,82066,5081,4898,4538,4228,3934,3643,3356,3078
13,Georgia,632299,51373,55222,52878,51416,50436,49106,47644,46237
14,New Hampshire,40809,5065,5252,4941,4771,4636,4498,4350,4191
15,North Carolina,516828,41398,43011,40506,39009,37887,36795,35671,34509
16,New Jersey,461221,30580,30484,29985,29336,28429,27311,26012,24481
17,Colorado,325018,17465,16192,15932,15321,14614,13884,13150,12417
18,Maryland,267198,16534,16530,16195,15918,15625,15277,14885,14453
19,Nevada,217509,14996,14429,13537,12742,11989,11247,10515,9797
20,Tennessee,564080,59257,62432,57671,54422,51635,48770,45754,42652
21,Hawaii,21350,923,936,916,905,898,891,884,877
22,Indiana,493841,34676,34078,33479,32638,31666,30528,29271,27922
23,Kentucky,257062,16746,16484,16081,15705,15328,14937,14533,14117
24,Minnesota,409061,13280,11918,11634,11008,10240,9489,8779,8109
25,Oklahoma,279139,22257,22023,21447,20942,20445,19928,19386,18824
26,Pennsylvania,613272,61100,60663,56960,53436,49723,46122,42190,38252
27,South Carolina,296179,22678,24335,23235,22755,22458,22110,21679,21157
28,District of Columbia,28202,1596,1573,1451,1384,1326,1268,1210,1152
29,Kansas,212989,12102,11483,11176,10747,10260,9750,9231,8709
30,Missouri,391946,19214,18456,18393,18051,17570,17022,16445,15819
31,Vermont,7029,622,604,584,564,545,526,507,489
32,Virginia,333576,28281,28613,26419,24883,23595,22434,21297,20216
33,Connecticut,172743,12093,12230,11792,11350,10842,10267,9649,9003
34,Iowa,275299,9296,8538,8765,8607,8296,7913,7532,7143
35,Louisiana,299722,16497,16783,16701,16574,16322,15977,15466,14878
36,Ohio,670525,54518,54068,52655,51337,49942,48415,46775,45067
37,Michigan,516326,20926,18507,17233,15824,14232,13072,11868,10729
38,South Dakota,97390,2970,2736,2711,2601,2458,2306,2154,2004
39,Arkansas,214877,15838,16070,15576,15167,14731,14230,13657,13025
40,Delaware,55057,4649,4820,4644,4550,4483,4411,4330,4238
41,Mississippi,206388,14625,15129,14393,13872,13384,12844,12247,11595
42,New Mexico,137968,8395,7710,7403,6979,6522,6069,5631,5212
43,North Dakota,91464,1642,1470,1458,1387,1296,1202,1112,1028
44,Wyoming,43200,1790,1674,1721,1704,1663,1615,1565,1513
45,Alaska,45781,2107,1922,1681,1496,1337,1196,1068,953
46,Maine,21880,3377,3807,3911,4096,4305,4509,4698,4867
47,Alabama,345628,28338,29545,28015,27059,26271,25434,24522,23536
48,Idaho,136215,7724,7736,7746,7719,7658,7565,7442,7288
49,Montana,79780,3179,2924,2813,2661,2497,2337,2185,2039
50,Puerto Rico,73227,5896,5913,5720,5581,5458,5335,5209,5074
51,Virgin Islands,1979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,7266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,80710,9166,9535,9670,9817,9896,9889,9794,9616
54,Northern Mariana Islands,122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
