,State,382,388,395,402,409
0,Washington,4449,147,110,93,78
1,Illinois,21738,414,322,263,221
2,California,44155,2798,2222,1816,1560
3,Arizona,14048,888,720,656,674
4,Massachusetts,14999,390,320,295,285
5,Wisconsin,6613,178,116,92,82
6,Texas,39322,1907,1796,1775,1798
7,Nebraska,1968,28,26,20,14
8,Utah,1736,38,30,28,28
9,Oregon,2023,63,51,49,46
10,Florida,27696,951,872,878,943
11,New York,44839,1177,962,838,755
12,Rhode Island,2212,88,77,70,72
13,Georgia,15092,884,777,682,614
14,New Hampshire,1104,49,40,24,14
15,North Carolina,9983,490,439,451,493
16,New Jersey,21989,544,476,416,357
17,Colorado,5731,100,91,96,109
18,Maryland,7349,203,161,130,101
19,Nevada,4520,189,146,124,112
20,Tennessee,10469,727,664,648,650
21,Hawaii,417,9,7,7,7
22,Indiana,11817,178,102,78,52
23,Kentucky,4051,135,105,89,88
24,Minnesota,6367,97,81,71,67
25,Oklahoma,3813,263,228,218,216
26,Pennsylvania,22416,921,752,664,604
27,South Carolina,7651,371,317,281,254
28,District of Columbia,952,25,21,21,21
29,Kansas,4075,138,96,92,101
30,Missouri,7449,135,99,94,96
31,Vermont,183,0,0,0,0
32,Virginia,6778,241,187,143,113
33,Connecticut,7214,199,166,156,149
34,Iowa,5108,109,104,87,81
35,Louisiana,9119,206,175,174,168
36,Ohio,11659,468,409,373,346
37,Michigan,15854,361,293,247,227
38,South Dakota,1809,14,10,7,7
39,Arkansas,5076,150,128,123,131
40,Delaware,1208,29,27,18,8
41,Mississippi,6269,156,107,59,49
42,New Mexico,3399,117,84,75,54
43,North Dakota,1453,5,0,0,0
44,Wyoming,624,18,14,9,1
45,Alaska,279,0,0,0,0
46,Maine,635,40,27,21,19
47,Alabama,8515,478,424,406,417
48,Idaho,1767,28,22,21,19
49,Montana,1314,35,31,22,14
50,Puerto Rico,1883,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,129,NaN,NaN,NaN,NaN
53,West Virginia,2129,62,39,28,11
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
