,State,354,360,367,374,381
0,Washington,3698,125,110,76,47
1,Illinois,19293,631,625,597,565
2,California,30004,1708,1845,1906,1870
3,Arizona,10141,756,1023,1254,1328
4,Massachusetts,13151,399,429,523,523
5,Wisconsin,5570,171,152,135,111
6,Texas,30479,1461,1559,1582,1564
7,Nebraska,1760,53,46,33,20
8,Utah,1392,70,58,42,29
9,Oregon,1604,97,84,52,28
10,Florida,22912,599,607,523,409
11,New York,39632,862,876,852,783
12,Rhode Island,1916,61,56,78,92
13,Georgia,11458,220,203,149,57
14,New Hampshire,869,28,26,15,7
15,North Carolina,7567,227,221,148,66
16,New Jersey,19854,397,357,312,249
17,Colorado,5208,122,107,80,41
18,Maryland,6272,237,207,147,87
19,Nevada,3467,178,241,308,344
20,Tennessee,7785,381,305,232,163
21,Hawaii,308,15,16,7,7
22,Indiana,8985,237,204,138,68
23,Kentucky,2901,105,108,55,20
24,Minnesota,5775,126,115,90,93
25,Oklahoma,2761,59,54,34,16
26,Pennsylvania,17717,1133,1016,842,639
27,South Carolina,5811,305,304,290,213
28,District of Columbia,817,24,21,15,10
29,Kansas,3141,163,138,79,34
30,Missouri,6133,229,203,189,148
31,Vermont,156,7,7,5,0
32,Virginia,5383,215,195,119,40
33,Connecticut,6324,175,160,176,160
34,Iowa,4138,77,73,44,12
35,Louisiana,7873,167,157,118,63
36,Ohio,9627,159,151,79,34
37,Michigan,14145,359,340,354,334
38,South Dakota,1585,15,14,8,2
39,Arkansas,4043,262,233,147,81
40,Delaware,972,28,28,22,14
41,Mississippi,5167,254,214,153,43
42,New Mexico,2749,135,121,84,40
43,North Dakota,1352,0,0,0,0
44,Wyoming,489,0,0,0,0
45,Alaska,224,7,7,1,0
46,Maine,432,49,45,29,14
47,Alabama,5334,231,198,173,130
48,Idaho,1534,60,47,31,21
49,Montana,1056,0,0,0,0
50,Puerto Rico,1630,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,124,NaN,NaN,NaN,NaN
53,West Virginia,1582,84,73,41,11
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
