,State,299,304,311,318,325
0,Washington,131532,15892,19045,20484,20834
1,Illinois,585248,110487,116462,115557,111684
2,California,1041690,74067,77028,77390,21300
3,Arizona,276912,22207,24547,25338,24639
4,Massachusetts,190439,22408,24219,23638,22628
5,Wisconsin,334562,59642,65863,67612,65597
6,Texas,1082600,85787,108963,119936,123327
7,Nebraska,101601,18408,22405,23393,23551
8,Utah,155779,30663,24080,35894,35095
9,Oregon,57646,8886,11551,13223,13312
10,Florida,889864,43508,44779,44320,42438
11,New York,563690,43875,48423,49089,47434
12,Rhode Island,43923,5062,4907,4258,3432
13,Georgia,426236,20135,23379,24469,24620
14,New Hampshire,15040,3133,3706,3762,3771
15,North Carolina,314207,21958,22011,23465,22593
16,New Jersey,281493,33671,38245,39247,38394
17,Colorado,167713,45898,56010,59807,60695
18,Maryland,167656,16822,18883,19367,19209
19,Nevada,122099,13921,16397,17571,17773
20,Tennessee,318888,31932,30800,30215,29399
21,Hawaii,16853,783,767,723,677
22,Indiana,256744,52480,54643,52676,49143
23,Kentucky,139097,21475,23069,23525,22718
24,Minnesota,231018,54880,60319,62012,60993
25,Oklahoma,156857,23638,30799,33877,34238
26,Pennsylvania,275235,NaN,45870,49108,50619
27,South Carolina,196617,13237,13901,13635,13528
28,District of Columbia,19064,635,1759,1869,1847
29,Kansas,124687,18529,18846,18216,17444
30,Missouri,248715,31103,29504,25229,20136
31,Vermont,3008,1085,1718,1883,1894
32,Virginia,204637,10833,10844,10732,10291
33,Connecticut,93284,13010,14845,15480,15120
34,Iowa,189597,43792,50728,50726,48887
35,Louisiana,205057,13574,14156,14232,13979
36,Ohio,305364,65300,70911,71302,68561
37,Michigan,288954,66131,70953,71611,69646
38,South Dakota,66278,13598,16149,16767,16681
39,Arkansas,134348,15928,18228,18942,18358
40,Delaware,29200,2868,3178,3266,3123
41,Mississippi,134898,7322,7421,7104,6369
42,New Mexico,65454,11137,11608,11422,11120
43,North Dakota,64885,12030,12682,12671,12162
44,Wyoming,23193,6555,7793,8196,7762
45,Alaska,24399,5292,5892,6111,5969
46,Maine,9117,1547,1705,1752,1739
47,Alabama,219232,21269,24934,25112,25201
48,Idaho,83344,11529,13125,13887,14200
49,Montana,48027,10648,13000,13682,13650
50,Puerto Rico,43016,6106,6765,6843,6672
51,Virgin Islands,1434,44,38,31,26
52,Guam,5924,830,857,870,847
53,West Virginia,34460,7510,9099,9395,9306
54,Northern Mariana Islands,103,1,2,3,2
55,American Samoa,0,0,0,0,0
