,State,670,675,682,689,696
0,Washington,NaN,11882,11199,11335,11070
1,Illinois,NaN,32214,35278,36961,38555
2,California,NaN,34734,30834,28636,27610
3,Arizona,NaN,27984,28164,27686,26435
4,Massachusetts,NaN,20533,22740,25439,28631
5,Wisconsin,NaN,24212,24420,24470,24323
6,Texas,NaN,23551,25248,29077,32493
7,Nebraska,NaN,6899,6843,6791,6771
8,Utah,NaN,11629,11740,11903,12006
9,Oregon,NaN,5324,5122,4860,4714
10,Florida,NaN,12556,16507,23106,31639
11,New York,NaN,47443,49749,51137,51649
12,Rhode Island,NaN,3609,4055,4570,4915
13,Georgia,NaN,8428,9990,12067,14397
14,New Hampshire,NaN,6248,6310,6142,5808
15,North Carolina,NaN,14067,16001,18379,20679
16,New Jersey,NaN,15594,18036,19765,21224
17,Colorado,NaN,22372,21052,19315,17426
18,Maryland,NaN,6872,7310,7640,7984
19,Nevada,NaN,4460,4471,4577,4683
20,Tennessee,NaN,9514,10759,11915,13317
21,Hawaii,NaN,1037,1050,1125,1166
22,Indiana,NaN,17831,18481,18712,18733
23,Kentucky,NaN,9587,9749,9738,9728
24,Minnesota,NaN,29049,26975,24573,22040
25,Oklahoma,NaN,5863,5992,6401,6583
26,Pennsylvania,NaN,41611,43174,42910,41412
27,South Carolina,NaN,5953,6635,7273,7940
28,District of Columbia,NaN,632,659,684,680
29,Kansas,NaN,8442,9219,9353,9289
30,Missouri,NaN,24731,30247,36393,43744
31,Vermont,NaN,2335,2319,2329,2324
32,Virginia,NaN,11450,12859,13847,14478
33,Connecticut,NaN,4965,5547,6548,7758
34,Iowa,NaN,9830,9877,9898,9871
35,Louisiana,NaN,3456,4311,5173,6439
36,Ohio,NaN,41524,42291,41981,40614
37,Michigan,NaN,79823,89564,91021,85534
38,South Dakota,NaN,3440,3510,4035,3992
39,Arkansas,NaN,4595,5044,5855,6648
40,Delaware,NaN,2364,2445,2515,2509
41,Mississippi,NaN,2349,2669,3049,3546
42,New Mexico,NaN,9998,10011,9656,9080
43,North Dakota,NaN,3525,3675,3764,3828
44,Wyoming,NaN,1646,1576,1554,1545
45,Alaska,NaN,2645,2519,2379,2271
46,Maine,NaN,5017,5471,5679,5867
47,Alabama,NaN,3141,3316,3587,4134
48,Idaho,NaN,2770,2511,2208,2392
49,Montana,NaN,3324,3108,2943,2836
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5956,6090,6225,6135
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
