,County,274,283,290,297,304,311,318
0,01001,2023,80,86,80,59,45,18
1,01003,6475,159,142,121,96,68,27
2,01005,997,39,45,48,41,33,15
3,01007,811,45,46,41,34,28,11
4,01009,1893,181,254,293,290,245,113
5,01011,637,0,0,0,0,0,0
6,01013,1001,0,0,0,0,0,0
7,01015,4189,357,444,454,417,339,156
8,01017,1336,111,158,198,207,197,100
9,01019,726,34,32,26,20,13,5
10,01021,1841,61,58,50,36,25,11
11,01023,388,7,7,4,1,0,0
12,01025,1300,37,29,19,14,8,4
13,01027,729,35,34,26,20,13,5
14,01029,543,32,26,19,12,7,4
15,01031,1717,108,103,95,75,55,22
16,01033,1967,99,93,85,69,50,20
17,01035,557,0,0,0,0,0,0
18,01037,202,1,5,7,5,2,1
19,01039,1699,90,84,70,53,38,16
20,01041,602,6,4,2,0,0,0
21,01043,2357,303,356,364,321,251,108
22,01045,1654,70,56,43,30,19,6
23,01047,1862,14,13,8,7,4,0
24,01049,3302,467,475,435,342,249,104
25,01051,3148,115,93,75,51,34,12
26,01053,1719,0,0,0,0,0,0
27,01055,4187,289,390,430,430,355,165
28,01057,561,23,23,15,11,7,3
29,01059,2021,60,47,32,20,10,4
30,01061,852,42,32,21,17,9,4
31,01063,342,0,0,0,0,0,0
32,01065,749,9,8,6,4,0,0
33,01067,639,18,12,7,4,0,0
34,01069,3692,31,15,7,2,0,0
35,01071,2100,223,219,196,154,111,44
36,01073,22861,1105,1051,931,751,540,226
37,01075,466,21,23,22,19,14,4
38,01077,2148,158,162,144,117,84,35
39,01079,821,75,78,69,58,40,17
40,01081,6496,64,41,24,14,6,3
41,01083,2765,184,149,118,82,53,22
42,01085,703,0,0,0,0,0,0
43,01087,529,7,6,5,3,1,0
44,01089,9150,457,438,385,307,222,88
45,01091,992,7,4,0,0,0,0
46,01093,1062,13,10,8,7,1,0
47,01095,4330,138,143,130,114,83,37
48,01097,14468,379,462,478,448,380,184
49,01099,640,0,0,0,0,0,0
50,01101,9875,504,541,484,395,284,117
51,01103,4036,256,223,174,128,83,35
52,01105,583,0,0,0,0,0,0
53,01107,824,28,23,16,12,7,0
54,01109,1323,28,23,18,13,9,4
55,01111,812,54,51,47,38,29,11
56,01113,1923,48,47,42,37,28,11
57,01115,2871,220,214,177,138,92,37
58,01117,7204,388,403,378,326,249,108
59,01119,470,0,0,0,0,0,0
60,01121,2610,108,91,73,51,34,13
61,01123,1305,9,8,7,7,6,1
62,01125,10148,523,630,669,613,523,235
63,01127,2722,103,90,71,49,33,13
64,01129,634,0,0,0,0,0,0
65,01131,562,0,0,0,0,0,0
66,01133,913,46,39,30,18,13,4
67,02013,15,0,0,0,0,0,0
68,02016,97,0,0,0,0,0,0
69,02020,6752,699,622,504,374,258,105
70,02050,337,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,24,,,,,,NaN
73,02070,46,0,0,0,0,0,0
74,02090,1907,218,185,149,110,75,30
75,02100,11,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,468,32,36,33,29,22,10
78,02122,808,34,41,41,34,26,11
79,02130,79,0,0,0,0,0,0
80,02150,93,0,0,0,0,0,0
81,02158,116,0,0,0,0,0,0
82,02164,103,16,9,1,0,0,0
83,02170,944,0,0,0,0,0,0
84,02180,124,0,0,0,0,0,0
85,02185,232,0,0,0,0,0,0
86,02188,218,0,0,0,0,0,0
87,02195,16,0,0,0,0,0,0
88,02198,34,0,0,0,0,0,0
89,02220,72,0,0,0,0,0,0
90,02230,5,0,0,0,0,0,0
91,02240,65,3,0,0,0,0,0
92,02261,155,,,,,,NaN
93,02275,19,0,0,0,0,0,0
94,02282,35,0,0,0,0,0,0
95,02290,106,0,0,0,0,0,0
96,04001,3825,75,66,54,42,27,11
97,04003,2093,63,94,116,131,127,65
98,04005,4888,299,310,293,258,208,92
