,State,229,234,241,248,255
0,Washington,77545,2682,3000,2887,2807
1,Illinois,252884,14147,16948,17442,18215
2,California,740965,32176,34288,32737,32055
3,Arizona,205964,2942,3264,3080,3044
4,Massachusetts,122791,2384,2823,2937,3106
5,Wisconsin,81760,5156,5741,5577,5456
6,Texas,659041,27836,29041,27151,26283
7,Nebraska,35975,1686,1947,1916,1891
8,Utah,55033,2386,2702,2652,2644
9,Oregon,28190,1402,1556,1469,1419
10,Florida,648269,20329,21466,20010,19414
11,New York,440021,4704,5756,6206,6832
12,Rhode Island,22243,1055,1529,1451,1669
13,Georgia,283807,13157,13764,12884,12253
14,New Hampshire,7476,162,193,195,200
15,North Carolina,182334,8932,9888,9586,9518
16,New Jersey,194390,2241,2666,2758,2962
17,Colorado,59464,1949,2139,2080,2043
18,Maryland,112883,3850,4321,4230,4188
19,Nevada,71967,2862,3087,2859,2680
20,Tennessee,165109,9653,10819,10366,10080
21,Hawaii,9959,1514,1752,1751,1722
22,Indiana,100394,6260,7072,6959,6909
23,Kentucky,53064,8355,8976,8455,8422
24,Minnesota,81225,5083,5780,5724,5700
25,Oklahoma,64220,4396,4769,4491,4327
26,Pennsylvania,144540,4857,5441,5367,5450
27,South Carolina,125607,5127,5746,5532,5484
28,District of Columbia,14315,349,406,406,408
29,Kansas,46337,3724,4050,3989,4015
30,Missouri,95406,8513,9474,9084,8902
31,Vermont,1651,36,45,46,48
32,Virginia,127516,6975,7773,7611,7547
33,Connecticut,53365,782,1045,1144,1390
34,Iowa,70537,5377,6436,6589,6768
35,Louisiana,153177,10556,12013,11786,12449
36,Ohio,131336,7052,7795,7656,7576
37,Michigan,118403,4623,5227,5303,5469
38,South Dakota,15300,1736,2107,2179,2256
39,Arkansas,65727,3843,4434,4317,4247
40,Delaware,18249,673,773,753,746
41,Mississippi,87130,4208,4567,4293,4087
42,New Mexico,26144,738,803,753,717
43,North Dakota,13801,1800,2132,2112,2119
44,Wyoming,4032,242,269,259,251
45,Alaska,5793,468,530,507,493
46,Maine,4701,199,235,243,252
47,Alabama,132973,6764,7039,6633,6356
48,Idaho,33738,2803,2768,2541,2434
49,Montana,8316,778,873,848,855
50,Puerto Rico,35375,NaN,NaN,NaN,NaN
51,Virgin Islands,1190,NaN,NaN,NaN,NaN
52,Guam,1619,NaN,NaN,NaN,NaN
53,West Virginia,11575,1063,1179,1137,1118
54,Northern Mariana Islands,59,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
