,State,425,430,437,444,451
0,Washington,355986,6720,4923,3436,2676
1,Illinois,1222992,11739,12415,11851,11253
2,California,3645303,11518,8205,5321,3672
3,Arizona,836737,2333,1699,1147,876
4,Massachusetts,615874,16611,20389,21049,21314
5,Wisconsin,629787,3269,3008,2540,2177
6,Texas,2757552,21090,14708,9483,6454
7,Nebraska,206571,1809,1884,1835,1785
8,Utah,381788,2677,2306,1756,1402
9,Oregon,161706,1768,1565,1165,876
10,Florida,2011211,24629,18426,12007,8382
11,New York,1785565,44093,47508,43991,40937
12,Rhode Island,134039,1059360,1059360,1059360,1059360
13,Georgia,1046382,10516,8164,5748,4201
14,New Hampshire,80750,1766,1932,1932,1981
15,North Carolina,898102,8122,6051,3948,2637
16,New Jersey,869037,26489,30637,31351,32264
17,Colorado,450934,6931,7173,6611,6166
18,Maryland,400705,5048,5201,4692,4230
19,Nevada,301334,1444,1209,861,642
20,Tennessee,801645,4110,3188,2090,1374
21,Hawaii,29198,466,438,346,272
22,Indiana,678416,4731,4800,4205,3684
23,Kentucky,421121,14063,12626,9512,7516
24,Minnesota,506376,6554,7339,7057,6673
25,Oklahoma,435450,2570,2179,1418,910
26,Pennsylvania,991089,16079,15785,13897,12264
27,South Carolina,542203,6482,5202,3528,2530
28,District of Columbia,43383,792,963,982,992
29,Kansas,301898,6559,5947,5585,4701
30,Missouri,575562,3491,3051,2338,1800
31,Vermont,17839,1017,1081,1021,967
32,Virginia,605967,8210,7809,6454,5347
33,Connecticut,299667,3565286,3565286,3565286,3565286
34,Iowa,346217,2999,2830,2546,2285
35,Louisiana,441066,994235,447362,655356,844810
36,Ohio,1001194,10646,9589,7551,5928
37,Michigan,696838,285856,584602,1177592,662079
38,South Dakota,115972,1276,1495,1558,1588
39,Arkansas,328707,1201,888,597,425
40,Delaware,92429,1829,2047,1901,1762
41,Mississippi,302932,1815,1479,1070,794
42,New Mexico,189893,1289,1216,1019,889
43,North Dakota,101701,677,765,786,798
44,Wyoming,55730,330,302,249,217
45,Alaska,61435,334,232,152,105
46,Maine,48642,1091,1059,991,947
47,Alabama,511779,3210,2429,1720,1259
48,Idaho,177760,7388,5262,3573,2703
49,Montana,103098,975,768,538,383
50,Puerto Rico,104743,NaN,NaN,NaN,NaN
51,Virgin Islands,2767,NaN,NaN,NaN,NaN
52,Guam,7784,NaN,NaN,NaN,NaN
53,West Virginia,138102,1863,1740,1405,1144
54,Northern Mariana Islands,158,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
