,State,460,465,472,479,486
0,Washington,NaN,93,99,107,112
1,Illinois,NaN,189,199,200,190
2,California,NaN,474,395,348,306
3,Arizona,NaN,80,90,98,105
4,Massachusetts,NaN,139,138,131,123
5,Wisconsin,NaN,52,57,60,65
6,Texas,NaN,373,370,375,380
7,Nebraska,NaN,27,28,30,33
8,Utah,NaN,24,24,25,28
9,Oregon,NaN,60,74,71,76
10,Florida,NaN,516,548,589,599
11,New York,NaN,465,375,289,194
12,Rhode Island,NaN,22,24,28,30
13,Georgia,NaN,238,239,248,261
14,New Hampshire,NaN,25,28,27,25
15,North Carolina,NaN,169,216,215,214
16,New Jersey,NaN,318,318,320,302
17,Colorado,NaN,100,116,126,135
18,Maryland,NaN,118,115,118,117
19,Nevada,NaN,36,36,35,34
20,Tennessee,NaN,126,146,164,185
21,Hawaii,NaN,11,11,11,11
22,Indiana,NaN,93,102,108,117
23,Kentucky,NaN,131,129,129,131
24,Minnesota,NaN,123,137,146,151
25,Oklahoma,NaN,185,185,185,185
26,Pennsylvania,NaN,461,529,575,570
27,South Carolina,NaN,103,102,102,105
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,32,35,48,59
30,Missouri,NaN,120,121,123,135
31,Vermont,NaN,6,6,6,6
32,Virginia,NaN,203,210,211,210
33,Connecticut,NaN,78,82,82,79
34,Iowa,NaN,82,81,80,83
35,Louisiana,NaN,78,79,82,82
36,Ohio,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,567,630,618,558
38,South Dakota,NaN,12,13,14,17
39,Arkansas,NaN,47,57,61,63
40,Delaware,NaN,28,30,31,32
41,Mississippi,NaN,32,32,35,34
42,New Mexico,NaN,31,33,36,40
43,North Dakota,NaN,14,17,19,21
44,Wyoming,NaN,6,6,7,7
45,Alaska,NaN,7,7,7,6
46,Maine,NaN,28,31,31,31
47,Alabama,NaN,0,0,0,10
48,Idaho,NaN,18,18,17,17
49,Montana,NaN,30,30,30,32
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,58,57,56,56
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
