,State,502,507,514,521,528
0,Washington,NaN,43,38,35,35
1,Illinois,NaN,142,118,102,92
2,California,NaN,189,146,144,111
3,Arizona,NaN,60,55,51,45
4,Massachusetts,NaN,10,0,0,0
5,Wisconsin,NaN,62,51,45,51
6,Texas,NaN,224,320,369,463
7,Nebraska,NaN,7,8,4,7
8,Utah,NaN,16,16,14,14
9,Oregon,NaN,30,25,19,17
10,Florida,NaN,107,71,36,42
11,New York,NaN,72,74,93,114
12,Rhode Island,NaN,2,1,1,1
13,Georgia,NaN,110,104,103,110
14,New Hampshire,NaN,0,0,0,0
15,North Carolina,NaN,42,30,21,15
16,New Jersey,NaN,26,7,0,0
17,Colorado,NaN,42,31,26,23
18,Maryland,NaN,144,144,144,144
19,Nevada,NaN,14,14,11,12
20,Tennessee,NaN,0,0,0,0
21,Hawaii,NaN,4,4,4,4
22,Indiana,NaN,40,30,22,17
23,Kentucky,NaN,125,121,118,115
24,Minnesota,NaN,69,69,69,69
25,Oklahoma,NaN,215,215,215,215
26,Pennsylvania,NaN,14,0,0,0
27,South Carolina,NaN,0,0,0,0
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,4,1,0,0
30,Missouri,NaN,60,58,60,60
31,Vermont,NaN,0,0,0,0
32,Virginia,NaN,41,30,30,30
33,Connecticut,NaN,6,0,0,0
34,Iowa,NaN,4,5,8,13
35,Louisiana,NaN,37,40,42,46
36,Ohio,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,129,107,103,134
38,South Dakota,NaN,2,0,0,0
39,Arkansas,NaN,15,14,15,14
40,Delaware,NaN,12,12,12,11
41,Mississippi,NaN,19,20,22,22
42,New Mexico,NaN,40,43,33,39
43,North Dakota,NaN,4,4,4,4
44,Wyoming,NaN,2,3,2,3
45,Alaska,NaN,5,5,5,5
46,Maine,NaN,10,9,8,8
47,Alabama,NaN,33,18,2,9
48,Idaho,NaN,10,10,10,11
49,Montana,NaN,19,19,19,19
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,34,34,34,34
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
