,State,270,276,283,290,297
0,Washington,2239,47,57,80,100
1,Illinois,9474,271,326,410,485
2,California,16979,336,310,290,285
3,Arizona,5827,84,78,82,84
4,Massachusetts,9737,131,131,136,141
5,Wisconsin,1574,174,187,195,204
6,Texas,17465,611,705,882,1131
7,Nebraska,548,53,75,95,119
8,Utah,543,35,34,34,33
9,Oregon,620,27,28,29,35
10,Florida,15967,470,586,794,1036
11,New York,33357,90,97,105,121
12,Rhode Island,1152,14,18,22,30
13,Georgia,7638,178,191,231,282
14,New Hampshire,466,7,7,7,8
15,North Carolina,3934,220,243,272,323
16,New Jersey,16211,70,72,80,94
17,Colorado,2176,59,75,93,109
18,Maryland,4037,41,45,53,63
19,Nevada,1710,54,58,65,76
20,Tennessee,2909,154,176,198,223
21,Hawaii,187,7,6,4,1
22,Indiana,3937,165,219,297,373
23,Kentucky,1318,65,84,121,168
24,Minnesota,2287,56,75,94,119
25,Oklahoma,1171,47,41,43,48
26,Pennsylvania,8465,163,189,226,258
27,South Carolina,3650,113,121,145,169
28,District of Columbia,641,5,6,5,0
29,Kansas,859,50,62,79,96
30,Missouri,2592,203,222,251,289
31,Vermont,58,0,0,0,0
32,Virginia,3433,134,153,198,252
33,Connecticut,4542,24,30,40,48
34,Iowa,1532,42,49,60,76
35,Louisiana,5750,67,74,86,108
36,Ohio,5067,199,256,343,446
37,Michigan,7340,160,220,307,394
38,South Dakota,323,20,27,31,30
39,Arkansas,1704,94,103,116,126
40,Delaware,665,10,14,15,19
41,Mississippi,3171,82,106,140,176
42,New Mexico,934,48,64,85,104
43,North Dakota,404,35,35,38,39
44,Wyoming,57,3,7,10,14
45,Alaska,67,7,7,7,7
46,Maine,146,0,0,0,0
47,Alabama,2788,50,59,76,94
48,Idaho,528,46,52,62,68
49,Montana,241,23,28,34,36
50,Puerto Rico,766,NaN,NaN,NaN,NaN
51,Virgin Islands,21,NaN,NaN,NaN,NaN
52,Guam,63,NaN,NaN,NaN,NaN
53,West Virginia,402,16,24,42,57
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
