,State,390,395,402,409,416
0,Washington,328047,7965,5936,6014,6087
1,Illinois,1163574,12372,8780,5946,5132
2,California,3491392,43734,25154,14817,5619
3,Arizona,798608,12181,7472,5133,3271
4,Massachusetts,559350,11266,10025,11793,14324
5,Wisconsin,607639,5135,4379,3382,3320
6,Texas,2568044,81296,74395,74789,79109
7,Nebraska,197328,2901,2158,1694,1566
8,Utah,361756,4482,3811,3620,4347
9,Oregon,150464,2993,2460,2252,2075
10,Florida,1830988,35157,31362,33215,38421
11,New York,1546408,53655,51772,52205,54164
12,Rhode Island,121787,2189,1499,1637,1548
13,Georgia,966807,22555,20922,21192,20670
14,New Hampshire,71017,2075,1877,2050,1142
15,North Carolina,824352,26519,26234,22289,19419
16,New Jersey,747432,23395,20466,18433,14804
17,Colorado,414369,8174,7607,7046,5414
18,Maryland,371705,7051,5706,6167,6822
19,Nevada,288739,3585,3341,3512,218
20,Tennessee,758561,18654,15417,12137,10502
21,Hawaii,27089,379,344,367,323
22,Indiana,649652,6821,5034,3175,2062
23,Kentucky,389521,10953,10250,10446,9938
24,Minnesota,474169,4922,3942,3634,2792
25,Oklahoma,414272,10204,9090,8491,8152
26,Pennsylvania,898654,21128,15349,13705,10145
27,South Carolina,489018,19952,19101,18315,16690
28,District of Columbia,39001,944,1178,1162,1199
29,Kansas,289828,4510,4637,4015,2974
30,Missouri,487775,4727,4042,3336,2981
31,Vermont,13862,841,830,845,999
32,Virginia,551538,20777,20903,22322,20436
33,Connecticut,270242,7434,5796,6814,6676
34,Iowa,329726,4130,3422,2835,2277
35,Louisiana,420394,8482,7063,6345,5637
36,Ohio,941265,14682,9784,6355,3156
37,Michigan,630408,7199,5522,4415,4900
38,South Dakota,110315,948,766,639,642
39,Arkansas,313348,6948,5954,5567,3880
40,Delaware,83239,2436,2076,1735,2002
41,Mississippi,287980,4994,3943,3117,2660
42,New Mexico,180761,2521,1878,1572,1251
43,North Dakota,98643,366,298,248,264
44,Wyoming,53136,465,384,359,304
45,Alaska,56405,1036,598,482,497
46,Maine,42677,1323,1368,1259,386
47,Alabama,481605,7507,5654,4685,3564
48,Idaho,167483,1805,1416,1196,890
49,Montana,97539,1555,1516,1352,1128
50,Puerto Rico,97837,NaN,NaN,NaN,NaN
51,Virgin Islands,2542,NaN,NaN,NaN,NaN
52,Guam,7699,NaN,NaN,NaN,NaN
53,West Virginia,127889,2601,1988,1354,1040
54,Northern Mariana Islands,134,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
