forecast_date,target,target_end_date,location,type,quantile,value
2020-08-28,1 wk ahead inc case,2020-09-05,01,quantile,0.025,8308.06208340633
2020-08-28,1 wk ahead inc case,2020-09-05,01,quantile,0.1,8387.694278888768
2020-08-28,1 wk ahead inc case,2020-09-05,01,quantile,0.25,8475.844467336297
2020-08-28,1 wk ahead inc case,2020-09-05,01,quantile,0.5,8607.082547272685
2020-08-28,1 wk ahead inc case,2020-09-05,01,quantile,0.75,8817.666290493755
2020-08-28,1 wk ahead inc case,2020-09-05,01,quantile,0.9,8973.08839578995
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.01,89.5215098245526
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.01,2195.7542012144304
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.025,91.19368175774662
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.025,2197.4263731476244
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.05,92.4648804684166
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.05,2198.6975718582944
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.1,93.97383077128006
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.1,2200.2065221611583
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.15,95.24951679134392
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.15,2201.4822081812217
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.2,96.35335617504644
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.2,2202.5860475649242
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.25,97.5392603386258
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.25,2203.771951728504
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.3,99.1621018066844
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.3,2205.3947931965617
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.35,100.82883442167395
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.35,2207.061525811552
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.4,102.2617511948247
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.4,2208.4944425847025
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.45,103.6233138026823
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.45,2209.85600519256
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.5,104.89403270687492
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.5,2211.1267240967527
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.55,106.19531863006658
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.55,2212.4280100199444
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.6,107.8230640600168
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.6,2214.0557554498946
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.65,109.84744778302502
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.65,2216.0801391729033
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.7,111.719853351668
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.7,2217.952544741546
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.75,113.80730388976735
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.75,2220.039995279645
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.8,115.91377303467787
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.8,2222.146464424556
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.85,118.0997921850062
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.85,2224.332483574884
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.9,120.82539942140149
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.9,2227.0580908112797
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.95,128.2754032742537
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.95,2234.5080946641315
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.975,134.8391744157734
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.975,2241.0718658056508
2020-08-28,1 wk ahead inc death,2020-09-05,01,quantile,0.99,139.02674007317046
2020-08-28,1 wk ahead cum death,2020-09-05,01,quantile,0.99,2245.2594314630483
2020-08-28,1 wk ahead inc case,2020-09-05,01,point,,8674.399376521804
