forecast_date,target,target_end_date,location,type,quantile,value
2020-07-11,1 wk ahead inc case,2020-07-18,01,quantile,0.025,10930.168916115654
2020-07-11,1 wk ahead inc case,2020-07-18,01,quantile,0.1,11159.707130375042
2020-07-11,1 wk ahead inc case,2020-07-18,01,quantile,0.25,11346.261760546819
2020-07-11,1 wk ahead inc case,2020-07-18,01,quantile,0.5,11605.713798808365
2020-07-11,1 wk ahead inc case,2020-07-18,01,quantile,0.75,11778.028656564318
2020-07-11,1 wk ahead inc case,2020-07-18,01,quantile,0.9,11955.989304793897
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.01,67.58612174505424
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.01,1182.4235115575968
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.025,68.13430207591023
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.025,1182.9716918884528
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.05,69.06971380534719
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.05,1183.9071036178898
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.1,70.31610478313041
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.1,1185.153494595673
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.15,71.44162643758273
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.15,1186.2790162501253
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.2,72.63344270979314
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.2,1187.4708325223355
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.25,73.71765304276984
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.25,1188.5550428553124
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.3,74.82374938921089
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.3,1189.6611392017535
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.35,76.20399857306097
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.35,1191.0413883856036
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.4,77.8551940410598
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.4,1192.6925838536024
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.45,78.99118078066455
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.45,1193.8285705932071
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.5,79.88516207383532
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.5,1194.722551886378
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.55,80.87939164013233
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.55,1195.716781452675
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.6,81.78697220097115
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.6,1196.6243620135135
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.65,82.82068458948379
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.65,1197.6580744020266
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.7,84.3872887076318
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.7,1199.2246785201746
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.75,86.05954932849251
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.75,1200.896939141035
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.8,87.87440030090761
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.8,1202.7117901134502
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.85,90.98567103954632
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.85,1205.823060852089
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.9,93.66630909758078
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.9,1208.5036989101234
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.95,97.26983686266932
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.95,1212.107226675212
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.975,99.88579732165864
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.975,1214.7231871342012
2020-07-11,1 wk ahead inc death,2020-07-18,01,quantile,0.99,103.99678323965122
2020-07-11,1 wk ahead cum death,2020-07-18,01,quantile,0.99,1218.8341730521938
2020-07-11,1 wk ahead inc case,2020-07-18,01,point,,11582.102297524028
2020-07-11,1 wk ahead inc death,2020-07-18,01,point,,81.09184868405714
2020-07-11,1 wk ahead cum death,2020-07-18,01,point,,1195.9292384965995
2020-07-11,2 wk ahead inc case,2020-07-25,01,quantile,0.025,13186.170551051866
2020-07-11,2 wk ahead inc case,2020-07-25,01,quantile,0.1,13421.827240306884
2020-07-11,2 wk ahead inc case,2020-07-25,01,quantile,0.25,13601.693234979362
2020-07-11,2 wk ahead inc case,2020-07-25,01,quantile,0.5,13819.43022654095
2020-07-11,2 wk ahead inc case,2020-07-25,01,quantile,0.75,13990.849520331629
2020-07-11,2 wk ahead inc case,2020-07-25,01,quantile,0.9,14145.160856079658
2020-07-11,2 wk ahead inc death,2020-07-25,01,quantile,0.01,65.9307194149967
2020-07-11,2 wk ahead cum death,2020-07-25,01,quantile,0.01,1261.8599579115964
