forecast_date,target,target_end_date,location,type,quantile,value
2020-08-08,1 wk ahead inc case,2020-08-15,01,quantile,0.025,8973.864218837669
2020-08-08,1 wk ahead inc case,2020-08-15,01,quantile,0.1,9227.3559469116
2020-08-08,1 wk ahead inc case,2020-08-15,01,quantile,0.25,9507.534077014323
2020-08-08,1 wk ahead inc case,2020-08-15,01,quantile,0.5,9725.19770755255
2020-08-08,1 wk ahead inc case,2020-08-15,01,quantile,0.75,9896.797649194734
2020-08-08,1 wk ahead inc case,2020-08-15,01,quantile,0.9,10074.145938368572
2020-08-08,1 wk ahead inc death,2020-08-15,01,quantile,0.01,115.3444370570605
2020-08-08,1 wk ahead cum death,2020-08-15,01,quantile,0.01,1873.9557266468628
2020-08-08,1 wk ahead inc death,2020-08-15,01,quantile,0.025,118.4951390436479
2020-08-08,1 wk ahead cum death,2020-08-15,01,quantile,0.025,1877.1064286334506
2020-08-08,1 wk ahead inc death,2020-08-15,01,quantile,0.05,121.35799605651914
2020-08-08,1 wk ahead cum death,2020-08-15,01,quantile,0.05,1879.9692856463207
2020-08-08,1 wk ahead inc death,2020-08-15,01,quantile,0.1,124.34593890686459
2020-08-08,1 wk ahead cum death,2020-08-15,01,quantile,0.1,1882.9572284966669
2020-08-08,1 wk ahead inc death,2020-08-15,01,quantile,0.15,126.27953998077305
2020-08-08,1 wk ahead cum death,2020-08-15,01,quantile,0.15,1884.8908295705755
2020-08-08,1 wk ahead inc death,2020-08-15,01,quantile,0.2,127.81427873967392
2020-08-08,1 wk ahead cum death,2020-08-15,01,quantile,0.2,1886.425568329476
2020-08-08,1 wk ahead inc death,2020-08-15,01,quantile,0.25,129.36993878114095
2020-08-08,1 wk ahead cum death,2020-08-15,01,quantile,0.25,1887.9812283709432
2020-08-08,1 wk ahead inc death,2020-08-15,01,quantile,0.3,130.7666858947839
2020-08-08,1 wk ahead cum death,2020-08-15,01,quantile,0.3,1889.3779754845864
2020-08-08,1 wk ahead inc death,2020-08-15,01,quantile,0.35,132.089135881733
2020-08-08,1 wk ahead cum death,2020-08-15,01,quantile,0.35,1890.700425471536
2020-08-08,1 wk ahead inc death,2020-08-15,01,quantile,0.4,133.23060849606986
2020-08-08,1 wk ahead cum death,2020-08-15,01,quantile,0.4,1891.841898085872
2020-08-08,1 wk ahead inc death,2020-08-15,01,quantile,0.45,134.502003701964
2020-08-08,1 wk ahead cum death,2020-08-15,01,quantile,0.45,1893.1132932917665
2020-08-08,1 wk ahead inc death,2020-08-15,01,quantile,0.5,135.9604046697982
