forecast_date,target,target_end_date,location,type,quantile,value
2020-06-28,1 wk ahead inc case,2020-07-04,01,quantile,0.025,7335.314321478596
2020-06-28,1 wk ahead inc case,2020-07-04,01,quantile,0.1,7465.731074444542
2020-06-28,1 wk ahead inc case,2020-07-04,01,quantile,0.25,7561.389541146942
2020-06-28,1 wk ahead inc case,2020-07-04,01,quantile,0.5,7662.4242800830325
2020-06-28,1 wk ahead inc case,2020-07-04,01,quantile,0.75,7783.144978897842
2020-06-28,1 wk ahead inc case,2020-07-04,01,quantile,0.9,7886.345983451647
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.01,65.25857568660808
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.01,984.258575686608
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.025,65.95277263682829
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.025,984.9527726368283
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.05,66.70009076607334
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.05,985.7000907660733
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.1,68.18918224323681
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.1,987.1891822432367
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.15,69.26816353928871
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.15,988.2681635392888
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.2,70.15152403252307
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.2,989.1515240325232
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.25,71.20046311491478
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.25,990.2004631149147
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.3,72.82449062858677
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.3,991.8244906285868
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.35,74.29398649382529
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.35,993.2939864938252
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.4,75.7145917124866
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.4,994.7145917124866
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.45,77.00233601295622
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.45,996.0023360129562
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.5,78.17372229472153
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.5,997.1737222947216
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.55,79.12310606735196
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.55,998.123106067352
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.6,79.8025112061722
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.6,998.8025112061722
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.65,80.5229297283986
2020-06-28,1 wk ahead cum death,2020-07-04,01,quantile,0.65,999.5229297283986
2020-06-28,1 wk ahead inc death,2020-07-04,01,quantile,0.7,81.5077298480103
