,State,255,262,269,276,283
0,Washington,2142,64,74,85,101
1,Illinois,9023,171,166,169,178
2,California,16115,550,527,524,540
3,Arizona,5705,128,129,131,134
4,Massachusetts,9507,108,110,117,128
5,Wisconsin,1372,77,84,94,108
6,Texas,16295,630,609,603,612
7,Nebraska,497,24,25,27,31
8,Utah,476,22,21,23,25
9,Oregon,571,27,30,34,40
10,Florida,14628,654,643,662,705
11,New York,33197,79,83,93,109
12,Rhode Island,1118,17,18,18,17
13,Georgia,7133,255,240,230,225
14,New Hampshire,442,2,2,2,2
15,North Carolina,3629,206,213,231,259
16,New Jersey,16135,45,51,57,67
17,Colorado,2060,31,35,40,45
18,Maryland,3957,49,53,56,58
19,Nevada,1620,43,43,42,42
20,Tennessee,2560,152,143,139,139
21,Hawaii,153,14,14,14,15
22,Indiana,3669,90,94,103,118
23,Kentucky,1205,58,62,66,71
24,Minnesota,2126,63,68,75,87
25,Oklahoma,1051,57,60,65,73
26,Pennsylvania,8180,126,141,160,185
27,South Carolina,3442,118,116,114,114
28,District of Columbia,629,5,5,6,6
29,Kansas,690,48,47,49,53
30,Missouri,2177,146,153,172,202
31,Vermont,58,0,0,0,0
32,Virginia,3270,135,140,146,153
33,Connecticut,4513,16,19,23,28
34,Iowa,1381,63,63,66,71
35,Louisiana,5545,108,102,98,95
36,Ohio,4925,179,183,195,213
37,Michigan,7124,77,77,79,85
38,South Dakota,248,24,27,31,35
39,Arkansas,1407,101,97,99,104
40,Delaware,645,9,9,9,10
41,Mississippi,3011,97,87,81,76
42,New Mexico,890,27,30,32,34
43,North Dakota,271,46,49,51,52
44,Wyoming,53,3,3,3,4
45,Alaska,58,5,6,7,8
46,Maine,142,1,2,3,3
47,Alabama,2558,70,70,68,66
48,Idaho,480,22,23,23,24
49,Montana,186,21,26,31,38
50,Puerto Rico,681,46,48,50,52
51,Virgin Islands,20,0,0,0,0
52,Guam,49,8,7,6,5
53,West Virginia,363,31,33,35,38
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,NaN,NaN,NaN,NaN
