,State,239,248,255,262,269,276,283
0,Washington,2031,48,47,47,48,50,54
1,Illinois,8624,132,121,115,110,107,107
2,California,14804,552,490,457,437,428,431
3,Arizona,5409,85,67,56,47,41,37
4,Massachusetts,9260,69,60,55,51,49,47
5,Wisconsin,1231,45,46,46,46,47,50
6,Texas,14826,621,535,480,440,412,394
7,Nebraska,442,17,16,16,16,16,16
8,Utah,437,16,17,16,16,16,16
9,Oregon,521,25,24,25,26,28,32
10,Florida,13086,600,510,449,400,360,329
11,New York,33070,46,46,42,38,34,32
12,Rhode Island,1085,11,9,8,8,7,7
13,Georgia,6474,247,218,195,177,165,158
14,New Hampshire,438,3,3,3,3,4,4
15,North Carolina,3180,159,147,140,135,133,132
16,New Jersey,16057,36,31,28,25,23,22
17,Colorado,2006,21,21,20,21,22,23
18,Maryland,3861,41,40,37,36,35,35
19,Nevada,1506,52,41,35,31,28,26
20,Tennessee,2164,149,130,121,114,109,105
21,Hawaii,107,12,12,11,10,10,10
22,Indiana,3478,69,65,63,61,60,61
23,Kentucky,1093,54,53,52,52,53,55
24,Minnesota,1994,50,48,46,45,45,46
25,Oklahoma,930,51,49,47,46,46,46
26,Pennsylvania,7893,78,73,71,70,71,72
27,South Carolina,3158,135,114,99,87,78,70
28,District of Columbia,619,3,3,3,3,2,2
29,Kansas,582,37,34,33,34,35,37
30,Missouri,1782,74,76,76,77,79,82
31,Vermont,58,0,1,1,1,1,1
32,Virginia,2918,127,111,106,103,102,103
33,Connecticut,4488,12,11,11,11,11,11
34,Iowa,1250,59,57,54,51,49,47
35,Louisiana,5313,133,115,101,89,80,73
36,Ohio,4580,147,140,138,138,139,144
37,Michigan,6955,68,64,62,61,62,63
38,South Dakota,193,13,13,14,14,13,13
39,Arkansas,1166,75,68,63,58,54,51
40,Delaware,619,6,5,5,5,5,5
41,Mississippi,2780,96,80,71,64,59,56
42,New Mexico,836,21,20,20,20,21,23
43,North Dakota,182,13,12,12,11,11,11
44,Wyoming,49,3,3,3,3,3,4
45,Alaska,44,2,3,3,3,3,3
46,Maine,138,2,2,2,2,2,3
47,Alabama,2401,85,76,68,62,57,53
48,Idaho,434,27,25,23,21,20,19
49,Montana,143,14,13,14,14,15,16
50,Puerto Rico,588,55,51,51,51,52,54
51,Virgin Islands,19,1,1,1,1,1,1
52,Guam,30,8,7,6,5,4,4
53,West Virginia,297,28,27,27,27,28,29
54,Northern Mariana Islands,2,0,0,0,0,0,0
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
