,State,278,283,290,297,304,311,318,325
0,Washington,2321,35,40,37,36,33,31,30
1,Illinois,9792,285,321,337,349,356,357,353
2,California,17386,220,201,164,134,108,87,69
3,Arizona,5875,36,29,21,17,13,10,7
4,Massachusetts,9881,156,155,152,143,130,114,96
5,Wisconsin,1788,104,116,118,121,121,123,122
6,Texas,17978,401,377,334,296,262,231,203
7,Nebraska,603,41,52,57,59,62,61,60
8,Utah,574,26,24,24,24,22,21,20
9,Oregon,655,20,22,22,21,20,20,19
10,Florida,16449,374,382,340,302,268,237,209
11,New York,33424,153,165,152,134,112,90,69
12,Rhode Island,1184,23,28,30,32,33,33,31
13,Georgia,7827,159,166,148,130,116,102,89
14,New Hampshire,475,11,13,15,15,15,15,13
15,North Carolina,4170,150,156,152,146,141,135,130
16,New Jersey,16292,115,148,169,190,209,226,238
17,Colorado,2226,81,111,146,193,259,345,449
18,Maryland,4099,36,29,22,16,11,7,5
19,Nevada,1745,35,31,27,24,22,18,16
20,Tennessee,3163,164,150,145,138,132,126,119
21,Hawaii,212,12,14,12,11,10,9,8
22,Indiana,4143,141,161,170,180,188,195,198
23,Kentucky,1410,68,78,80,81,82,83,83
24,Minnesota,2406,123,128,135,142,146,146,145
25,Oklahoma,1251,71,79,80,81,81,81,80
26,Pennsylvania,8659,158,177,179,179,175,169,160
27,South Carolina,3823,85,80,71,64,56,51,44
28,District of Columbia,642,2,2,2,1,0,0,1
29,Kansas,969,58,66,65,61,60,56,53
30,Missouri,2816,140,149,147,144,141,136,131
31,Vermont,58,1,1,1,0,1,1,0
32,Virginia,3581,52,46,33,22,14,10,5
33,Connecticut,4589,48,62,70,77,80,81,79
34,Iowa,1657,71,78,75,69,64,56,49
35,Louisiana,5854,62,45,38,32,28,22,19
36,Ohio,5217,126,144,143,139,136,134,129
37,Michigan,7552,129,159,169,177,184,188,190
38,South Dakota,375,53,56,59,61,58,56,50
39,Arkansas,1833,127,129,129,127,124,122,119
40,Delaware,685,13,14,15,15,14,13,13
41,Mississippi,3263,55,59,51,45,40,35,31
42,New Mexico,976,24,25,24,24,23,22,22
43,North Dakota,461,66,66,61,55,46,37,28
44,Wyoming,77,5,7,7,7,8,9,8
45,Alaska,68,6,8,8,9,9,9,10
46,Maine,146,3,2,2,2,2,1,1
47,Alabama,2866,50,53,48,43,39,34,32
48,Idaho,580,21,23,22,20,19,17,17
49,Montana,303,36,40,42,44,44,44,44
50,Puerto Rico,804,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,426,25,28,27,28,27,27,26
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
