,State,369,374,381,388,395,402,409
0,Washington,4148,152,145,136,129,120,112
1,Illinois,20744,628,527,435,354,286,228
2,California,37543,3190,3019,2777,2502,2222,1955
3,Arizona,12239,1075,1087,1070,1031,971,900
4,Massachusetts,14178,580,577,563,539,509,473
5,Wisconsin,6199,199,175,152,131,113,98
6,Texas,35090,1995,2015,1997,1941,1852,1733
7,Nebraska,1894,37,27,19,12,8,5
8,Utah,1597,96,106,119,137,156,172
9,Oregon,1882,95,87,79,71,64,57
10,Florida,25446,1232,2274,4202,5189,3797,1979
11,New York,42544,1754,1929,2086,2212,2299,2342
12,Rhode Island,2110,70,61,52,43,37,30
13,Georgia,13303,444,433,409,376,333,287
14,New Hampshire,990,71,66,60,52,44,37
15,North Carolina,8720,456,427,387,340,290,240
16,New Jersey,20972,651,654,647,633,611,583
17,Colorado,5512,212,195,180,166,154,143
18,Maryland,6900,393,683,1451,2465,2848,2541
19,Nevada,4029,242,227,213,195,177,161
20,Tennessee,8970,384,311,242,183,132,94
21,Hawaii,341,15,16,18,22,27,32
22,Indiana,9728,399,363,328,295,263,234
23,Kentucky,3460,163,152,140,126,112,101
24,Minnesota,6166,132,104,81,63,48,37
25,Oklahoma,3293,199,191,180,166,152,136
26,Pennsylvania,20593,1127,968,805,650,513,396
27,South Carolina,6552,473,553,627,671,669,618
28,District of Columbia,879,36,47,61,69,71,68
29,Kansas,3613,289,283,268,248,225,199
30,Missouri,6786,259,237,216,195,176,158
31,Vermont,171,17,19,21,22,25,28
32,Virginia,6081,342,341,326,295,253,206
33,Connecticut,6911,299,342,412,519,654,796
34,Iowa,4488,220,323,483,585,589,534
35,Louisiana,8590,283,267,245,221,196,169
36,Ohio,10768,410,359,308,260,218,181
37,Michigan,15219,507,452,399,351,308,269
38,South Dakota,1705,51,45,40,35,32,27
39,Arkansas,4650,255,243,230,214,198,183
40,Delaware,1049,39,36,32,29,25,21
41,Mississippi,5777,211,188,164,138,114,92
42,New Mexico,3157,158,147,135,123,112,102
43,North Dakota,1436,24,20,17,13,10,9
44,Wyoming,571,37,37,36,36,37,38
45,Alaska,259,14,17,18,15,12,9
46,Maine,547,70,69,67,63,56,49
47,Alabama,6662,287,242,197,154,116,84
48,Idaho,1681,53,43,34,27,21,15
49,Montana,1151,24,19,16,11,10,7
50,Puerto Rico,1778,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,129,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,1899,146,137,126,115,102,90
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
