,State,341,346,353,360,367,374,381,388,395
0,Washington,238672,20049,21775,23648,25683,26601,26601,26601,26601
1,Illinois,942362,52136,53159,54202,55266,55727,55727,55727,55727
2,California,2192684,356474,426721,510811,611471,659600,659600,659600,659600
3,Arizona,504423,50999,55388,60154,65330,67664,67664,67664,67664
4,Massachusetts,356934,40333,43804,47574,51668,53513,53513,53513,53513
5,Wisconsin,510137,24076,24549,25030,25521,25734,25734,25734,25734
6,Texas,1700549,118538,128738,139816,151848,157272,157272,157272,157272
7,Nebraska,162849,7190,7331,7475,7621,7685,7685,7685,7685
8,Utah,266590,18288,18647,19013,19386,19548,19548,19548,19548
9,Oregon,110545,8772,8751,8731,8710,8702,8702,8702,8702
10,Florida,1280177,85628,92996,100999,109690,113609,113609,113609,113609
11,New York,932552,86113,93524,101571,110312,114252,114252,114252,114252
12,Rhode Island,85602,6187,5719,5286,4885,4722,4722,4722,4722
13,Georgia,636240,52280,58922,66409,74846,78737,78737,78737,78737
14,New Hampshire,41670,6504,7064,7671,8332,8629,8629,8629,8629
15,North Carolina,520716,46922,50960,55345,60107,62254,62254,62254,62254
16,New Jersey,463965,34452,37416,40636,44133,45709,45709,45709,45709
17,Colorado,326668,18708,17292,15982,14772,14278,14278,14278,14278
18,Maryland,269183,18588,18953,19325,19704,19868,19868,19868,19868
19,Nevada,218377,18530,18894,19264,19642,19806,19806,19806,19806
20,Tennessee,567792,70932,82234,95338,110530,117655,117655,117655,117655
21,Hawaii,21395,989,1083,1186,1299,1350,1350,1350,1350
22,Indiana,496306,38831,39592,40369,41161,41505,41505,41505,41505
23,Kentucky,258516,20665,21070,21484,21905,22088,22088,22088,22088
24,Minnesota,410138,14434,13341,12330,11137,10509,10509,10509,10509
25,Oklahoma,282587,25917,28148,30570,33200,34387,34387,34387,34387
26,Pennsylvania,618902,72349,78575,85336,92680,95990,95990,95990,95990
27,South Carolina,298050,24313,27403,30884,34809,36618,36618,36618,36618
28,District of Columbia,28342,1804,1840,1876,1913,1929,1929,1929,1929
29,Kansas,219044,17302,18790,20407,22163,22955,22955,22955,22955
30,Missouri,393529,20380,20780,21188,21603,21784,21784,21784,21784
31,Vermont,7120,725,762,801,842,861,861,861,861
32,Virginia,336175,30356,32968,35805,38886,40275,40275,40275,40275
33,Connecticut,181200,17878,19417,21088,22902,23720,23720,23720,23720
34,Iowa,276649,9926,10121,10320,10522,10610,10610,10610,10610
35,Louisiana,300539,16098,16414,16736,17064,17207,17207,17207,17207
36,Ohio,675044,74118,80496,87422,94945,98337,98337,98337,98337
37,Michigan,519876,24815,22936,21130,18701,17647,17647,17647,17647
38,South Dakota,97657,3394,3137,2899,2680,2590,2590,2590,2590
39,Arkansas,216528,18252,19823,21529,23381,24217,24217,24217,24217
40,Delaware,55488,6013,6531,7093,7703,7979,7979,7979,7979
41,Mississippi,208089,14663,14951,15244,15543,15673,15673,15673,15673
42,New Mexico,138659,10372,10575,10783,10994,11086,11086,11086,11086
43,North Dakota,91557,1843,1703,1557,1367,1290,1290,1290,1290
44,Wyoming,43704,2088,2129,2170,2213,2231,2231,2231,2231
45,Alaska,45909,2857,2640,2440,2256,2180,2180,2180,2180
46,Maine,22319,4111,4922,5892,7053,7608,7608,7608,7608
47,Alabama,347897,30749,33395,36269,39390,40797,40797,40797,40797
48,Idaho,137010,8589,8758,8930,9105,9181,9181,9181,9181
49,Montana,79999,3409,3151,2912,2692,2602,2602,2602,2602
50,Puerto Rico,73658,6411,6741,7088,7453,7614,7614,7614,7614
51,Virgin Islands,1979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,7281,114,121,129,137,140,140,140,140
53,West Virginia,81436,10738,12103,13640,15374,16173,16173,16173,16173
54,Northern Mariana Islands,122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
