,County,340,346,353,360,367,374,381
0,01001,4029,290,236,196,165,147,132
1,01003,12825,881,809,746,708,689,651
2,01005,1406,70,77,72,70,70,67
3,01007,1746,108,103,88,71,63,58
4,01009,4465,251,169,135,114,99,90
5,01011,827,3,0,0,0,0,0
6,01013,1452,10,5,0,0,0,0
7,01015,9232,555,395,303,255,231,227
8,01017,2214,98,86,74,67,63,61
9,01019,1369,92,90,80,72,67,60
10,01021,2822,104,98,81,61,57,57
11,01023,487,12,6,0,0,0,0
12,01025,2299,107,89,68,53,49,44
13,01027,1108,52,56,58,57,56,55
14,01029,995,5,0,0,0,0,0
15,01031,3415,252,221,202,182,165,156
16,01033,4430,265,216,173,141,120,109
17,01035,824,26,12,14,14,13,7
18,01037,478,13,5,0,0,0,0
19,01039,2798,65,43,16,8,7,10
20,01041,905,65,78,76,70,64,59
21,01043,6752,450,362,306,271,246,225
22,01045,3182,196,178,176,164,153,143
23,01047,2689,87,92,87,73,71,66
24,01049,6725,358,287,259,244,225,204
25,01051,5994,493,416,362,336,306,278
26,01053,2522,7,3,0,0,0,0
27,01055,9635,771,631,512,453,408,365
28,01057,1386,75,57,27,15,14,11
29,01059,3151,63,58,31,21,21,16
30,01061,1590,91,93,88,75,70,67
31,01063,632,6,0,0,0,0,0
32,01065,1391,35,40,35,34,31,29
33,01067,1172,1,0,0,0,0,0
34,01069,6895,343,213,143,89,74,76
35,01071,4897,191,145,115,80,70,68
36,01073,49645,3788,2595,1716,1326,1193,1122
37,01075,1012,63,45,21,14,11,7
38,01077,6117,481,438,397,376,342,309
39,01079,1939,195,177,164,149,129,117
40,01081,9856,460,311,207,162,136,134
41,01083,6511,569,502,443,416,379,337
42,01085,918,,,,,,NaN
43,01087,966,64,67,64,61,58,55
44,01089,21206,1759,1560,1410,1327,1280,1229
45,01091,1748,0,0,0,0,0,0
46,01093,1997,160,144,139,118,110,98
47,01095,8854,434,344,278,242,217,201
48,01097,24933,1464,1206,1003,918,870,809
49,01099,1109,98,89,80,74,71,70
50,01101,15558,761,552,415,359,322,306
51,01103,10196,795,704,611,554,503,437
52,01105,827,0,0,0,0,0,0
53,01107,1675,87,79,54,38,35,30
54,01109,1905,85,89,87,77,70,69
55,01111,1216,38,25,19,14,14,14
56,01113,2697,104,97,84,74,70,67
57,01115,6232,481,442,422,405,382,351
58,01117,15020,1055,975,924,894,866,818
59,01119,818,95,100,102,97,89,79
60,01121,4932,137,70,18,5,0,0
61,01123,2293,12,6,0,0,0,0
62,01125,17772,1212,1076,976,916,863,786
63,01127,5036,256,205,162,129,110,103
64,01129,1158,0,0,0,0,0,0
65,01131,852,14,8,1,0,0,0
66,01133,1891,96,86,49,31,27,24
67,02013,40,0,0,0,0,0,0
68,02016,189,,,,,,NaN
69,02020,22469,653,347,190,112,87,77
70,02050,2188,,,,,,NaN
71,02060,0,0,0,0,0,0,0
72,02068,60,0,0,0,0,0,0
73,02070,115,0,0,0,0,0,0
74,02090,4830,161,104,64,47,39,38
75,02100,22,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1030,25,11,4,0,0,0
78,02122,3606,113,81,66,65,61,57
