,County,424,430,437,444,451,458,465
0,01001,6513,39,30,27,23,21,18
1,01003,20347,128,142,148,142,132,116
2,01005,2212,9,8,7,7,7,7
3,01007,2529,1,0,0,0,0,0
4,01009,6383,14,13,13,11,8,7
5,01011,1194,0,0,0,0,0,0
6,01013,2072,5,0,0,0,0,0
7,01015,14162,103,69,60,52,52,53
8,01017,3466,0,0,0,0,0,0
9,01019,1794,0,0,0,0,0,0
10,01021,4007,38,38,36,32,30,26
11,01023,581,0,0,0,0,0,0
12,01025,3475,0,0,0,0,0,0
13,01027,1480,0,0,0,0,0,0
14,01029,1446,2,0,0,0,0,0
15,01031,5344,0,0,0,0,0,0
16,01033,6122,0,0,0,0,0,0
17,01035,1083,5,0,0,0,0,0
18,01037,944,4,0,0,0,2,7
19,01039,4027,5,0,0,0,0,0
20,01041,1491,6,0,0,0,0,0
21,01043,9289,14,10,8,7,7,7
22,01045,4730,10,5,0,1,0,0
23,01047,3502,1,0,0,0,0,0
24,01049,8674,19,16,14,14,14,14
25,01051,9831,74,66,63,58,53,50
26,01053,3839,0,0,0,0,0,0
27,01055,13604,39,37,34,34,30,28
28,01057,2051,0,0,0,0,0,0
29,01059,4177,0,0,0,0,0,0
30,01061,2426,0,0,0,0,0,0
31,01063,897,0,0,0,0,0,0
32,01065,2147,0,0,0,0,0,0
33,01067,1859,1,0,0,0,0,0
34,01069,10255,37,32,27,25,22,21
35,01071,6705,7,7,7,5,5,4
36,01073,74079,724,754,764,728,659,569
37,01075,1372,0,0,0,0,0,0
38,01077,9024,34,61,73,74,69,60
39,01079,2910,7,2,0,0,0,1
40,01081,15282,72,73,71,69,68,62
41,01083,9670,16,13,12,7,12,7
42,01085,1356,0,0,0,0,0,0
43,01087,1520,3,0,0,0,1,0
44,01089,33268,222,244,250,244,228,197
45,01091,2484,13,9,7,7,7,6
46,01093,3042,6,4,2,3,2,1
47,01095,11803,17,15,14,14,14,9
48,01097,37240,297,299,304,282,269,234
49,01099,1692,0,0,0,0,0,0
50,01101,23426,172,163,151,146,135,117
51,01103,14060,66,55,53,49,42,34
52,01105,1077,0,0,0,0,0,0
53,01107,2319,2,0,0,0,0,0
54,01109,2993,0,0,0,0,0,0
55,01111,1733,3,0,0,3,1,0
56,01113,4191,54,65,73,69,64,57
57,01115,9279,41,34,34,30,29,28
58,01117,22814,253,238,228,217,200,179
59,01119,1023,0,0,0,0,0,0
60,01121,7875,72,55,50,41,28,19
61,01123,3832,23,14,12,7,7,7
62,01125,24844,131,120,113,107,99,88
63,01127,7015,40,31,26,25,21,20
64,01129,1630,0,0,0,0,0,0
65,01131,1247,2,0,0,0,0,0
66,01133,2702,0,0,0,0,0,0
67,02013,364,0,0,0,0,0,0
68,02016,647,0,0,0,0,0,0
69,02020,27633,297,337,349,341,312,267
70,02050,3687,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,79,0,0,0,0,0,0
73,02070,208,0,0,0,0,0,0
74,02090,6495,88,84,80,75,70,62
75,02100,28,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1283,7,1,0,1,0,0
78,02122,4098,9,7,7,7,7,6
79,02130,383,0,0,0,0,0,0
80,02150,1064,0,0,0,0,0,0
81,02158,1219,0,0,0,0,0,0
82,02164,177,0,0,0,0,0,0
83,02170,9439,210,201,190,180,163,145
84,02180,332,0,0,0,0,0,0
85,02185,1031,0,0,0,0,0,0
86,02188,596,0,0,0,0,0,0
87,02195,151,0,0,0,0,0,0
88,02198,84,0,0,0,0,0,0
89,02220,326,0,0,0,0,0,0
90,02230,20,0,0,0,0,0,0
91,02240,573,,,,,,NaN
92,02261,458,0,0,0,0,0,0
93,02275,32,0,0,0,0,0,0
94,02282,72,0,0,0,0,0,0
95,02290,345,0,0,0,0,0,0
96,04001,10772,33,20,14,13,11,12
97,04003,11537,68,55,46,44,39,35
98,04005,16952,64,46,37,35,31,28
99,04007,6496,13,7,7,7,7,7
100,04009,5346,7,0,0,0,0,0
101,04011,563,0,0,0,0,0,0
102,04012,2430,0,0,0,0,0,0
103,04013,521233,1624,935,662,564,508,447
104,04015,21922,130,107,92,84,75,65
105,04017,15595,23,11,7,6,6,4
106,04019,111825,464,294,214,184,164,148
107,04021,48839,923,1125,1176,1094,910,699
108,04023,7759,19,20,15,14,14,14
109,04025,18294,78,53,40,34,30,26
110,04027,36690,16,8,6,4,7,3
111,05001,2024,5,0,0,0,0,0
112,05003,1878,7,7,6,6,7,3
113,05005,3027,36,41,39,38,35,30
114,05007,27946,168,133,120,106,96,85
115,05009,3713,7,3,0,0,0,0
116,05011,1342,0,0,0,0,0,0
117,05013,408,0,0,0,0,0,0
118,05015,2739,0,0,0,0,0,0
119,05017,1607,0,0,0,0,0,0
120,05019,2070,5,0,0,0,0,0
121,05021,1714,0,0,0,0,0,0
122,05023,1928,0,0,0,0,0,0
123,05025,938,0,0,0,0,0,0
124,05027,2303,10,6,2,1,0,0
125,05029,2175,0,0,0,0,0,0
126,05031,13019,28,20,18,15,15,15
127,05033,6930,22,15,14,9,9,7
128,05035,5837,7,4,0,0,0,0
129,05037,1912,0,0,0,0,0,0
130,05039,751,0,0,0,0,0,0
131,05041,1352,0,0,0,0,0,0
132,05043,1972,0,0,0,0,0,0
133,05045,12091,96,85,80,77,69,60
134,05047,1666,2,0,0,0,0,0
135,05049,1098,0,0,0,0,0,0
136,05051,9974,18,8,7,5,2,4
137,05053,1625,4,0,0,0,0,0
138,05055,5980,7,3,0,0,2,2
139,05057,1958,6,1,0,0,0,0
140,05059,4954,30,19,14,14,10,8
141,05061,1619,4,0,0,0,0,0
142,05063,3705,0,0,0,0,0,0
143,05065,1649,0,0,0,0,0,0
144,05067,3197,0,0,0,0,0,0
145,05069,8707,19,12,9,7,7,7
146,05071,2861,10,7,7,2,5,2
147,05073,541,0,0,0,0,0,0
148,05075,2064,0,0,0,0,0,0
149,05077,1651,0,0,0,0,0,0
150,05079,3172,0,0,0,0,0,0
151,05081,1205,6,0,0,0,0,0
152,05083,2204,2,0,0,0,0,0
153,05085,6996,23,12,7,7,5,6
154,05087,1423,0,0,0,0,0,0
155,05089,1005,0,0,0,0,0,0
156,05091,4156,21,18,15,14,13,12
157,05093,5722,4,0,0,0,0,0
158,05095,855,0,0,0,0,0,0
159,05097,746,0,0,0,0,0,0
160,05099,813,0,0,0,0,0,0
161,05101,703,0,0,0,0,0,0
162,05103,2271,0,0,0,0,0,0
163,05105,817,0,0,0,0,0,0
164,05107,1728,1,0,0,0,0,0
165,05109,992,0,0,0,0,0,0
166,05111,3105,0,0,0,0,0,0
167,05113,1952,7,3,0,1,0,0
168,05115,7829,17,10,7,6,7,7
169,05117,886,0,0,0,0,0,0
170,05119,38091,159,191,213,212,195,174
171,05121,2048,0,0,0,0,0,0
172,05123,3492,1,0,0,0,1,0
173,05125,11661,32,30,29,27,25,22
174,05127,925,0,0,0,0,0,0
175,05129,667,0,0,0,0,0,0
176,05131,14920,81,65,57,53,50,43
177,05133,2772,10,5,0,3,0,0
178,05135,1542,0,0,0,0,0,0
179,05137,982,0,0,0,0,0,0
180,05139,3872,17,11,7,7,7,7
181,05141,1228,0,0,0,0,0,0
182,05143,29981,142,121,108,97,89,80
183,05145,7739,25,20,14,14,13,11
184,05147,632,0,0,0,0,0,0
185,05149,3401,0,0,0,0,0,0
186,06001,82593,577,561,543,504,473,418
187,06003,86,0,0,0,0,0,0
188,06005,3519,6,1,0,0,0,0
189,06007,11208,31,12,7,5,7,4
190,06009,1968,0,0,0,0,0,0
191,06011,2156,0,0,0,0,0,0
192,06013,64642,518,487,458,420,394,364
193,06015,1095,36,47,47,47,42,36
194,06017,9340,48,91,110,116,114,97
195,06019,97969,764,765,773,734,671,591
196,06021,2288,2,0,0,0,0,0
197,06023,3419,67,55,52,44,43,36
198,06025,27267,19,15,10,7,7,7
199,06027,1377,,,,,,NaN
200,06029,105499,274,242,227,216,199,178
201,06031,22511,133,217,263,264,241,219
202,06033,3240,12,7,7,7,5,5
203,06035,5634,2,0,0,0,0,0
204,06037,1214178,4844,3681,3146,2844,2559,2271
205,06039,15806,79,45,32,28,23,22
206,06041,13545,69,53,48,41,37,34
207,06043,402,0,0,0,0,0,0
208,06045,3908,0,0,1,2,3,2
209,06047,30142,496,597,652,651,584,504
210,06049,467,0,0,0,0,0,0
211,06051,1242,0,0,0,0,0,0
212,06053,42734,83,105,107,106,99,89
213,06055,9247,59,45,43,36,33,28
214,06057,4162,54,53,49,47,45,42
215,06059,264721,996,972,929,891,819,717
216,06061,20493,230,198,189,175,165,145
217,06063,670,0,0,0,0,0,0
218,06065,292967,621,431,349,314,282,252
219,06067,95964,823,751,722,669,615,553
220,06069,5831,12,7,7,7,6,6
221,06071,289773,492,428,384,357,325,288
222,06073,267728,2062,1671,1475,1349,1225,1080
223,06075,35012,71,25,10,5,4,0
224,06077,68714,495,1164,1588,1641,1522,1323
225,06079,20189,60,155,219,225,217,196
226,06081,39988,122,54,28,18,14,14
227,06083,32859,244,219,203,194,176,156
228,06085,113552,744,745,733,720,645,585
229,06087,15196,167,119,89,80,72,61
230,06089,11113,24,14,11,8,7,7
231,06091,101,0,0,0,0,0,0
232,06093,1850,9,7,7,7,7,7
233,06095,30745,193,201,194,196,178,162
234,06097,28981,178,126,100,88,80,75
235,06099,58140,756,829,852,822,727,626
236,06101,9042,60,65,72,69,67,67
237,06103,5213,29,27,24,21,21,18
238,06105,384,0,0,0,0,0,0
239,06107,48770,136,123,119,112,102,93
240,06109,4008,2,0,0,0,0,0
241,06111,79090,234,155,123,111,102,91
242,06113,13235,80,53,45,40,35,31
243,06115,5903,18,22,22,21,18,13
244,08001,50463,544,490,454,433,393,339
245,08003,1337,7,7,5,6,6,5
246,08005,50778,619,532,494,462,422,365
247,08007,728,0,0,0,0,0,0
248,08009,277,0,0,0,0,0,0
249,08011,1484,0,0,0,0,0,0
250,08013,19969,431,548,599,595,548,470
251,08014,4064,77,55,46,38,36,30
252,08015,1484,7,0,0,0,0,0
253,08017,126,0,0,0,0,0,0
254,08019,388,0,0,0,0,0,0
255,08021,460,0,0,0,0,0,0
256,08023,200,0,0,0,0,0,0
257,08025,2124,0,0,0,0,0,0
258,08027,165,0,0,0,0,0,0
259,08029,2509,0,0,0,0,0,0
260,08031,62578,779,740,726,684,626,543
261,08033,67,0,0,0,0,0,0
262,08035,22913,426,341,302,279,245,226
263,08037,5523,130,116,104,94,87,70
264,08039,1375,18,21,21,19,18,16
265,08041,54988,956,1110,1174,1138,1040,873
266,08043,5594,24,20,14,14,13,13
267,08045,5286,27,26,21,22,20,17
268,08047,184,0,0,0,0,0,0
269,08049,1312,9,5,0,0,0,0
270,08051,1225,0,0,0,0,0,0
271,08053,17,0,0,0,0,0,0
272,08055,328,0,0,0,0,0,0
273,08057,52,0,0,0,0,0,0
274,08059,39384,618,614,609,579,537,471
275,08061,91,0,0,0,0,0,0
276,08063,566,3,0,0,0,0,0
277,08065,685,6,0,0,0,0,0
278,08067,3231,111,120,121,114,106,91
279,08069,21443,324,267,234,217,204,175
280,08071,1028,0,0,0,0,0,0
281,08073,1002,0,0,0,0,0,0
282,08075,3782,0,0,0,0,0,0
283,08077,13623,60,44,37,31,30,26
284,08079,85,0,0,0,0,0,0
285,08081,694,0,0,0,0,0,0
286,08083,1772,0,0,0,0,0,0
287,08085,3302,6,1,1,0,2,2
288,08087,2508,0,0,0,0,0,0
289,08089,1875,0,0,0,0,0,0
290,08091,268,0,0,0,0,0,0
291,08093,589,3,0,0,0,0,2
292,08095,346,0,0,0,0,0,0
293,08097,2275,32,30,26,23,21,18
294,08099,1167,0,0,0,0,0,0
295,08101,15495,164,198,211,204,183,153
296,08103,503,0,0,0,0,0,0
297,08105,746,7,7,6,4,2,1
298,08107,2021,24,18,14,14,14,13
299,08109,328,0,0,0,0,0,0
300,08111,43,0,0,0,0,0,0
301,08113,845,0,0,0,0,0,0
302,08115,198,0,0,0,0,0,0
303,08117,3216,30,24,21,17,15,14
304,08119,1367,21,28,31,30,30,27
305,08121,429,7,3,2,0,0,0
306,08123,26852,378,324,295,276,253,217
307,08125,818,10,13,14,13,10,8
308,09001,85225,1232,1270,1296,1235,1127,993
309,09003,73092,1385,2144,2566,2556,2365,2009
310,09005,11942,380,550,632,624,554,461
311,09007,11056,258,333,362,358,326,275
312,09009,76466,1602,1523,1477,1364,1254,1073
313,09011,20012,260,291,312,310,280,254
314,09013,8276,83,52,38,31,28,23
315,09015,9579,106,133,139,142,126,111
316,10001,15102,166,151,138,135,120,107
317,10003,53561,1208,1383,1449,1380,1213,1007
318,10005,23423,183,219,240,237,220,190
319,11001,NaN,652,477,385,350,313,274
320,12001,23015,176,152,134,124,115,102
321,12003,3335,2,0,0,0,0,0
322,12005,19411,98,50,31,25,21,21
323,12007,2902,6,5,1,0,1,1
324,12009,36225,676,615,561,513,479,418
325,12011,208096,3673,3127,2833,2571,2264,1900
326,12013,1647,1,0,0,0,0,0
327,12015,11187,169,189,196,191,168,153
328,12017,10156,126,148,159,152,145,127
329,12019,17146,105,97,99,95,86,74
330,12021,31736,362,291,255,230,210,180
331,12023,7771,17,7,7,7,7,7
332,12027,3984,52,38,31,28,26,21
333,12029,1537,8,7,7,7,7,7
334,12031,91450,723,633,561,528,479,423
335,12033,34558,175,100,68,55,49,45
336,12035,6434,105,92,87,78,70,65
337,12037,1293,0,0,0,0,0,0
338,12039,5523,18,9,10,7,7,7
339,12041,1464,7,5,5,5,5,3
340,12043,919,0,0,0,0,0,0
341,12045,1897,1,0,0,0,0,0
342,12047,1581,0,0,0,0,0,0
343,12049,2873,13,7,7,7,7,7
344,12051,4425,16,14,13,12,8,8
345,12053,12052,169,133,112,100,97,80
346,12055,7510,65,59,55,52,50,39
347,12057,118061,2470,2910,3088,2978,2627,2218
348,12059,2207,0,0,0,0,0,0
349,12061,11499,100,97,98,90,82,77
350,12063,6021,22,15,14,13,13,11
351,12065,1416,0,0,0,0,0,0
352,12067,1604,0,0,0,0,0,0
353,12069,25978,331,288,260,241,222,201
354,12071,60914,1118,1200,1212,1160,1051,901
355,12073,29982,155,120,108,97,86,78
356,12075,3037,32,27,23,23,21,16
357,12077,1051,0,0,0,0,0,0
358,12079,2029,5,0,0,0,0,0
359,12081,33832,500,418,378,359,319,277
360,12083,28632,200,148,121,112,105,92
361,12085,11132,107,111,115,114,101,88
362,12086,434352,2771,1888,1366,1167,1035,888
363,12087,6228,129,113,102,95,88,71
364,12089,7917,36,28,22,21,19,15
365,12091,19599,125,74,54,47,41,37
366,12093,3667,20,14,10,8,8,7
367,12095,120183,1659,1702,1708,1632,1509,1278
368,12097,38661,535,489,462,435,389,334
369,12099,128154,2147,2059,1973,1844,1677,1426
370,12101,35336,593,616,636,606,567,487
371,12103,70251,1066,1024,982,942,854,740
372,12105,59767,695,626,589,549,501,436
373,12107,5966,27,20,18,15,15,14
374,12109,20774,214,206,201,188,177,159
375,12111,23449,330,249,207,194,168,146
376,12113,17579,97,67,54,45,43,36
377,12115,28455,448,426,417,395,360,320
378,12117,28997,636,715,770,739,670,569
379,12119,8501,130,118,109,103,89,76
