,County,291,297,304,311,318,325,332
0,01001,2307,111,129,152,159,168,162
1,01003,7263,280,240,218,206,202,202
2,01005,1098,49,55,66,73,73,72
3,01007,942,53,56,56,57,61,59
4,01009,2338,276,330,391,415,422,422
5,01011,664,0,0,0,0,0,0
6,01013,1053,13,15,16,18,16,18
7,01015,5214,307,303,297,296,288,287
8,01017,1488,100,128,174,193,200,203
9,01019,846,53,61,73,74,79,78
10,01021,2016,63,61,56,60,57,56
11,01023,407,1,0,0,1,0,2
12,01025,1449,2,6,7,7,7,7
13,01027,816,35,35,35,35,35,36
14,01029,627,20,19,14,14,16,19
15,01031,1999,88,76,71,64,67,63
16,01033,2478,345,426,474,483,482,482
17,01035,607,6,7,7,8,9,7
18,01037,239,14,14,14,17,19,21
19,01039,1943,103,89,83,80,82,81
20,01041,647,5,6,7,7,7,7
21,01043,3239,366,342,320,308,299,306
22,01045,2055,161,214,275,301,313,307
23,01047,1985,22,19,17,14,14,14
24,01049,3903,209,214,260,288,302,300
25,01051,3471,114,118,130,135,136,138
26,01053,1827,0,0,1,7,12,17
27,01055,4918,432,515,584,603,602,609
28,01057,679,34,38,40,39,41,42
29,01059,2254,41,32,25,21,21,20
30,01061,1033,35,33,36,35,35,36
31,01063,361,0,0,0,0,0,0
32,01065,832,12,10,7,8,8,8
33,01067,782,8,7,7,8,14,17
34,01069,4517,201,226,265,285,293,293
35,01071,2488,149,121,100,93,87,89
36,01073,25957,1460,1656,1945,2089,2129,2144
37,01075,556,34,30,30,32,32,32
38,01077,2956,649,811,925,956,958,930
39,01079,1006,86,91,94,93,95,94
40,01081,6921,214,265,329,365,382,373
41,01083,3386,292,349,404,437,445,451
42,01085,745,0,0,0,0,0,0
43,01087,612,29,45,63,76,77,80
44,01089,10442,746,1095,1535,1792,1877,1902
45,01091,1097,13,9,7,7,7,7
46,01093,1213,85,142,206,247,255,259
47,01095,4865,290,390,506,580,594,607
48,01097,17802,547,600,677,714,718,721
49,01099,692,6,7,12,14,14,15
50,01101,11152,510,534,568,600,606,609
51,01103,4920,385,414,435,450,466,462
52,01105,619,0,0,0,0,0,0
53,01107,1008,49,47,47,47,44,43
54,01109,1430,38,38,38,40,39,40
55,01111,896,34,29,32,35,33,35
56,01113,2021,32,22,14,15,14,14
57,01115,3494,284,262,261,246,242,243
58,01117,8315,476,552,643,687,701,703
59,01119,509,9,11,13,14,14,14
60,01121,2947,113,94,75,84,99,115
61,01123,1484,7,7,7,12,19,28
62,01125,11244,400,339,302,278,272,267
63,01127,3141,208,225,248,265,269,270
64,01129,816,0,0,0,0,0,2
65,01131,592,0,0,0,0,0,0
66,01133,1042,36,35,34,36,31,31
67,02013,19,0,0,0,0,0,0
68,02016,103,0,0,0,0,0,0
69,02020,10209,1533,1697,1859,1898,1889,1904
70,02050,672,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,33,0,0,0,0,0,0
73,02070,70,0,0,0,0,0,0
74,02090,2533,0,0,0,0,0,0
75,02100,15,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,655,96,120,151,165,168,168
78,02122,1362,223,312,410,460,481,489
79,02130,134,14,13,7,7,7,7
80,02150,143,0,0,0,0,0,0
81,02158,327,33,19,10,7,7,7
82,02164,117,0,0,0,0,0,0
83,02170,1946,0,3,4,5,7,7
84,02180,153,0,0,0,0,0,0
85,02185,319,0,0,0,0,0,0
86,02188,284,0,0,0,0,0,0
87,02195,21,0,0,0,0,0,0
88,02198,40,0,0,0,0,0,0
89,02220,98,7,7,0,0,0,0
90,02230,7,0,0,0,0,0,0
91,02240,105,0,0,0,0,0,0
92,02261,196,,,,,,NaN
93,02275,19,0,0,0,0,0,0
94,02282,38,0,0,0,0,0,0
95,02290,127,0,0,0,0,0,0
96,04001,4127,113,118,130,130,134,135
