,County,761,766,773,780,787
0,01001,NaN,112,84,70,90
1,01003,NaN,210,115,85,67
2,01005,NaN,4,1,0,0
3,01007,NaN,36,34,31,28
4,01009,NaN,68,66,56,61
5,01011,NaN,4,1,0,0
6,01013,NaN,26,20,19,17
7,01015,NaN,148,158,149,137
8,01017,NaN,30,22,0,0
9,01019,NaN,38,35,34,34
10,01021,NaN,76,74,72,73
11,01023,NaN,51,33,22,27
12,01025,NaN,35,30,26,23
13,01027,NaN,13,11,10,9
14,01029,NaN,15,8,7,12
15,01031,NaN,52,51,50,44
16,01033,NaN,100,99,96,95
17,01035,NaN,9,9,7,6
18,01037,NaN,26,23,24,24
19,01039,NaN,77,66,79,73
20,01041,NaN,21,16,16,12
21,01043,NaN,130,118,116,116
22,01045,NaN,47,44,45,43
23,01047,NaN,94,85,78,72
24,01049,NaN,152,116,110,116
25,01051,NaN,61,59,65,55
26,01053,NaN,21,14,9,8
27,01055,NaN,295,273,231,285
28,01057,NaN,117,101,101,109
29,01059,NaN,75,63,63,62
30,01061,NaN,29,26,23,20
31,01063,NaN,48,35,35,30
32,01065,NaN,110,95,93,97
33,01067,NaN,20,21,19,18
34,01069,NaN,119,108,102,89
35,01071,NaN,71,59,62,58
36,01073,NaN,549,247,43,19
37,01075,NaN,47,45,49,45
38,01077,NaN,163,157,153,153
39,01079,NaN,84,78,91,85
40,01081,NaN,63,19,5,1
41,01083,NaN,173,152,134,141
42,01085,NaN,2,0,0,0
43,01087,NaN,16,16,16,15
44,01089,NaN,684,635,605,608
45,01091,NaN,71,59,50,119
46,01093,NaN,50,47,45,46
47,01095,NaN,108,98,106,115
48,01097,NaN,423,395,77,43
49,01099,NaN,28,24,23,19
50,01101,NaN,241,113,34,21
51,01103,NaN,165,155,144,154
52,01105,NaN,53,43,37,39
53,01107,NaN,91,84,81,76
54,01109,NaN,46,35,32,29
55,01111,NaN,6,3,0,0
56,01113,NaN,60,17,3,0
57,01115,NaN,127,99,76,67
58,01117,NaN,272,207,140,118
59,01119,NaN,101,83,85,73
60,01121,NaN,113,113,114,108
61,01123,NaN,54,53,50,47
62,01125,NaN,774,723,630,652
63,01127,NaN,220,205,215,205
64,01129,NaN,13,9,9,8
65,01131,NaN,10,7,8,5
66,01133,NaN,106,88,79,91
67,02013,NaN,13,13,16,16
68,02016,NaN,1,0,0,0
69,02020,NaN,987,1108,1520,1076
70,02050,NaN,105,86,93,106
71,02060,NaN,1,1,0,0
72,02068,NaN,3,2,3,1
73,02070,NaN,27,22,21,20
74,02090,NaN,213,281,325,356
75,02100,NaN,36,38,25,34
76,02105,NaN,,,,NaN
77,02110,NaN,114,116,135,150
78,02122,NaN,267,279,266,197
79,02130,NaN,51,50,51,50
80,02150,NaN,91,77,52,75
81,02158,NaN,,,,NaN
82,02164,NaN,4,3,3,2
83,02170,NaN,321,397,460,493
84,02180,NaN,343,344,307,344
85,02185,NaN,90,79,86,68
86,02188,NaN,158,167,155,168
87,02195,NaN,,,,NaN
88,02198,NaN,,,,NaN
89,02220,NaN,27,26,31,35
90,02230,NaN,,,,NaN
91,02240,NaN,31,24,24,6
92,02261,NaN,0,1,0,0
93,02275,NaN,,,,NaN
94,02282,NaN,4,0,2,0
95,02290,NaN,17,15,16,11
96,04001,NaN,169,158,146,181
97,04003,NaN,319,278,176,249
98,04005,NaN,401,309,234,244
99,04007,NaN,201,120,84,141
100,04009,NaN,76,67,70,72
101,04011,NaN,21,14,17,16
102,04012,NaN,51,38,36,34
103,04013,NaN,4956,5857,7356,7402
104,04015,NaN,406,399,428,255
105,04017,NaN,278,259,269,272
106,04019,NaN,2020,1866,1928,1999
107,04021,NaN,930,908,948,962
108,04023,NaN,74,62,65,67
109,04025,NaN,323,290,308,321
110,04027,NaN,394,302,392,254
111,05001,NaN,51,51,27,22
112,05003,NaN,51,51,63,75
113,05005,NaN,51,63,21,18
114,05007,NaN,610,639,1165,2281
115,05009,NaN,35,24,88,3
116,05011,NaN,14,18,1,0
117,05013,NaN,8,8,10,12
118,05015,NaN,45,58,134,244
119,05017,NaN,16,11,8,6
120,05019,NaN,42,30,36,2
121,05021,NaN,32,34,42,4
122,05023,NaN,61,62,76,90
123,05025,NaN,12,13,1,0
124,05027,NaN,33,30,27,18
125,05029,NaN,50,58,71,35
126,05031,NaN,306,272,431,13
127,05033,NaN,58,42,33,27
128,05035,NaN,87,26,14,8
129,05037,NaN,38,39,18,15
130,05039,NaN,20,16,14,13
131,05041,NaN,20,21,31,38
132,05043,NaN,52,55,65,41
133,05045,NaN,215,280,347,3
134,05047,NaN,26,27,20,19
135,05049,NaN,20,24,15,36
136,05051,NaN,246,255,244,207
137,05053,NaN,42,40,47,54
138,05055,NaN,97,90,170,0
139,05057,NaN,43,42,41,12
140,05059,NaN,90,88,119,139
141,05061,NaN,29,31,24,43
142,05063,NaN,120,91,124,60
143,05065,NaN,25,29,36,0
144,05067,NaN,55,54,72,48
145,05069,NaN,102,28,17,10
146,05071,NaN,55,40,59,69
147,05073,NaN,8,8,5,4
148,05075,NaN,52,40,55,28
149,05077,NaN,16,10,8,6
150,05079,NaN,42,44,38,36
151,05081,NaN,33,37,42,49
152,05083,NaN,62,56,54,63
153,05085,NaN,170,165,91,77
154,05087,NaN,34,32,31,30
155,05089,NaN,20,21,30,35
156,05091,NaN,174,139,159,124
157,05093,NaN,105,92,123,31
158,05095,NaN,15,15,9,8
159,05097,NaN,8,8,6,6
160,05099,NaN,20,20,21,27
161,05101,NaN,9,9,11,13
162,05103,NaN,31,18,0,0
163,05105,NaN,23,21,16,25
164,05107,NaN,17,18,2,2
165,05109,NaN,16,14,22,26
166,05111,NaN,58,39,54,11
167,05113,NaN,30,22,14,11
168,05115,NaN,113,134,199,7
169,05117,NaN,10,11,14,7
170,05119,NaN,807,966,1152,1380
171,05121,NaN,24,29,42,50
172,05123,NaN,38,39,15,13
173,05125,NaN,305,313,353,461
174,05127,NaN,17,9,21,25
175,05129,NaN,18,15,17,19
176,05131,NaN,172,74,322,47
177,05133,NaN,91,68,55,64
178,05135,NaN,53,42,50,55
179,05137,NaN,47,27,20,19
180,05139,NaN,50,48,90,4
181,05141,NaN,24,24,29,18
182,05143,NaN,480,472,544,635
183,05145,NaN,228,202,263,304
184,05147,NaN,22,24,24,26
185,05149,NaN,60,78,108,94
186,06001,NaN,3201,3013,3087,436
187,06003,NaN,0,0,0,1
188,06005,NaN,86,53,54,7
189,06007,NaN,570,402,406,374
190,06009,NaN,89,65,25,50
191,06011,NaN,28,23,31,28
192,06013,NaN,1623,1070,68,17
193,06015,NaN,166,126,178,211
194,06017,NaN,331,318,252,107
195,06019,NaN,3094,2333,2683,2546
196,06021,NaN,66,39,43,1
197,06023,NaN,298,243,242,163
198,06025,NaN,527,459,610,80
199,06027,NaN,29,25,24,22
