,County,410,416,423,430,437
0,01001,6347,61,59,52,51
1,01003,19935,166,136,113,105
2,01005,2139,20,18,18,19
3,01007,2465,19,13,14,15
4,01009,6256,61,57,56,56
5,01011,1177,5,5,6,7
6,01013,2016,25,21,20,20
7,01015,13963,291,270,258,293
8,01017,3434,17,14,12,12
9,01019,1782,9,8,9,11
10,01021,3922,48,34,30,28
11,01023,561,9,6,7,8
12,01025,3445,6,6,7,7
13,01027,1462,12,11,11,13
14,01029,1403,15,14,13,13
15,01031,5261,17,16,14,16
16,01033,6010,18,14,14,14
17,01035,1072,1,1,1,2
18,01037,903,9,9,9,9
19,01039,3999,27,21,18,18
20,01041,1469,15,13,14,14
21,01043,9000,58,55,52,55
22,01045,4685,36,31,29,30
23,01047,3428,17,17,15,17
24,01049,8509,43,38,36,39
25,01051,9515,96,86,72,68
26,01053,3795,14,13,11,11
27,01055,13419,115,104,103,107
28,01057,2028,16,13,14,15
29,01059,4008,14,12,13,14
30,01061,2406,13,10,9,11
31,01063,889,9,7,7,8
32,01065,2129,21,17,16,16
33,01067,1837,12,10,10,10
34,01069,10130,48,40,37,35
35,01071,6552,35,35,32,34
36,01073,72033,890,902,878,906
37,01075,1339,9,10,10,11
38,01077,8630,29,27,25,25
39,01079,2862,27,23,24,26
40,01081,15083,97,84,74,70
41,01083,9440,59,52,46,45
42,01085,1331,8,8,8,8
43,01087,1478,19,17,17,17
44,01089,32708,248,217,199,195
45,01091,2453,48,44,44,43
46,01093,2889,35,30,27,27
47,01095,11460,73,71,69,76
48,01097,36423,298,252,226,203
49,01099,1667,3,3,3,4
50,01101,22805,172,149,126,124
51,01103,13801,126,116,112,118
52,01105,1064,5,5,6,7
53,01107,2263,18,11,10,10
54,01109,2931,6,4,3,4
55,01111,1654,15,12,11,11
56,01113,4081,30,25,24,22
57,01115,9057,105,95,88,91
58,01117,22276,289,271,261,265
59,01119,1010,15,15,16,17
60,01121,7647,94,89,83,89
61,01123,3637,36,34,31,31
62,01125,24457,306,257,239,223
63,01127,6601,52,45,37,34
64,01129,1571,5,4,4,5
65,01131,1231,9,9,10,11
66,01133,2586,24,24,28,32
67,02013,363,1,0,0,0
68,02016,628,36,31,27,28
69,02020,26933,238,212,194,187
70,02050,3590,18,15,14,16
71,02060,0,0,0,0,0
72,02068,75,0,0,0,0
73,02070,208,1,1,2,2
74,02090,6323,64,58,51,52
75,02100,28,0,0,0,0
76,02105,0,0,0,0,0
77,02110,1262,11,10,12,14
78,02122,4043,24,25,25,28
79,02130,376,10,8,8,9
80,02150,1058,2,2,2,4
81,02158,1213,5,5,4,6
82,02164,177,,,,NaN
83,02170,8869,200,180,158,146
84,02180,329,0,0,0,1
85,02185,1017,3,2,3,3
86,02188,588,0,0,0,0
87,02195,139,23,24,27,34
88,02198,81,0,1,1,1
89,02220,322,3,3,4,6
90,02230,20,0,0,0,0
91,02240,493,15,14,16,19
92,02261,458,0,0,0,0
93,02275,31,0,0,0,0
94,02282,69,0,0,0,0
95,02290,335,0,0,0,0
96,04001,10666,123,102,93,100
97,04003,11330,114,100,91,83
98,04005,16768,222,195,182,175
99,04007,6418,18,15,14,13
100,04009,5319,23,21,19,20
101,04011,561,1,0,0,1
102,04012,2420,13,21,22,23
103,04013,516216,6182,5806,5514,6098
104,04015,21406,204,173,157,158
105,04017,15748,93,78,66,60
106,04019,110487,946,832,724,795
107,04021,46879,616,559,502,509
108,04023,7656,21,18,19,20
109,04025,18016,507,470,478,510
110,04027,36564,112,105,90,89
111,05001,2005,11,12,13,14
112,05003,1849,18,17,16,18
113,05005,2911,21,21,21,21
114,05007,27508,262,241,222,204
115,05009,3672,26,21,22,21
116,05011,1325,2,0,1,2
117,05013,401,1,1,2,3
118,05015,2728,9,9,10,11
119,05017,1592,2,2,3,4
120,05019,2057,17,16,16,18
121,05021,1701,8,8,9,10
122,05023,1895,8,8,8,9
123,05025,928,3,4,3,5
124,05027,2282,18,20,18,21
125,05029,2159,8,8,9,10
126,05031,12918,74,69,60,61
127,05033,6845,55,50,48,48
128,05035,5791,32,31,28,32
129,05037,1901,6,7,7,8
130,05039,744,5,6,6,8
131,05041,1341,9,8,7,10
132,05043,1955,5,5,6,7
133,05045,11872,96,89,84,79
134,05047,1643,13,10,9,9
135,05049,1083,3,4,5,6
136,05051,9818,80,73,67,60
137,05053,1596,13,13,14,17
138,05055,5924,28,33,31,34
139,05057,1936,13,15,13,16
140,05059,4903,45,37,37,37
141,05061,1605,16,16,15,18
142,05063,3679,10,9,9,9
143,05065,1641,4,4,5,6
144,05067,3182,9,11,10,14
145,05069,8643,29,26,25,23
146,05071,2800,37,36,37,38
147,05073,538,2,4,4,7
148,05075,2055,7,9,9,10
149,05077,1646,3,3,4,6
150,05079,3158,4,4,5,5
151,05081,1187,11,11,11,14
152,05083,2187,18,15,16,16
153,05085,6905,83,79,77,76
154,05087,1411,6,5,4,5
155,05089,981,12,14,15,17
156,05091,4077,36,40,34,41
157,05093,5688,19,22,20,22
158,05095,837,5,4,5,5
159,05097,739,6,5,6,7
160,05099,797,6,6,6,7
161,05101,696,5,4,4,5
162,05103,2239,15,17,16,18
163,05105,801,0,0,1,1
164,05107,1717,14,12,13,14
165,05109,981,7,6,7,7
166,05111,3086,9,9,8,9
167,05113,1913,13,13,13,15
168,05115,7776,39,33,31,29
169,05117,880,5,6,6,7
170,05119,37642,250,222,200,190
171,05121,2018,10,12,10,12
172,05123,3456,12,12,13,15
173,05125,11512,75,72,67,62
174,05127,921,0,0,1,0
175,05129,665,4,4,4,6
176,05131,14728,122,114,106,102
177,05133,2731,19,21,18,20
178,05135,1529,5,5,6,7
179,05137,971,5,4,5,7
180,05139,3777,43,44,42,43
181,05141,1215,16,14,13,15
182,05143,29603,192,183,167,157
183,05145,7626,60,74,58,71
184,05147,626,2,2,3,3
185,05149,3386,21,21,23,26
186,06001,81345,609,529,495,505
187,06003,84,0,0,1,1
188,06005,3487,22,19,21,22
189,06007,11065,91,78,74,69
190,06009,1928,10,12,11,12
191,06011,2142,7,6,6,5
192,06013,63297,800,702,645,623
193,06015,1027,24,23,23,24
194,06017,9204,64,56,46,47
195,06019,96366,906,770,717,698
196,06021,2241,11,12,13,14
197,06023,3266,60,57,54,52
198,06025,27009,100,73,57,57
199,06027,1334,22,17,16,17
200,06029,104181,898,828,725,765
201,06031,22175,129,104,92,91
202,06033,3189,31,27,26,25
203,06035,5623,34,20,17,17
204,06037,1203152,11125,10357,9508,9804
205,06039,15646,150,136,125,119
206,06041,13358,147,136,125,127
207,06043,395,0,0,0,0
208,06045,3839,26,24,23,22
209,06047,29376,303,246,203,203
210,06049,460,2,2,3,3
211,06051,1219,3,3,3,4
212,06053,42404,168,151,129,119
213,06055,9129,92,78,75,72
214,06057,4044,73,65,59,59
215,06059,262674,1234,1162,1069,1139
216,06061,20035,205,177,155,157
217,06063,654,0,0,0,0
218,06065,290904,1319,1242,1065,1140
219,06067,94332,917,778,709,692
220,06069,5793,27,25,24,22
221,06071,287867,1105,1111,960,1007
222,06073,262781,2408,2172,2105,2125
223,06075,34560,248,219,207,195
224,06077,67284,508,444,382,384
225,06079,19835,167,132,115,121
226,06081,39384,400,336,299,296
227,06083,32301,343,286,254,247
228,06085,111814,1156,1022,962,982
229,06087,14790,139,121,107,105
230,06089,11102,89,82,70,68
231,06091,100,0,0,0,0
232,06093,1790,27,23,23,23
233,06095,30305,212,186,159,169
234,06097,28484,336,292,265,257
235,06099,56702,494,482,448,420
236,06101,8923,53,46,38,38
237,06103,5118,35,24,20,18
238,06105,373,4,4,5,5
239,06107,48203,280,241,208,193
240,06109,3972,21,19,15,16
241,06111,78439,678,645,630,632
242,06113,12951,132,100,89,82
243,06115,5795,35,28,24,22
244,08001,49215,766,775,784,806
245,08003,1311,22,21,21,23
246,08005,49321,798,783,759,742
247,08007,676,18,19,20,22
248,08009,273,0,0,0,1
249,08011,1481,4,3,2,2
250,08013,19193,345,325,309,297
251,08014,3867,106,105,107,117
252,08015,1464,13,12,11,11
253,08017,125,0,0,0,0
254,08019,370,5,4,4,6
255,08021,448,5,4,4,5
256,08023,191,1,1,3,4
257,08025,2073,28,26,27,30
258,08027,164,0,0,0,0
259,08029,2485,12,12,13,13
260,08031,60614,978,967,941,962
261,08033,69,0,0,0,0
262,08035,21966,601,605,605,625
263,08037,5242,144,139,136,138
264,08039,1305,25,19,19,20
265,08041,53078,1045,1085,1111,1133
266,08043,5527,47,47,44,44
267,08045,5141,37,40,39,39
268,08047,172,1,1,2,2
269,08049,1289,13,11,10,9
270,08051,1212,6,5,6,6
271,08053,16,0,0,0,0
272,08055,316,3,3,4,5
273,08057,51,0,0,0,0
274,08059,38033,805,831,848,897
275,08061,91,0,0,0,0
276,08063,546,5,6,7,9
277,08065,661,3,2,2,3
278,08067,3034,62,58,60,61
279,08069,20589,483,467,472,476
280,08071,1008,9,9,8,11
281,08073,998,0,0,0,0
282,08075,3758,20,18,18,20
283,08077,13482,142,128,121,121
284,08079,69,1,1,2,3
285,08081,682,9,8,9,11
286,08083,1741,14,13,13,15
287,08085,3276,23,22,21,22
288,08087,2452,19,19,19,22
289,08089,1867,8,7,7,6
290,08091,263,4,3,5,5
291,08093,564,11,10,11,12
292,08095,340,1,0,1,1
293,08097,2086,53,53,53,56
294,08099,1162,0,0,1,1
295,08101,15186,134,126,125,133
296,08103,485,9,9,9,10
297,08105,725,16,15,18,19
298,08107,1940,51,46,47,51
299,08109,326,3,2,4,4
300,08111,43,0,0,0,0
301,08113,829,7,6,8,9
302,08115,191,0,0,0,0
303,08117,3082,48,41,39,39
304,08119,1289,15,14,16,17
305,08121,398,8,8,10,10
306,08123,25983,487,497,507,514
307,08125,727,14,12,15,16
308,09001,81783,1381,1294,1200,1124
309,09003,71020,927,845,737,699
310,09005,11293,143,130,111,101
311,09007,10594,163,153,135,129
312,09009,72947,1554,1504,1463,1370
313,09011,19445,274,240,201,185
314,09013,7972,133,123,112,108
315,09015,9294,94,84,78,76
316,10001,14627,197,179,159,140
317,10003,50614,959,839,743,669
318,10005,22918,205,188,173,153
319,11001,NaN,875,874,879,879
320,12001,22599,191,174,166,171
321,12003,3311,10,10,9,10
322,12005,19034,309,296,277,274
323,12007,2867,17,15,15,15
324,12009,34767,735,665,631,573
325,12011,199643,4677,4438,4302,4182
326,12013,1623,6,5,5,3
327,12015,10836,119,107,101,98
328,12017,9882,104,81,71,65
329,12019,16867,133,112,99,92
330,12021,30777,454,429,405,394
331,12023,7726,43,38,31,27
332,12027,3872,71,60,53,49
333,12029,1513,18,16,14,15
334,12031,89724,820,760,703,738
335,12033,34134,387,360,338,355
336,12035,6135,144,140,139,142
337,12037,1279,0,0,0,0
338,12039,5483,32,32,28,28
339,12041,1431,15,12,11,10
340,12043,907,3,2,3,4
341,12045,1881,10,9,9,9
342,12047,1572,3,3,3,4
343,12049,2819,19,17,16,17
344,12051,4346,28,25,23,22
345,12053,11612,281,273,272,300
346,12055,7341,87,72,63,56
347,12057,113623,2176,2098,2006,2003
348,12059,2195,11,9,11,11
349,12061,11196,142,125,107,96
350,12063,5961,33,31,26,25
351,12065,1409,4,3,4,4
352,12067,1595,5,3,4,4
353,12069,25156,523,498,470,448
354,12071,58768,970,916,860,801
355,12073,29520,314,269,227,201
356,12075,2933,49,41,39,38
357,12077,1048,6,4,4,4
358,12079,2014,14,12,12,12
359,12081,32603,583,557,542,537
360,12083,28074,383,321,290,304
361,12085,10801,172,160,146,135
362,12086,419479,8478,8302,8081,7629
363,12087,5986,114,114,115,118
364,12089,7799,70,58,51,45
365,12091,19238,280,253,233,212
366,12093,3601,31,26,23,19
367,12095,116367,1993,1863,1739,1668
368,12097,37497,651,640,616,619
369,12099,123304,2452,2376,2258,2205
370,12101,34054,639,600,579,578
371,12103,67844,1198,1115,1021,977
372,12105,58116,946,845,792,763
373,12107,5897,45,38,35,34
374,12109,20334,211,196,185,185
375,12111,22653,479,472,456,469
376,12113,17314,166,156,135,123
377,12115,27472,367,359,326,338
378,12117,27792,507,455,398,371
379,12119,8192,161,142,129,129
380,12121,5146,24,19,16,17
381,12123,2658,14,14,15,16
382,12125,1748,5,5,6,7
383,12127,35159,556,519,479,454
384,12129,3191,21,19,18,20
