,County,313,318,325,332,339,346,353,360,367
0,01001,2780,138,138,138,138,138,138,138,138
1,01003,8890,602,602,602,602,602,602,602,602
2,01005,1178,16,16,16,16,16,16,16,16
3,01007,1196,143,143,143,143,143,143,143,143
4,01009,2997,187,187,187,187,187,187,187,187
5,01011,702,8,8,8,8,8,8,8,8
6,01013,1178,33,33,33,33,33,33,33,33
7,01015,6430,377,377,377,377,377,377,377,377
8,01017,1779,99,99,99,99,99,99,99,99
9,01019,1034,43,43,43,43,43,43,43,43
10,01021,2274,90,90,90,90,90,90,90,90
11,01023,427,6,6,6,6,6,6,6,6
12,01025,1598,37,37,37,37,37,37,37,37
13,01027,920,36,36,36,36,36,36,36,36
14,01029,778,32,32,32,32,32,32,32,32
15,01031,2483,173,173,173,173,173,173,173,173
16,01033,3296,196,196,196,196,196,196,196,196
17,01035,688,16,16,16,16,16,16,16,16
18,01037,354,40,40,40,40,40,40,40,40
19,01039,2204,73,73,73,73,73,73,73,73
20,01041,720,11,11,11,11,11,11,11,11
21,01043,4515,329,329,329,329,329,329,329,329
22,01045,2362,84,84,84,84,84,84,84,84
23,01047,2268,74,74,74,74,74,74,74,74
24,01049,4922,278,278,278,278,278,278,278,278
25,01051,4129,183,183,183,183,183,183,183,183
26,01053,1989,43,43,43,43,43,43,43,43
27,01055,6439,476,476,476,476,476,476,476,476
28,01057,925,98,98,98,98,98,98,98,98
29,01059,2564,106,106,106,106,106,106,106,106
30,01061,1243,66,66,66,66,66,66,66,66
31,01063,428,30,30,30,30,30,30,30,30
32,01065,978,60,60,60,60,60,60,60,60
33,01067,875,18,18,18,18,18,18,18,18
34,01069,5377,261,261,261,261,261,261,261,261
35,01071,3298,319,319,319,319,319,319,319,319
36,01073,33064,2287,2287,2287,2287,2287,2287,2287,2287
37,01075,689,70,70,70,70,70,70,70,70
38,01077,4223,366,366,366,366,366,366,366,366
39,01079,1316,78,78,78,78,78,78,78,78
40,01081,7814,279,279,279,279,279,279,279,279
41,01083,4333,281,281,281,281,281,281,281,281
42,01085,802,17,17,17,17,17,17,17,17
43,01087,745,49,49,49,49,49,49,49,49
44,01089,13596,1131,1131,1131,1131,1131,1131,1131,1131
45,01091,1231,54,54,54,54,54,54,54,54
46,01093,1436,72,72,72,72,72,72,72,72
47,01095,6353,562,562,562,562,562,562,562,562
48,01097,19951,670,670,670,670,670,670,670,670
49,01099,790,24,24,24,24,24,24,24,24
50,01101,12435,390,390,390,390,390,390,390,390
51,01103,6861,595,595,595,595,595,595,595,595
52,01105,690,22,22,22,22,22,22,22,22
53,01107,1257,102,102,102,102,102,102,102,102
54,01109,1599,55,55,55,55,55,55,55,55
55,01111,1049,39,39,39,39,39,39,39,39
56,01113,2238,61,61,61,61,61,61,61,61
57,01115,4325,265,265,265,265,265,265,265,265
58,01117,10616,686,686,686,686,686,686,686,686
59,01119,586,29,29,29,29,29,29,29,29
60,01121,3593,196,196,196,196,196,196,196,196
61,01123,1843,82,82,82,82,82,82,82,82
62,01125,13246,693,693,693,693,693,693,693,693
63,01127,3710,199,199,199,199,199,199,199,199
64,01129,922,16,16,16,16,16,16,16,16
65,01131,642,14,14,14,14,14,14,14,14
66,01133,1351,120,120,120,120,120,120,120,120
67,02013,38,13,13,13,13,13,13,13,13
68,02016,108,2,2,2,2,2,2,2,2
69,02020,16859,2034,2034,2034,2034,2034,2034,2034,2034
70,02050,1578,310,310,310,310,310,310,310,310
71,02060,0,0,0,0,0,0,0,0,0
72,02068,43,2,2,2,2,2,2,2,2
73,02070,101,5,5,5,5,5,5,5,5
74,02090,3480,256,256,256,256,256,256,256,256
75,02100,16,0,0,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0,0,0
77,02110,860,58,58,58,58,58,58,58,58
78,02122,2599,443,443,443,443,443,443,443,443
79,02130,197,11,11,11,11,11,11,11,11
80,02150,284,54,54,54,54,54,54,54,54
81,02158,424,32,32,32,32,32,32,32,32
82,02164,144,3,3,3,3,3,3,3,3
83,02170,3567,719,719,719,719,719,719,719,719
84,02180,229,42,42,42,42,42,42,42,42
85,02185,468,47,47,47,47,47,47,47,47
86,02188,359,19,19,19,19,19,19,19,19
87,02195,25,0,0,0,0,0,0,0,0
88,02198,52,5,5,5,5,5,5,5,5
89,02220,196,30,30,30,30,30,30,30,30
90,02230,10,0,0,0,0,0,0,0,0
91,02240,284,59,59,59,59,59,59,59,59
92,02261,257,18,18,18,18,18,18,18,18
93,02275,20,0,0,0,0,0,0,0,0
94,02282,49,4,4,4,4,4,4,4,4
95,02290,171,21,21,21,21,21,21,21,21
96,04001,5392,461,461,461,461,461,461,461,461
97,04003,3639,517,517,517,517,517,517,517,517
98,04005,7520,581,581,581,581,581,581,581,581
99,04007,3003,301,301,301,301,301,301,301,301
100,04009,2215,285,285,285,285,285,285,285,285
101,04011,228,47,47,47,47,47,47,47,47
102,04012,867,84,84,84,84,84,84,84,84
103,04013,205658,16027,16027,16027,16027,16027,16027,16027,16027
104,04015,6199,563,563,563,563,563,563,563,563
105,04017,8163,498,498,498,498,498,498,498,498
106,04019,39859,4061,4061,4061,4061,4061,4061,4061,4061
107,04021,16699,1303,1303,1303,1303,1303,1303,1303,1303
108,04023,3974,353,353,353,353,353,353,353,353
109,04025,5530,920,920,920,920,920,920,920,920
110,04027,17871,1439,1439,1439,1439,1439,1439,1439,1439
111,05001,960,57,57,57,57,57,57,57,57
112,05003,860,120,120,120,120,120,120,120,120
113,05005,1416,140,140,140,140,140,140,140,140
114,05007,12091,881,881,881,881,881,881,881,881
115,05009,1793,192,192,192,192,192,192,192,192
116,05011,504,62,62,62,62,62,62,62,62
117,05013,150,20,20,20,20,20,20,20,20
118,05015,1433,127,127,127,127,127,127,127,127
119,05017,1191,56,56,56,56,56,56,56,56
120,05019,838,63,63,63,63,63,63,63,63
121,05021,890,98,98,98,98,98,98,98,98
122,05023,734,77,77,77,77,77,77,77,77
123,05025,362,33,33,33,33,33,33,33,33
124,05027,1100,104,104,104,104,104,104,104,104
125,05029,682,65,65,65,65,65,65,65,65
126,05031,7172,501,501,501,501,501,501,501,501
127,05033,3081,192,192,192,192,192,192,192,192
128,05035,3271,160,160,160,160,160,160,160,160
129,05037,864,90,90,90,90,90,90,90,90
130,05039,302,33,33,33,33,33,33,33,33
131,05041,564,41,41,41,41,41,41,41,41
132,05043,743,155,155,155,155,155,155,155,155
133,05045,4832,336,336,336,336,336,336,336,336
134,05047,799,81,81,81,81,81,81,81,81
135,05049,549,51,51,51,51,51,51,51,51
136,05051,3872,320,320,320,320,320,320,320,320
137,05053,609,64,64,64,64,64,64,64,64
138,05055,2953,359,359,359,359,359,359,359,359
139,05057,866,49,49,49,49,49,49,49,49
140,05059,2948,157,157,157,157,157,157,157,157
141,05061,814,32,32,32,32,32,32,32,32
142,05063,2088,128,128,128,128,128,128,128,128
143,05065,998,42,42,42,42,42,42,42,42
144,05067,1807,282,282,282,282,282,282,282,282
145,05069,5207,190,190,190,190,190,190,190,190
146,05071,1274,67,67,67,67,67,67,67,67
147,05073,266,11,11,11,11,11,11,11,11
148,05075,1171,81,81,81,81,81,81,81,81
149,05077,1194,20,20,20,20,20,20,20,20
150,05079,2464,67,67,67,67,67,67,67,67
151,05081,645,35,35,35,35,35,35,35,35
152,05083,960,120,120,120,120,120,120,120,120
153,05085,2735,209,209,209,209,209,209,209,209
154,05087,629,59,59,59,59,59,59,59,59
155,05089,442,56,56,56,56,56,56,56,56
156,05091,2158,106,106,106,106,106,106,106,106
157,05093,3225,182,182,182,182,182,182,182,182
158,05095,309,20,20,20,20,20,20,20,20
159,05097,310,53,53,53,53,53,53,53,53
160,05099,464,30,30,30,30,30,30,30,30
161,05101,444,39,39,39,39,39,39,39,39
162,05103,776,138,138,138,138,138,138,138,138
163,05105,260,27,27,27,27,27,27,27,27
164,05107,957,57,57,57,57,57,57,57,57
165,05109,387,19,19,19,19,19,19,19,19
166,05111,1673,79,79,79,79,79,79,79,79
167,05113,816,88,88,88,88,88,88,88,88
168,05115,3730,246,246,246,246,246,246,246,246
169,05117,360,20,20,20,20,20,20,20,20
170,05119,16905,1104,1104,1104,1104,1104,1104,1104,1104
171,05121,989,52,52,52,52,52,52,52,52
