,County,271,276,283,290,297,304,311,318,325
0,01001,1999,85,85,85,85,85,85,85,85
1,01003,6375,160,160,160,160,160,160,160,160
2,01005,981,35,35,35,35,35,35,35,35
3,01007,789,49,49,49,49,49,49,49,49
4,01009,1838,103,103,103,103,103,103,103,103
5,01011,635,11,11,11,11,11,11,11,11
6,01013,998,38,38,38,38,38,38,38,38
7,01015,4102,243,243,243,243,243,243,243,243
8,01017,1273,24,24,24,24,24,24,24,24
9,01019,715,47,47,47,47,47,47,47,47
10,01021,1805,66,66,66,66,66,66,66,66
11,01023,386,11,11,11,11,11,11,11,11
12,01025,1267,43,43,43,43,43,43,43,43
13,01027,707,56,56,56,56,56,56,56,56
14,01029,524,48,48,48,48,48,48,48,48
15,01031,1640,94,94,94,94,94,94,94,94
16,01033,1906,79,79,79,79,79,79,79,79
17,01035,554,7,7,7,7,7,7,7,7
18,01037,196,9,9,9,9,9,9,9,9
19,01039,1647,99,99,99,99,99,99,99,99
20,01041,590,21,21,21,21,21,21,21,21
21,01043,2258,176,176,176,176,176,176,176,176
22,01045,1625,62,62,62,62,62,62,62,62
23,01047,1852,16,16,16,16,16,16,16,16
24,01049,3167,292,292,292,292,292,292,292,292
25,01051,3095,129,129,129,129,129,129,129,129
26,01053,1709,18,18,18,18,18,18,18,18
27,01055,4020,182,182,182,182,182,182,182,182
28,01057,547,39,39,39,39,39,39,39,39
29,01059,1991,88,88,88,88,88,88,88,88
30,01061,833,38,38,38,38,38,38,38,38
31,01063,333,3,3,3,3,3,3,3,3
32,01065,745,38,38,38,38,38,38,38,38
33,01067,631,28,28,28,28,28,28,28,28
34,01069,3631,117,117,117,117,117,117,117,117
35,01071,1991,165,165,165,165,165,165,165,165
36,01073,22400,859,859,859,859,859,859,859,859
37,01075,457,33,33,33,33,33,33,33,33
38,01077,2063,115,115,115,115,115,115,115,115
39,01079,792,71,71,71,71,71,71,71,71
40,01081,6439,140,140,140,140,140,140,140,140
41,01083,2692,180,180,180,180,180,180,180,180
42,01085,699,17,17,17,17,17,17,17,17
43,01087,529,15,15,15,15,15,15,15,15
44,01089,8999,410,410,410,410,410,410,410,410
45,01091,967,80,80,80,80,80,80,80,80
46,01093,1042,17,17,17,17,17,17,17,17
47,01095,4267,103,103,103,103,103,103,103,103
48,01097,14282,297,297,297,297,297,297,297,297
49,01099,627,16,16,16,16,16,16,16,16
50,01101,9691,374,374,374,374,374,374,374,374
51,01103,3945,253,253,253,253,253,253,253,253
52,01105,579,11,11,11,11,11,11,11,11
53,01107,803,66,66,66,66,66,66,66,66
54,01109,1302,33,33,33,33,33,33,33,33
55,01111,795,45,45,45,45,45,45,45,45
56,01113,1902,55,55,55,55,55,55,55,55
57,01115,2797,162,162,162,162,162,162,162,162
58,01117,7035,318,318,318,318,318,318,318,318
59,01119,464,10,10,10,10,10,10,10,10
60,01121,2550,154,154,154,154,154,154,154,154
61,01123,1272,47,47,47,47,47,47,47,47
62,01125,9983,352,352,352,352,352,352,352,352
63,01127,2680,100,100,100,100,100,100,100,100
64,01129,621,15,15,15,15,15,15,15,15
65,01131,557,3,3,3,3,3,3,3,3
66,01133,899,66,66,66,66,66,66,66,66
67,02013,15,0,0,0,0,0,0,0,0
68,02016,97,1,1,1,1,1,1,1,1
69,02020,6424,711,711,711,711,711,711,711,711
70,02050,267,66,66,66,66,66,66,66,66
71,02060,0,0,0,0,0,0,0,0,0
72,02068,21,4,4,4,4,4,4,4,4
73,02070,45,3,3,3,3,3,3,3,3
74,02090,1870,206,206,206,206,206,206,206,206
75,02100,11,1,1,1,1,1,1,1,1
76,02105,0,0,0,0,0,0,0,0,0
77,02110,456,46,46,46,46,46,46,46,46
78,02122,764,48,48,48,48,48,48,48,48
79,02130,78,4,4,4,4,4,4,4,4
80,02150,91,6,6,6,6,6,6,6,6
81,02158,40,9,9,9,9,9,9,9,9
82,02164,100,0,0,0,0,0,0,0,0
83,02170,877,97,97,97,97,97,97,97,97
84,02180,112,6,6,6,6,6,6,6,6
85,02185,218,42,42,42,42,42,42,42,42
86,02188,213,36,36,36,36,36,36,36,36
87,02195,16,3,3,3,3,3,3,3,3
88,02198,34,3,3,3,3,3,3,3,3
89,02220,71,1,1,1,1,1,1,1,1
90,02230,1,1,1,1,1,1,1,1,1
91,02240,62,10,10,10,10,10,10,10,10
92,02261,149,13,13,13,13,13,13,13,13
93,02275,19,0,0,0,0,0,0,0,0
94,02282,34,1,1,1,1,1,1,1,1
95,02290,104,9,9,9,9,9,9,9,9
96,04001,3781,66,66,66,66,66,66,66,66
97,04003,2034,71,71,71,71,71,71,71,71
98,04005,4746,239,239,239,239,239,239,239,239
99,04007,1748,202,202,202,202,202,202,202,202
100,04009,1038,84,84,84,84,84,84,84,84
101,04011,71,10,10,10,10,10,10,10,10
102,04012,590,21,21,21,21,21,21,21,21
103,04013,150280,3355,3355,3355,3355,3355,3355,3355,3355
104,04015,4182,88,88,88,88,88,88,88,88
105,04017,6100,249,249,249,249,249,249,249,249
106,04019,26955,480,480,480,480,480,480,480,480
107,04021,11379,302,302,302,302,302,302,302,302
108,04023,2956,37,37,37,37,37,37,37,37
109,04025,2776,73,73,73,73,73,73,73,73
110,04027,13261,204,204,204,204,204,204,204,204
111,05001,606,48,48,48,48,48,48,48,48
112,05003,501,27,27,27,27,27,27,27,27
113,05005,552,73,73,73,73,73,73,73,73
114,05007,7632,388,388,388,388,388,388,388,388
115,05009,951,76,76,76,76,76,76,76,76
116,05011,358,7,7,7,7,7,7,7,7
117,05013,42,4,4,4,4,4,4,4,4
118,05015,937,78,78,78,78,78,78,78,78
119,05017,1031,11,11,11,11,11,11,11,11
120,05019,467,45,45,45,45,45,45,45,45
121,05021,430,47,47,47,47,47,47,47,47
122,05023,433,40,40,40,40,40,40,40,40
123,05025,206,6,6,6,6,6,6,6,6
124,05027,658,36,36,36,36,36,36,36,36
125,05029,329,21,21,21,21,21,21,21,21
126,05031,4072,394,394,394,394,394,394,394,394
127,05033,1877,151,151,151,151,151,151,151,151
128,05035,2190,117,117,117,117,117,117,117,117
129,05037,544,35,35,35,35,35,35,35,35
130,05039,177,3,3,3,3,3,3,3,3
131,05041,377,24,24,24,24,24,24,24,24
132,05043,403,27,27,27,27,27,27,27,27
133,05045,3140,213,213,213,213,213,213,213,213
134,05047,465,61,61,61,61,61,61,61,61
135,05049,275,47,47,47,47,47,47,47,47
136,05051,2259,139,139,139,139,139,139,139,139
137,05053,335,31,31,31,31,31,31,31,31
138,05055,1259,154,154,154,154,154,154,154,154
139,05057,505,46,46,46,46,46,46,46,46
140,05059,2109,54,54,54,54,54,54,54,54
141,05061,544,22,22,22,22,22,22,22,22
142,05063,1381,69,69,69,69,69,69,69,69
143,05065,423,52,52,52,52,52,52,52,52
144,05067,619,108,108,108,108,108,108,108,108
145,05069,3967,192,192,192,192,192,192,192,192
146,05071,942,28,28,28,28,28,28,28,28
147,05073,153,15,15,15,15,15,15,15,15
148,05075,731,135,135,135,135,135,135,135,135
149,05077,1102,6,6,6,6,6,6,6,6
150,05079,2219,70,70,70,70,70,70,70,70
151,05081,417,20,20,20,20,20,20,20,20
152,05083,549,44,44,44,44,44,44,44,44
153,05085,1530,114,114,114,114,114,114,114,114
154,05087,411,15,15,15,15,15,15,15,15
155,05089,133,14,14,14,14,14,14,14,14
156,05091,1193,133,133,133,133,133,133,133,133
157,05093,2078,173,173,173,173,173,173,173,173
158,05095,199,20,20,20,20,20,20,20,20
159,05097,180,6,6,6,6,6,6,6,6
160,05099,269,16,16,16,16,16,16,16,16
161,05101,287,14,14,14,14,14,14,14,14
162,05103,336,36,36,36,36,36,36,36,36
163,05105,125,9,9,9,9,9,9,9,9
164,05107,686,68,68,68,68,68,68,68,68
165,05109,254,7,7,7,7,7,7,7,7
166,05111,926,110,110,110,110,110,110,110,110
167,05113,342,37,37,37,37,37,37,37,37
168,05115,2557,146,146,146,146,146,146,146,146
169,05117,193,15,15,15,15,15,15,15,15
170,05119,11175,694,694,694,694,694,694,694,694
171,05121,593,56,56,56,56,56,56,56,56
172,05123,1657,42,42,42,42,42,42,42,42
173,05125,2599,173,173,173,173,173,173,173,173
174,05127,148,19,19,19,19,19,19,19,19
175,05129,178,11,11,11,11,11,11,11,11
176,05131,4563,241,241,241,241,241,241,241,241
177,05133,1274,38,38,38,38,38,38,38,38
178,05135,306,24,24,24,24,24,24,24,24
179,05137,389,11,11,11,11,11,11,11,11
180,05139,1073,62,62,62,62,62,62,62,62
181,05141,200,15,15,15,15,15,15,15,15
182,05143,10889,452,452,452,452,452,452,452,452
183,05145,1287,173,173,173,173,173,173,173,173
184,05147,90,14,14,14,14,14,14,14,14
185,05149,1320,23,23,23,23,23,23,23,23
186,06001,22738,387,387,387,387,387,387,387,387
187,06003,3,0,0,0,0,0,0,0,0
188,06005,313,6,6,6,6,6,6,6,6
189,06007,3019,48,48,48,48,48,48,48,48
190,06009,333,3,3,3,3,3,3,3,3
191,06011,545,2,2,2,2,2,2,2,2
192,06013,18157,451,451,451,451,451,451,451,451
193,06015,173,4,4,4,4,4,4,4,4
194,06017,1283,36,36,36,36,36,36,36,36
195,06019,30051,588,588,588,588,588,588,588,588
196,06021,639,13,13,13,13,13,13,13,13
197,06023,554,15,15,15,15,15,15,15,15
198,06025,12475,265,265,265,265,265,265,265,265
199,06027,215,10,10,10,10,10,10,10,10
200,06029,33448,455,455,455,455,455,455,455,455
201,06031,8159,153,153,153,153,153,153,153,153
202,06033,670,30,30,30,30,30,30,30,30
203,06035,757,6,6,6,6,6,6,6,6
204,06037,289366,6971,6971,6971,6971,6971,6971,6971,6971
205,06039,4886,88,88,88,88,88,88,88,88
206,06041,7019,111,111,111,111,111,111,111,111
207,06043,78,1,1,1,1,1,1,1,1
208,06045,1103,45,45,45,45,45,45,45,45
209,06047,9314,165,165,165,165,165,165,165,165
210,06049,27,0,0,0,0,0,0,0,0
211,06051,175,3,3,3,3,3,3,3,3
212,06053,11091,356,356,356,356,356,356,356,356
213,06055,1882,60,60,60,60,60,60,60,60
214,06057,582,19,19,19,19,19,19,19,19
215,06059,57071,1141,1141,1141,1141,1141,1141,1141,1141
216,06061,3978,130,130,130,130,130,130,130,130
217,06063,54,2,2,2,2,2,2,2,2
218,06065,64075,1460,1460,1460,1460,1460,1460,1460,1460
219,06067,24425,543,543,543,543,543,543,543,543
220,06069,1403,20,20,20,20,20,20,20,20
221,06071,59779,1768,1768,1768,1768,1768,1768,1768,1768
222,06073,52735,1839,1839,1839,1839,1839,1839,1839,1839
223,06075,11901,220,220,220,220,220,220,220,220
224,06077,21187,359,359,359,359,359,359,359,359
225,06079,4009,143,143,143,143,143,143,143,143
226,06081,10810,233,233,233,233,233,233,233,233
227,06083,9608,152,152,152,152,152,152,152,152
228,06085,23355,633,633,633,633,633,633,633,633
229,06087,2706,119,119,119,119,119,119,119,119
230,06089,1723,313,313,313,313,313,313,313,313
231,06091,6,0,0,0,0,0,0,0,0
232,06093,184,5,5,5,5,5,5,5,5
233,06095,7117,259,259,259,259,259,259,259,259
234,06097,8934,458,458,458,458,458,458,458,458
235,06099,17341,242,242,242,242,242,242,242,242
236,06101,1796,21,21,21,21,21,21,21,21
237,06103,774,55,55,55,55,55,55,55,55
238,06105,23,0,0,0,0,0,0,0,0
239,06107,17120,326,326,326,326,326,326,326,326
240,06109,249,12,12,12,12,12,12,12,12
241,06111,13901,336,336,336,336,336,336,336,336
242,06113,3073,104,104,104,104,104,104,104,104
243,06115,1253,26,26,26,26,26,26,26,26
244,08001,12020,1077,1077,1077,1077,1077,1077,1077,1077
245,08003,285,21,21,21,21,21,21,21,21
246,08005,11252,812,812,812,812,812,812,812,812
247,08007,61,1,1,1,1,1,1,1,1
248,08009,24,4,4,4,4,4,4,4,4
249,08011,12,1,1,1,1,1,1,1,1
250,08013,5042,203,203,203,203,203,203,203,203
251,08014,798,47,47,47,47,47,47,47,47
252,08015,372,13,13,13,13,13,13,13,13
253,08017,14,0,0,0,0,0,0,0,0
254,08019,63,3,3,3,3,3,3,3,3
255,08021,53,10,10,10,10,10,10,10,10
256,08023,35,0,0,0,0,0,0,0,0
257,08025,81,6,6,6,6,6,6,6,6
258,08027,19,1,1,1,1,1,1,1,1
259,08029,195,2,2,2,2,2,2,2,2
260,08031,16117,1129,1129,1129,1129,1129,1129,1129,1129
261,08033,3,0,0,0,0,0,0,0,0
262,08035,3354,285,285,285,285,285,285,285,285
263,08037,1344,30,30,30,30,30,30,30,30
264,08039,183,7,7,7,7,7,7,7,7
265,08041,8582,721,721,721,721,721,721,721,721
266,08043,513,264,264,264,264,264,264,264,264
267,08045,1074,52,52,52,52,52,52,52,52
268,08047,24,1,1,1,1,1,1,1,1
269,08049,139,19,19,19,19,19,19,19,19
270,08051,299,0,0,0,0,0,0,0,0
271,08053,3,0,0,0,0,0,0,0,0
272,08055,28,2,2,2,2,2,2,2,2
273,08057,9,0,0,0,0,0,0,0,0
274,08059,7252,584,584,584,584,584,584,584,584
275,08061,3,2,2,2,2,2,2,2,2
276,08063,103,5,5,5,5,5,5,5,5
277,08065,118,13,13,13,13,13,13,13,13
278,08067,325,29,29,29,29,29,29,29,29
279,08069,3547,383,383,383,383,383,383,383,383
280,08071,50,9,9,9,9,9,9,9,9
281,08073,24,0,0,0,0,0,0,0,0
282,08075,1089,70,70,70,70,70,70,70,70
283,08077,1038,211,211,211,211,211,211,211,211
284,08079,21,1,1,1,1,1,1,1,1
285,08081,53,5,5,5,5,5,5,5,5
286,08083,184,17,17,17,17,17,17,17,17
287,08085,422,20,20,20,20,20,20,20,20
288,08087,817,32,32,32,32,32,32,32,32
289,08089,119,5,5,5,5,5,5,5,5
290,08091,33,2,2,2,2,2,2,2,2
291,08093,81,15,15,15,15,15,15,15,15
292,08095,37,3,3,3,3,3,3,3,3
293,08097,256,18,18,18,18,18,18,18,18
294,08099,120,17,17,17,17,17,17,17,17
295,08101,1613,212,212,212,212,212,212,212,212
296,08103,25,0,0,0,0,0,0,0,0
297,08105,115,12,12,12,12,12,12,12,12
298,08107,187,14,14,14,14,14,14,14,14
299,08109,119,4,4,4,4,4,4,4,4
300,08111,6,0,0,0,0,0,0,0,0
301,08113,100,2,2,2,2,2,2,2,2
302,08115,26,7,7,7,7,7,7,7,7
303,08117,567,33,33,33,33,33,33,33,33
304,08119,195,9,9,9,9,9,9,9,9
305,08121,78,6,6,6,6,6,6,6,6
306,08123,5442,250,250,250,250,250,250,250,250
307,08125,188,28,28,28,28,28,28,28,28
308,09001,21674,616,616,616,616,616,616,616,616
309,09003,16568,753,753,753,753,753,753,753,753
310,09005,2033,72,72,72,72,72,72,72,72
311,09007,1809,87,87,87,87,87,87,87,87
312,09009,15680,578,578,578,578,578,578,578,578
313,09011,3234,513,513,513,513,513,513,513,513
314,09013,1600,63,63,63,63,63,63,63,63
315,09015,1266,108,108,108,108,108,108,108,108
316,10001,3345,104,104,104,104,104,104,104,104
317,10003,12200,552,552,552,552,552,552,552,552
318,10005,7560,288,288,288,288,288,288,288,288
319,11001,NaN,416,416,416,416,416,416,416,416
320,12001,9496,595,595,595,595,595,595,595,595
321,12003,1691,77,77,77,77,77,77,77,77
322,12005,6450,168,168,168,168,168,168,168,168
323,12007,1202,35,35,35,35,35,35,35,35
324,12009,10427,572,572,572,572,572,572,572,572
325,12011,81277,2025,2025,2025,2025,2025,2025,2025,2025
326,12013,670,30,30,30,30,30,30,30,30
327,12015,3368,147,147,147,147,147,147,147,147
328,12017,3045,116,116,116,116,116,116,116,116
329,12019,5745,277,277,277,277,277,277,277,277
330,12021,13653,449,449,449,449,449,449,449,449
331,12023,4108,134,134,134,134,134,134,134,134
332,12027,1627,23,23,23,23,23,23,23,23
