,County,383,388,395,402,409,416,423,430,437
0,01001,5881,260,260,260,260,260,260,260,260
1,01003,18763,746,746,746,746,746,746,746,746
2,01005,2008,71,71,71,71,71,71,71,71
3,01007,2346,50,50,50,50,50,50,50,50
4,01009,5920,253,253,253,253,253,253,253,253
5,01011,1132,46,46,46,46,46,46,46,46
6,01013,1868,63,63,63,63,63,63,63,63
7,01015,12426,450,450,450,450,450,450,450,450
8,01017,3266,85,85,85,85,85,85,85,85
9,01019,1731,41,41,41,41,41,41,41,41
10,01021,3622,78,78,78,78,78,78,78,78
11,01023,540,10,10,10,10,10,10,10,10
12,01025,3336,145,145,145,145,145,145,145,145
13,01027,1362,31,31,31,31,31,31,31,31
14,01029,1323,52,52,52,52,52,52,52,52
15,01031,5091,214,214,214,214,214,214,214,214
16,01033,5880,157,157,157,157,157,157,157,157
17,01035,1032,30,30,30,30,30,30,30,30
18,01037,751,72,72,72,72,72,72,72,72
19,01039,3752,200,200,200,200,200,200,200,200
20,01041,1355,58,58,58,58,58,58,58,58
21,01043,8740,219,219,219,219,219,219,219,219
22,01045,4417,134,134,134,134,134,134,134,134
23,01047,3265,73,73,73,73,73,73,73,73
24,01049,8276,171,171,171,171,171,171,171,171
25,01051,8927,335,335,335,335,335,335,335,335
26,01053,3639,135,135,135,135,135,135,135,135
27,01055,12819,356,356,356,356,356,356,356,356
28,01057,1921,68,68,68,68,68,68,68,68
29,01059,3914,71,71,71,71,71,71,71,71
30,01061,2321,85,85,85,85,85,85,85,85
31,01063,827,29,29,29,29,29,29,29,29
32,01065,2002,72,72,72,72,72,72,72,72
33,01067,1754,86,86,86,86,86,86,86,86
34,01069,9740,331,331,331,331,331,331,331,331
35,01071,6370,152,152,152,152,152,152,152,152
36,01073,68577,1999,1999,1999,1999,1999,1999,1999,1999
37,01075,1272,32,32,32,32,32,32,32,32
38,01077,8380,216,216,216,216,216,216,216,216
39,01079,2729,89,89,89,89,89,89,89,89
40,01081,14361,598,598,598,598,598,598,598,598
41,01083,8958,296,296,296,296,296,296,296,296
42,01085,1271,63,63,63,63,63,63,63,63
43,01087,1343,58,58,58,58,58,58,58,58
44,01089,30840,1293,1293,1293,1293,1293,1293,1293,1293
45,01091,2223,43,43,43,43,43,43,43,43
46,01093,2664,57,57,57,57,57,57,57,57
47,01095,10989,245,245,245,245,245,245,245,245
48,01097,34219,1249,1249,1249,1249,1249,1249,1249,1249
49,01099,1627,64,64,64,64,64,64,64,64
50,01101,21514,720,720,720,720,720,720,720,720
51,01103,13272,281,281,281,281,281,281,281,281
52,01105,1045,41,41,41,41,41,41,41,41
53,01107,2149,84,84,84,84,84,84,84,84
54,01109,2828,84,84,84,84,84,84,84,84
55,01111,1561,41,41,41,41,41,41,41,41
56,01113,3865,156,156,156,156,156,156,156,156
57,01115,8458,328,328,328,328,328,328,328,328
58,01117,20907,781,781,781,781,781,781,781,781
59,01119,955,24,24,24,24,24,24,24,24
60,01121,7160,377,377,377,377,377,377,377,377
61,01123,3411,110,110,110,110,110,110,110,110
62,01125,23123,765,765,765,765,765,765,765,765
63,01127,6259,120,120,120,120,120,120,120,120
64,01129,1501,27,27,27,27,27,27,27,27
65,01131,1171,40,40,40,40,40,40,40,40
66,01133,2399,19,19,19,19,19,19,19,19
67,02013,324,174,174,174,174,174,174,174,174
68,02016,376,38,38,38,38,38,38,38,38
69,02020,25841,284,284,284,284,284,284,284,284
70,02050,3447,96,96,96,96,96,96,96,96
71,02060,0,0,0,0,0,0,0,0,0
72,02068,68,0,0,0,0,0,0,0,0
73,02070,188,9,9,9,9,9,9,9,9
74,02090,5981,79,79,79,79,79,79,79,79
75,02100,26,0,0,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0,0,0
77,02110,1202,40,40,40,40,40,40,40,40
78,02122,3946,20,20,20,20,20,20,20,20
79,02130,303,9,9,9,9,9,9,9,9
80,02150,1044,11,11,11,11,11,11,11,11
81,02158,1158,33,33,33,33,33,33,33,33
82,02164,171,0,0,0,0,0,0,0,0
83,02170,7805,201,201,201,201,201,201,201,201
84,02180,318,4,4,4,4,4,4,4,4
85,02185,990,3,3,3,3,3,3,3,3
86,02188,575,3,3,3,3,3,3,3,3
87,02195,49,2,2,2,2,2,2,2,2
88,02198,76,0,0,0,0,0,0,0,0
89,02220,307,4,4,4,4,4,4,4,4
90,02230,16,0,0,0,0,0,0,0,0
