,County,257,262,269,276,283,290,297,304,311
0,01001,1831,54,54,54,54,54,54,54,54
1,01003,6085,571,571,571,571,571,571,571,571
2,01005,921,39,39,39,39,39,39,39,39
3,01007,687,24,24,24,24,24,24,24,24
4,01009,1662,44,44,44,44,44,44,44,44
5,01011,613,9,9,9,9,9,9,9,9
6,01013,927,12,12,12,12,12,12,12,12
7,01015,3705,145,145,145,145,145,145,145,145
8,01017,1208,40,40,40,40,40,40,40,40
9,01019,642,31,31,31,31,31,31,31,31
10,01021,1661,55,55,55,55,55,55,55,55
11,01023,366,14,14,14,14,14,14,14,14
12,01025,1158,52,52,52,52,52,52,52,52
13,01027,613,23,23,23,23,23,23,23,23
14,01029,428,44,44,44,44,44,44,44,44
15,01031,1472,104,104,104,104,104,104,104,104
16,01033,1744,76,76,76,76,76,76,76,76
17,01035,540,5,5,5,5,5,5,5,5
18,01037,179,8,8,8,8,8,8,8,8
19,01039,1480,76,76,76,76,76,76,76,76
20,01041,547,9,9,9,9,9,9,9,9
21,01043,1971,47,47,47,47,47,47,47,47
22,01045,1513,118,118,118,118,118,118,118,118
23,01047,1808,16,16,16,16,16,16,16,16
24,01049,2623,145,145,145,145,145,145,145,145
25,01051,2835,150,150,150,150,150,150,150,150
26,01053,1652,42,42,42,42,42,42,42,42
27,01055,3691,179,179,179,179,179,179,179,179
28,01057,485,19,19,19,19,19,19,19,19
29,01059,1850,65,65,65,65,65,65,65,65
30,01061,739,105,105,105,105,105,105,105,105
31,01063,310,4,4,4,4,4,4,4,4
32,01065,669,30,30,30,30,30,30,30,30
33,01067,570,52,52,52,52,52,52,52,52
34,01069,3368,428,428,428,428,428,428,428,428
35,01071,1694,95,95,95,95,95,95,95,95
36,01073,20731,908,908,908,908,908,908,908,908
37,01075,402,30,30,30,30,30,30,30,30
38,01077,1832,94,94,94,94,94,94,94,94
39,01079,662,32,32,32,32,32,32,32,32
40,01081,6156,220,220,220,220,220,220,220,220
41,01083,2298,128,128,128,128,128,128,128,128
42,01085,662,9,9,9,9,9,9,9,9
43,01087,492,11,11,11,11,11,11,11,11
44,01089,8276,301,301,301,301,301,301,301,301
45,01091,748,21,21,21,21,21,21,21,21
46,01093,1002,28,28,28,28,28,28,28,28
47,01095,4038,82,82,82,82,82,82,82,82
48,01097,13744,319,319,319,319,319,319,319,319
49,01099,597,6,6,6,6,6,6,6,6
50,01101,9029,154,154,154,154,154,154,154,154
51,01103,3481,128,128,128,128,128,128,128,128
52,01105,544,2,2,2,2,2,2,2,2
53,01107,684,17,17,17,17,17,17,17,17
54,01109,1242,36,36,36,36,36,36,36,36
55,01111,706,44,44,44,44,44,44,44,44
56,01113,1822,54,54,54,54,54,54,54,54
57,01115,2474,125,125,125,125,125,125,125,125
58,01117,6407,343,343,343,343,343,343,343,343
59,01119,438,0,0,0,0,0,0,0,0
60,01121,2257,81,81,81,81,81,81,81,81
61,01123,1197,30,30,30,30,30,30,30,30
62,01125,9219,510,510,510,510,510,510,510,510
63,01127,2436,99,99,99,99,99,99,99,99
64,01129,582,23,23,23,23,23,23,23,23
65,01131,538,6,6,6,6,6,6,6,6
66,01133,770,19,19,19,19,19,19,19,19
67,02013,14,3,3,3,3,3,3,3,3
68,02016,96,0,0,0,0,0,0,0,0
69,02020,5075,487,487,487,487,487,487,487,487
70,02050,128,11,11,11,11,11,11,11,11
71,02060,0,0,0,0,0,0,0,0,0
72,02068,14,4,4,4,4,4,4,4,4
73,02070,31,1,1,1,1,1,1,1,1
74,02090,1401,159,159,159,159,159,159,159,159
75,02100,9,0,0,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0,0,0
77,02110,391,12,12,12,12,12,12,12,12
78,02122,653,16,16,16,16,16,16,16,16
79,02130,69,1,1,1,1,1,1,1,1
80,02150,75,6,6,6,6,6,6,6,6
81,02158,15,2,2,2,2,2,2,2,2
82,02164,95,0,0,0,0,0,0,0,0
83,02170,692,59,59,59,59,59,59,59,59
84,02180,87,16,16,16,16,16,16,16,16
85,02185,157,26,26,26,26,26,26,26,26
86,02188,144,25,25,25,25,25,25,25,25
87,02195,13,1,1,1,1,1,1,1,1
88,02198,32,0,0,0,0,0,0,0,0
89,02220,70,9,9,9,9,9,9,9,9
90,02230,0,0,0,0,0,0,0,0,0
91,02240,48,3,3,3,3,3,3,3,3
92,02261,129,4,4,4,4,4,4,4,4
93,02275,19,0,0,0,0,0,0,0,0
94,02282,31,0,0,0,0,0,0,0,0
95,02290,86,3,3,3,3,3,3,3,3
96,04001,3581,54,54,54,54,54,54,54,54
97,04003,1919,17,17,17,17,17,17,17,17
98,04005,4291,223,223,223,223,223,223,223,223
99,04007,1451,140,140,140,140,140,140,140,140
100,04009,895,59,59,59,59,59,59,59,59
101,04011,60,0,0,0,0,0,0,0,0
102,04012,548,4,4,4,4,4,4,4,4
103,04013,143411,2005,2005,2005,2005,2005,2005,2005,2005
104,04015,4050,70,70,70,70,70,70,70,70
105,04017,5817,33,33,33,33,33,33,33,33
106,04019,25980,526,526,526,526,526,526,526,526
107,04021,10746,179,179,179,179,179,179,179,179
108,04023,2889,48,48,48,48,48,48,48,48
109,04025,2617,81,81,81,81,81,81,81,81
110,04027,12815,136,136,136,136,136,136,136,136
111,05001,460,50,50,50,50,50,50,50,50
112,05003,452,20,20,20,20,20,20,20,20
113,05005,403,60,60,60,60,60,60,60,60
114,05007,6910,344,344,344,344,344,344,344,344
115,05009,815,85,85,85,85,85,85,85,85
116,05011,345,3,3,3,3,3,3,3,3
117,05013,37,0,0,0,0,0,0,0,0
118,05015,759,94,94,94,94,94,94,94,94
119,05017,1013,8,8,8,8,8,8,8,8
120,05019,384,39,39,39,39,39,39,39,39
121,05021,342,38,38,38,38,38,38,38,38
122,05023,362,30,30,30,30,30,30,30,30
123,05025,192,6,6,6,6,6,6,6,6
124,05027,565,102,102,102,102,102,102,102,102
125,05029,297,30,30,30,30,30,30,30,30
126,05031,3287,293,293,293,293,293,293,293,293
127,05033,1575,160,160,160,160,160,160,160,160
128,05035,2007,61,61,61,61,61,61,61,61
129,05037,487,43,43,43,43,43,43,43,43
130,05039,171,7,7,7,7,7,7,7,7
131,05041,320,22,22,22,22,22,22,22,22
132,05043,363,6,6,6,6,6,6,6,6
133,05045,2728,227,227,227,227,227,227,227,227
134,05047,327,41,41,41,41,41,41,41,41
135,05049,201,39,39,39,39,39,39,39,39
136,05051,2037,135,135,135,135,135,135,135,135
137,05053,278,13,13,13,13,13,13,13,13
138,05055,960,80,80,80,80,80,80,80,80
139,05057,408,38,38,38,38,38,38,38,38
140,05059,1957,42,42,42,42,42,42,42,42
141,05061,503,34,34,34,34,34,34,34,34
142,05063,1217,119,119,119,119,119,119,119,119
143,05065,268,25,25,25,25,25,25,25,25
144,05067,449,98,98,98,98,98,98,98,98
145,05069,3562,372,372,372,372,372,372,372,372
146,05071,885,29,29,29,29,29,29,29,29
147,05073,123,16,16,16,16,16,16,16,16
148,05075,495,48,48,48,48,48,48,48,48
149,05077,1081,23,23,23,23,23,23,23,23
150,05079,2093,75,75,75,75,75,75,75,75
151,05081,373,16,16,16,16,16,16,16,16
152,05083,446,37,37,37,37,37,37,37,37
153,05085,1318,131,131,131,131,131,131,131,131
154,05087,377,24,24,24,24,24,24,24,24
