,County,320,325,332,339,346,353,360,367,374
0,01001,3043,244,244,244,244,244,244,244,244
1,01003,9821,893,893,893,893,893,893,893,893
2,01005,1224,46,46,46,46,46,46,46,46
3,01007,1299,104,104,104,104,104,104,104,104
4,01009,3324,359,359,359,359,359,359,359,359
5,01011,714,17,17,17,17,17,17,17,17
6,01013,1244,60,60,60,60,60,60,60,60
7,01015,7165,726,726,726,726,726,726,726,726
8,01017,1915,133,133,133,133,133,133,133,133
9,01019,1110,68,68,68,68,68,68,68,68
10,01021,2409,138,138,138,138,138,138,138,138
11,01023,441,16,16,16,16,16,16,16,16
12,01025,1679,76,76,76,76,76,76,76,76
13,01027,971,37,37,37,37,37,37,37,37
14,01029,826,47,47,47,47,47,47,47,47
15,01031,2678,183,183,183,183,183,183,183,183
16,01033,3551,397,397,397,397,397,397,397,397
17,01035,740,51,51,51,51,51,51,51,51
18,01037,397,49,49,49,49,49,49,49,49
19,01039,2374,169,169,169,169,169,169,169,169
20,01041,747,30,30,30,30,30,30,30,30
21,01043,5070,591,591,591,591,591,591,591,591
22,01045,2537,184,184,184,184,184,184,184,184
23,01047,2385,116,116,116,116,116,116,116,116
24,01049,5350,427,427,427,427,427,427,427,427
25,01051,4511,378,378,378,378,378,378,378,378
26,01053,2111,113,113,113,113,113,113,113,113
27,01055,7275,892,892,892,892,892,892,892,892
28,01057,1069,129,129,129,129,129,129,129,129
29,01059,2700,159,159,159,159,159,159,159,159
30,01061,1321,84,84,84,84,84,84,84,84
31,01063,477,40,40,40,40,40,40,40,40
32,01065,1035,54,54,54,54,54,54,54,54
33,01067,928,67,67,67,67,67,67,67,67
34,01069,5705,394,394,394,394,394,394,394,394
35,01071,3926,635,635,635,635,635,635,635,635
36,01073,36872,3688,3688,3688,3688,3688,3688,3688,3688
37,01075,759,65,65,65,65,65,65,65,65
38,01077,4662,515,515,515,515,515,515,515,515
39,01079,1431,142,142,142,142,142,142,142,142
40,01081,8218,374,374,374,374,374,374,374,374
41,01083,4808,446,446,446,446,446,446,446,446
42,01085,839,34,34,34,34,34,34,34,34
43,01087,787,41,41,41,41,41,41,41,41
44,01089,15316,1631,1631,1631,1631,1631,1631,1631,1631
45,01091,1318,77,77,77,77,77,77,77,77
46,01093,1558,128,128,128,128,128,128,128,128
47,01095,7176,791,791,791,791,791,791,791,791
48,01097,21166,905,905,905,905,905,905,905,905
49,01099,858,66,66,66,66,66,66,66,66
50,01101,13069,577,577,577,577,577,577,577,577
51,01103,7690,886,886,886,886,886,886,886,886
52,01105,708,18,18,18,18,18,18,18,18
53,01107,1319,71,71,71,71,71,71,71,71
54,01109,1668,74,74,74,74,74,74,74,74
55,01111,1090,54,54,54,54,54,54,54,54
56,01113,2370,131,131,131,131,131,131,131,131
57,01115,4815,538,538,538,538,538,538,538,538
58,01117,11687,1135,1135,1135,1135,1135,1135,1135,1135
59,01119,623,31,31,31,31,31,31,31,31
60,01121,3976,397,397,397,397,397,397,397,397
61,01123,1950,165,165,165,165,165,165,165,165
62,01125,14294,1016,1016,1016,1016,1016,1016,1016,1016
63,01127,4002,293,293,293,293,293,293,293,293
64,01129,965,32,32,32,32,32,32,32,32
65,01131,666,27,27,27,27,27,27,27,27
66,01133,1497,142,142,142,142,142,142,142,142
67,02013,41,8,8,8,8,8,8,8,8
68,02016,136,4,4,4,4,4,4,4,4
69,02020,18811,1760,1760,1760,1760,1760,1760,1760,1760
70,02050,1732,253,253,253,253,253,253,253,253
71,02060,0,0,0,0,0,0,0,0,0
72,02068,47,4,4,4,4,4,4,4,4
73,02070,106,7,7,7,7,7,7,7,7
74,02090,3797,329,329,329,329,329,329,329,329
75,02100,18,1,1,1,1,1,1,1,1
76,02105,0,0,0,0,0,0,0,0,0
77,02110,913,63,63,63,63,63,63,63,63
78,02122,3003,408,408,408,408,408,408,408,408
79,02130,214,17,17,17,17,17,17,17,17
80,02150,502,164,164,164,164,164,164,164,164
81,02158,472,45,45,45,45,45,45,45,45
82,02164,150,4,4,4,4,4,4,4,4
83,02170,5023,1467,1467,1467,1467,1467,1467,1467,1467
84,02180,248,21,21,21,21,21,21,21,21
85,02185,568,93,93,93,93,93,93,93,93
86,02188,373,15,15,15,15,15,15,15,15
87,02195,29,2,2,2,2,2,2,2,2
88,02198,60,8,8,8,8,8,8,8,8
89,02220,225,40,40,40,40,40,40,40,40
90,02230,11,2,2,2,2,2,2,2,2
91,02240,334,47,47,47,47,47,47,47,47
92,02261,286,26,26,26,26,26,26,26,26
93,02275,23,2,2,2,2,2,2,2,2
94,02282,50,2,2,2,2,2,2,2,2
95,02290,183,11,11,11,11,11,11,11,11
96,04001,5864,476,476,476,476,476,476,476,476
97,04003,4342,656,656,656,656,656,656,656,656
