,State,445,451,458,465,472
0,Washington,5322,66,70,74,79
1,Illinois,23793,170,182,203,217
2,California,60452,575,469,419,399
3,Arizona,17086,110,93,85,87
4,Massachusetts,17387,176,175,180,181
5,Wisconsin,7380,54,58,61,65
6,Texas,49212,452,392,362,349
7,Nebraska,2220,22,24,27,28
8,Utah,2159,26,26,26,26
9,Oregon,2440,41,45,49,53
10,Florida,34021,430,415,417,414
11,New York,51117,443,447,440,463
12,Rhode Island,2638,22,23,23,24
13,Georgia,19488,206,186,176,196
14,New Hampshire,1257,20,22,24,26
15,North Carolina,12248,147,151,152,154
16,New Jersey,24870,249,245,250,265
17,Colorado,6157,45,50,60,70
18,Maryland,8455,97,98,100,101
19,Nevada,5332,44,43,46,47
20,Tennessee,12001,104,104,102,103
21,Hawaii,471,8,9,9,10
22,Indiana,13148,76,78,78,80
23,Kentucky,6250,104,99,97,95
24,Minnesota,7035,86,90,95,100
25,Oklahoma,6669,201,151,106,41
26,Pennsylvania,25393,256,261,278,293
27,South Carolina,9276,90,85,83,81
28,District of Columbia,1081,7,7,7,7
29,Kansas,4895,24,25,28,28
30,Missouri,8885,50,48,49,51
31,Vermont,231,10,11,12,13
32,Virginia,10472,130,121,118,115
33,Connecticut,7944,57,61,63,65
34,Iowa,5857,45,44,43,43
35,Louisiana,10216,64,62,61,59
36,Ohio,18917,174,167,160,161
37,Michigan,17563,363,418,471,513
38,South Dakota,1946,7,8,10,10
39,Arkansas,5661,36,36,35,34
40,Delaware,1578,16,16,17,18
41,Mississippi,7096,45,43,42,41
42,New Mexico,3976,29,29,30,31
43,North Dakota,1502,6,7,7,8
44,Wyoming,701,3,4,5,5
45,Alaska,313,2,3,4,5
46,Maine,750,13,16,20,23
47,Alabama,10712,81,68,60,58
48,Idaho,1993,20,21,22,23
49,Montana,1523,15,14,14,13
50,Puerto Rico,2155,79,79,79,79
51,Virgin Islands,26,0,0,0,0
52,Guam,136,0,0,0,0
53,West Virginia,2745,47,48,49,48
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
