,State,271,276,283,290,297
0,Washington,2258,52,61,69,71
1,Illinois,9496,228,249,272,292
2,California,16982,431,446,442,441
3,Arizona,5830,63,67,71,76
4,Massachusetts,9753,121,106,105,105
5,Wisconsin,1600,163,202,230,259
6,Texas,17481,526,546,586,598
7,Nebraska,554,55,64,81,91
8,Utah,546,33,44,53,62
9,Oregon,627,32,38,41,44
10,Florida,16021,616,617,622,621
11,New York,33366,75,99,108,121
12,Rhode Island,1159,11,13,13,15
13,Georgia,7657,220,222,230,243
14,New Hampshire,468,9,12,13,15
15,North Carolina,3939,180,199,229,260
16,New Jersey,16214,39,49,64,71
17,Colorado,2180,76,79,89,103
18,Maryland,4041,46,52,67,65
19,Nevada,1712,50,57,59,56
20,Tennessee,2922,148,178,201,213
21,Hawaii,187,12,11,12,12
22,Indiana,3960,135,157,181,193
23,Kentucky,1326,71,93,113,129
24,Minnesota,2292,108,125,146,166
25,Oklahoma,1173,81,100,115,125
26,Pennsylvania,8475,129,150,164,180
27,South Carolina,3661,90,106,109,117
28,District of Columbia,641,7,7,7,7
29,Kansas,870,93,103,114,121
30,Missouri,2600,145,204,216,245
31,Vermont,58,0,1,1,1
32,Virginia,3457,105,117,137,161
33,Connecticut,4554,17,22,29,39
34,Iowa,1548,89,116,136,154
35,Louisiana,5766,96,97,111,119
36,Ohio,5075,112,139,162,182
37,Michigan,7363,117,135,154,170
38,South Dakota,323,41,57,67,78
39,Arkansas,1714,125,133,139,150
40,Delaware,666,10,13,15,17
41,Mississippi,3171,79,94,109,121
42,New Mexico,935,28,39,42,48
43,North Dakota,408,66,68,78,85
44,Wyoming,57,7,12,18,24
45,Alaska,67,12,16,18,23
46,Maine,146,4,4,5,6
47,Alabama,2789,165,161,172,180
48,Idaho,531,36,50,63,77
49,Montana,241,44,55,66,73
50,Puerto Rico,768,NaN,NaN,NaN,NaN
51,Virgin Islands,21,NaN,NaN,NaN,NaN
52,Guam,66,NaN,NaN,NaN,NaN
53,West Virginia,402,22,32,39,43
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
