,State,494,500,507,514,521
0,Washington,NaN,63,60,57,54
1,Illinois,NaN,187,175,170,159
2,California,NaN,230,243,193,191
3,Arizona,NaN,75,74,73,72
4,Massachusetts,NaN,56,53,30,30
5,Wisconsin,NaN,57,53,49,47
6,Texas,NaN,247,241,215,208
7,Nebraska,NaN,12,16,16,14
8,Utah,NaN,21,22,22,21
9,Oregon,NaN,39,36,35,33
10,Florida,NaN,337,292,271,241
11,New York,NaN,137,127,122,119
12,Rhode Island,NaN,5,5,2,2
13,Georgia,NaN,161,172,154,154
14,New Hampshire,NaN,8,7,6,6
15,North Carolina,NaN,87,88,77,71
16,New Jersey,NaN,116,105,95,86
17,Colorado,NaN,62,60,59,58
18,Maryland,NaN,73,67,63,60
19,Nevada,NaN,25,22,21,20
20,Tennessee,NaN,60,57,55,53
21,Hawaii,NaN,2,1,1,1
22,Indiana,NaN,60,59,59,58
23,Kentucky,NaN,61,61,63,64
24,Minnesota,NaN,64,62,61,58
25,Oklahoma,NaN,14,14,14,13
26,Pennsylvania,NaN,201,188,173,162
27,South Carolina,NaN,50,48,47,46
28,District of Columbia,NaN,6,7,9,13
29,Kansas,NaN,18,18,15,14
30,Missouri,NaN,63,64,63,62
31,Vermont,NaN,1,1,1,1
32,Virginia,NaN,58,35,34,31
33,Connecticut,NaN,24,23,20,16
34,Iowa,NaN,24,23,22,22
35,Louisiana,NaN,52,53,54,56
36,Ohio,NaN,31,80,53,62
37,Michigan,NaN,274,224,207,175
38,South Dakota,NaN,8,8,11,16
39,Arkansas,NaN,23,25,27,27
40,Delaware,NaN,7,7,6,6
41,Mississippi,NaN,26,23,12,13
42,New Mexico,NaN,28,25,25,26
43,North Dakota,NaN,4,3,2,2
44,Wyoming,NaN,1,1,1,1
45,Alaska,NaN,2,2,2,1
46,Maine,NaN,12,10,11,11
47,Alabama,NaN,67,66,63,63
48,Idaho,NaN,11,10,10,9
49,Montana,NaN,6,6,5,5
50,Puerto Rico,NaN,28,27,27,29
51,Virgin Islands,NaN,0,1,0,0
52,Guam,NaN,1,1,1,0
53,West Virginia,NaN,13,13,13,11
54,Northern Mariana Islands,NaN,0,0,0,0
55,American Samoa,NaN,0,0,0,0
