,State,544,549,556,563,570
0,Washington,NaN,55,55,54,54
1,Illinois,NaN,50,40,31,24
2,California,NaN,NaN,NaN,NaN,NaN
3,Arizona,NaN,NaN,NaN,NaN,NaN
4,Massachusetts,NaN,0,0,0,0
5,Wisconsin,NaN,0,0,0,0
6,Texas,NaN,115,100,86,74
7,Nebraska,NaN,1,1,0,0
8,Utah,NaN,4,3,3,2
9,Oregon,NaN,7,6,5,5
10,Florida,NaN,209,199,202,257
11,New York,NaN,17,6,3,1
12,Rhode Island,NaN,0,0,0,0
13,Georgia,NaN,139,137,134,131
14,New Hampshire,NaN,1,0,0,0
15,North Carolina,NaN,56,52,49,46
16,New Jersey,NaN,30,15,7,4
17,Colorado,NaN,NaN,NaN,NaN,NaN
18,Maryland,NaN,NaN,NaN,NaN,NaN
19,Nevada,NaN,NaN,NaN,NaN,NaN
20,Tennessee,NaN,1,0,0,0
21,Hawaii,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,19,7,1,0
23,Kentucky,NaN,NaN,NaN,NaN,NaN
24,Minnesota,NaN,1,0,0,0
25,Oklahoma,NaN,NaN,NaN,NaN,NaN
26,Pennsylvania,NaN,0,0,4,22
27,South Carolina,NaN,0,0,0,0
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,NaN,NaN,NaN,NaN
30,Missouri,NaN,NaN,NaN,NaN,NaN
31,Vermont,NaN,0,0,0,0
32,Virginia,NaN,72,69,65,62
33,Connecticut,NaN,0,0,0,0
34,Iowa,NaN,13,12,10,9
35,Louisiana,NaN,28,27,25,24
36,Ohio,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,NaN,NaN,NaN,NaN
38,South Dakota,NaN,0,0,0,0
39,Arkansas,NaN,NaN,NaN,NaN,NaN
40,Delaware,NaN,0,0,0,0
41,Mississippi,NaN,16,14,12,10
42,New Mexico,NaN,NaN,NaN,NaN,NaN
43,North Dakota,NaN,0,0,0,0
44,Wyoming,NaN,NaN,NaN,NaN,NaN
45,Alaska,NaN,0,0,0,0
46,Maine,NaN,NaN,NaN,NaN,NaN
47,Alabama,NaN,28,26,24,22
48,Idaho,NaN,7,6,5,4
49,Montana,NaN,4,3,3,2
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5,3,2,1
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
