,State,677,682,689,696,703
0,Washington,NaN,108,91,80,72
1,Illinois,NaN,84,65,49,35
2,California,NaN,358,256,171,107
3,Arizona,NaN,244,201,154,109
4,Massachusetts,NaN,36,26,23,21
5,Wisconsin,NaN,125,116,106,95
6,Texas,NaN,NaN,NaN,NaN,NaN
7,Nebraska,NaN,25,13,6,2
8,Utah,NaN,64,61,57,52
9,Oregon,NaN,142,125,113,100
10,Florida,NaN,68,61,56,51
11,New York,NaN,NaN,NaN,NaN,NaN
12,Rhode Island,NaN,6,6,6,6
13,Georgia,NaN,127,85,58,42
14,New Hampshire,NaN,27,21,14,9
15,North Carolina,NaN,39,20,10,5
16,New Jersey,NaN,NaN,NaN,NaN,NaN
17,Colorado,NaN,261,277,291,304
18,Maryland,NaN,40,30,21,14
19,Nevada,NaN,54,32,20,13
20,Tennessee,NaN,58,37,23,13
21,Hawaii,NaN,9,3,1,0
22,Indiana,NaN,145,128,111,94
23,Kentucky,NaN,252,237,220,201
24,Minnesota,NaN,175,174,169,160
25,Oklahoma,NaN,214,162,117,81
26,Pennsylvania,NaN,248,172,111,67
27,South Carolina,NaN,23,12,5,2
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,NaN,NaN,NaN,NaN
30,Missouri,NaN,NaN,NaN,NaN,NaN
31,Vermont,NaN,7,5,4,3
32,Virginia,NaN,93,64,41,25
33,Connecticut,NaN,7,1,0,0
34,Iowa,NaN,57,37,22,12
35,Louisiana,NaN,4,2,0,0
36,Ohio,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,289,227,168,117
38,South Dakota,NaN,17,14,12,9
39,Arkansas,NaN,4,0,0,0
40,Delaware,NaN,10,6,4,2
41,Mississippi,NaN,NaN,NaN,NaN,NaN
42,New Mexico,NaN,67,66,64,61
43,North Dakota,NaN,20,8,4,2
44,Wyoming,NaN,NaN,NaN,NaN,NaN
45,Alaska,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,34,33,31,29
47,Alabama,NaN,10,4,1,0
48,Idaho,NaN,43,29,18,11
49,Montana,NaN,72,75,79,85
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,47,31,19,11
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
