,State,424,430,437,444,451
0,Washington,354782,7588,8556,9278,9690
1,Illinois,1221775,12489,11610,10204,8521
2,California,3641876,24610,22938,20523,17483
3,Arizona,836253,6232,4550,3165,2116
4,Massachusetts,614668,8139,6279,4523,3053
5,Wisconsin,629407,4736,4822,4701,4373
6,Texas,2754616,31200,29462,26853,23700
7,Nebraska,206388,2073,2203,2246,2192
8,Utah,381629,5553,6587,7621,8627
9,Oregon,161531,3023,3578,4103,4560
10,Florida,2008349,39274,39387,37718,34556
11,New York,1782769,29204,19260,11758,6735
12,Rhode Island,133039,1282,989,719,485
13,Georgia,1045694,14655,14562,13969,12964
14,New Hampshire,80543,2028,2283,2470,2579
15,North Carolina,895263,14425,15138,15248,14775
16,New Jersey,865886,14308,9077,5273,2818
17,Colorado,450630,7376,7586,7479,7047
18,Maryland,400023,7764,7918,7746,7303
19,Nevada,301178,3274,2930,2509,2073
20,Tennessee,798621,14142,14299,13935,13198
21,Hawaii,29120,683,895,1131,1381
22,Indiana,677905,5508,4745,3917,3112
23,Kentucky,420828,5530,5630,5472,5072
24,Minnesota,505224,7883,8028,7829,7319
25,Oklahoma,434491,4589,4805,4855,4722
26,Pennsylvania,988656,19539,18019,15748,13121
27,South Carolina,541582,7601,6549,5457,4426
28,District of Columbia,43229,1043,1039,990,902
29,Kansas,301519,1951,2156,2275,2294
30,Missouri,575253,6350,6600,6612,6421
31,Vermont,17740,1173,1475,1791,2095
32,Virginia,604904,13371,14468,14952,14835
33,Connecticut,296691,3355,2831,2190,1577
34,Iowa,345785,3184,2856,2410,1931
35,Louisiana,439737,2227,1623,1123,740
36,Ohio,999750,9568,9444,8915,8058
37,Michigan,691070,24708,27092,27999,27349
38,South Dakota,115867,799,593,415,273
39,Arkansas,328655,1475,1283,1082,884
40,Delaware,92287,1441,1382,1263,1102
41,Mississippi,302837,2056,1613,1218,889
42,New Mexico,189731,1404,1160,908,669
43,North Dakota,101651,387,297,215,146
44,Wyoming,55581,420,467,499,517
45,Alaska,61086,838,931,999,1037
46,Maine,48464,1605,1930,2231,2502
47,Alabama,511460,4581,3844,3106,2429
48,Idaho,177420,2264,2279,2206,2050
49,Montana,103060,913,860,777,675
50,Puerto Rico,104516,3247,4103,5023,6006
51,Virgin Islands,2767,NaN,NaN,NaN,NaN
52,Guam,7780,NaN,NaN,NaN,NaN
53,West Virginia,137826,1703,1595,1444,1267
54,Northern Mariana Islands,157,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
