,State,228,234,241,248,255,262,269,276,283
0,Washington,77235,2485,2048,1563,1180,906,713,574,472
1,Illinois,251515,13829,13280,12209,10716,9158,7846,6839,6072
2,California,738856,19888,16346,13606,11452,9747,8387,7294,6408
3,Arizona,205767,1082,808,624,492,394,319,261,214
4,Massachusetts,122562,2698,2391,1649,1017,594,337,187,103
5,Wisconsin,81193,5375,5724,5603,4930,4076,3300,2676,2200
6,Texas,658202,19009,16212,12631,9598,7460,6006,4990,4245
7,Nebraska,35886,1547,1349,1156,1010,912,844,793,752
8,Utah,54660,1785,1649,1434,1191,967,785,649,552
9,Oregon,28044,1200,1052,908,789,695,620,559,510
10,Florida,646431,10470,8454,6648,4670,3154,2227,1648,1255
11,New York,439501,6103,5927,5621,5291,5009,4782,4600,4451
12,Rhode Island,22243,83,46,29,20,16,13,10,8
13,Georgia,283199,10760,10271,9437,7417,5346,4048,3327,2861
14,New Hampshire,7447,155,153,149,143,135,123,111,99
15,North Carolina,181517,7449,6489,5466,4598,3944,3464,3099,2807
16,New Jersey,194058,2063,2018,1863,1659,1491,1369,1279,1212
17,Colorado,59251,1411,1203,1026,863,718,599,503,426
18,Maryland,112119,2654,2300,2006,1766,1567,1400,1257,1133
19,Nevada,71610,1871,1366,1004,751,577,458,375,317
20,Tennessee,164126,6797,6793,6759,6139,5163,4233,3468,2867
21,Hawaii,9855,1251,1063,898,757,637,534,447,374
22,Indiana,99804,6008,5690,4957,4026,3241,2684,2300,2029
23,Kentucky,52774,4571,4491,4007,3320,2692,2228,1904,1674
24,Minnesota,80587,4838,4297,3669,3122,2696,2378,2140,1956
25,Oklahoma,63607,5703,6303,6043,4792,3356,2330,1737,1399
26,Pennsylvania,143824,3987,4172,4351,4332,3987,3509,3066,2701
27,South Carolina,124952,3392,2875,2439,2088,1805,1575,1385,1225
28,District of Columbia,14279,162,131,106,88,73,61,52,44
29,Kansas,45830,2484,2061,1601,1240,993,823,702,609
30,Missouri,94492,7514,7742,7082,5847,4678,3804,3178,2723
31,Vermont,1648,22,19,17,15,13,12,10,9
32,Virginia,126877,5732,5694,5116,4386,3761,3277,2914,2641
33,Connecticut,53365,176,121,92,75,63,55,48,43
34,Iowa,70215,5622,4755,3952,3246,2602,2056,1642,1349
35,Louisiana,152868,1090,635,395,262,185,138,108,88
36,Ohio,130558,7490,8073,7857,6596,5132,3908,2979,2299
37,Michigan,117191,4755,5408,5138,3995,2894,2113,1601,1263
38,South Dakota,15109,1885,1623,1244,896,640,474,370,303
39,Arkansas,65377,3415,4141,4125,3183,2215,1517,1066,781
40,Delaware,18043,650,764,859,905,880,793,669,537
41,Mississippi,86888,2930,2341,1902,1592,1357,1170,1020,898
42,New Mexico,26107,527,558,623,601,488,373,284,222
43,North Dakota,13631,2194,2014,1605,1185,877,694,590,527
44,Wyoming,4032,46,18,8,5,3,3,2,2
45,Alaska,5760,444,452,451,431,388,332,273,217
46,Maine,4683,68,47,38,33,30,27,25,24
47,Alabama,132314,3086,2482,1995,1614,1318,1088,908,765
48,Idaho,33664,323,166,105,77,61,52,45,41
49,Montana,8264,683,881,1024,811,527,331,219,158
50,Puerto Rico,34533,1405,891,543,324,194,118,76,51
51,Virgin Islands,1181,41,29,25,22,19,16,14,12
52,Guam,1619,60,13,2,0,0,0,0,0
53,West Virginia,11418,832,869,819,701,570,455,361,289
54,Northern Mariana Islands,58,2,2,2,2,1,1,1,1
55,American Samoa,0,0,0,0,0,0,0,0,0
