,State,292,297,304,311,318
0,Washington,118570,12645,13576,12924,11636
1,Illinois,498560,80899,81366,75281,68601
2,California,981297,44389,40022,42177,35006
3,Arizona,259699,16008,22219,28802,28522
4,Massachusetts,172727,15141,16343,8360,16104
5,Wisconsin,286380,48604,61271,64168,59524
6,Texas,1011309,62808,62516,67929,74096
7,Nebraska,85551,15522,15920,15807,15281
8,Utah,134868,19601,23147,25313,25277
9,Oregon,51155,7099,10106,15687,21010
10,Florida,847821,40175,41822,35086,33524
11,New York,532180,24664,30242,31928,31538
12,Rhode Island,38009,3707,3867,3770,3384
13,Georgia,407333,11875,11960,11551,11855
14,New Hampshire,12699,1654,1921,2250,2460
15,North Carolina,294860,22113,26201,27374,11720
16,New Jersey,256653,18452,22050,24418,26296
17,Colorado,134537,30742,27678,17458,13442
18,Maryland,155371,10799,12057,12208,12295
19,Nevada,110982,10724,9335,8577,8240
20,Tennessee,287770,20831,21276,20323,19968
21,Hawaii,16242,918,931,805,761
22,Indiana,214509,33946,38353,42634,44877
23,Kentucky,122567,14631,15524,16200,16695
24,Minnesota,184788,38142,44582,50113,47300
25,Oklahoma,138455,8340,8207,7990,7707
26,Pennsylvania,239724,23257,26556,29331,30569
27,South Carolina,186391,9302,10794,12598,12855
28,District of Columbia,18087,766,1103,1461,1877
29,Kansas,105127,16850,16838,17842,19200
30,Missouri,216144,28141,26334,27510,27022
31,Vermont,2415,199,269,320,328
32,Virginia,193477,11964,13496,12518,10953
33,Connecticut,81432,6302,5361,4395,3585
34,Iowa,159910,34236,39168,42459,39321
35,Louisiana,193372,3711,3215,2662,2217
36,Ohio,254974,37673,45188,46203,46421
37,Michigan,238308,48740,57837,51712,47348
38,South Dakota,56311,9436,9966,10211,9897
39,Arkansas,122811,13875,16571,17410,17109
40,Delaware,26908,2006,2546,2845,3206
41,Mississippi,127205,7899,8793,8942,8897
42,New Mexico,56289,8704,10548,7490,9402
43,North Dakota,55458,11828,13736,13637,13834
44,Wyoming,18010,4180,5388,6091,6949
45,Alaska,20300,3752,3965,3896,3673
46,Maine,7888,1465,1674,1731,1578
47,Alabama,206523,8521,5266,4909,6828
48,Idaho,74227,9405,10528,12605,13642
49,Montana,40053,7143,6353,5773,5148
50,Puerto Rico,38581,3137,4309,4281,3873
51,Virgin Islands,1405,18,15,12,10
52,Guam,5473,431,372,316,277
53,West Virginia,28805,3935,3714,3014,2407
54,Northern Mariana Islands,100,3,2,1,1
55,American Samoa,0,0,0,0,0
