,State,263,270,277,284,291
0,Washington,2168.0,48.0,50.0,52.0,47.0
1,Illinois,9221.0,197.0,212.0,202.0,202.0
2,California,16567.0,546.0,545.0,506.0,462.0
3,Arizona,5759.0,75.0,78.0,72.0,76.0
4,Massachusetts,9587.0,170.0,178.0,187.0,157.0
5,Wisconsin,1568.0,125.0,134.0,127.0,126.0
6,Texas,17208.0,676.0,670.0,644.0,557.0
7,Nebraska,519.0,26.0,28.0,33.0,27.0
8,Utah,510.0,35.0,35.0,32.0,28.0
9,Oregon,599.0,27.0,29.0,28.0,28.0
10,Florida,15186.0,655.0,640.0,588.0,534.0
11,New York,33466.0,77.0,77.0,85.0,68.0
12,Rhode Island,1148.0,13.0,13.0,13.0,12.0
13,Georgia,7393.0,182.0,163.0,140.0,125.0
14,New Hampshire,455.0,2.0,3.0,6.0,4.0
15,North Carolina,3765.0,221.0,223.0,208.0,196.0
16,New Jersey,16171.0,47.0,53.0,59.0,53.0
17,Colorado,2112.0,34.0,35.0,33.0,31.0
18,Maryland,3995.0,31.0,31.0,30.0,28.0
19,Nevada,1659.0,50.0,56.0,63.0,57.0
20,Tennessee,2758.0,192.0,187.0,162.0,159.0
21,Hawaii,168.0,7.0,11.0,16.0,16.0
22,Indiana,3831.0,107.0,110.0,116.0,97.0
23,Kentucky,1249.0,67.0,71.0,76.0,66.0
24,Minnesota,2184.0,93.0,93.0,85.0,81.0
25,Oklahoma,1095.0,60.0,63.0,58.0,58.0
26,Pennsylvania,8324.0,118.0,123.0,111.0,106.0
27,South Carolina,3551.0,141.0,136.0,118.0,110.0
28,District of Columbia,636.0,4.0,5.0,5.0,4.0
29,Kansas,773.0,58.0,58.0,54.0,49.0
30,Missouri,2436.0,169.0,156.0,137.0,119.0
31,Vermont,58.0,-1.0,-1.0,0.0,1.0
32,Virginia,3354.0,118.0,106.0,95.0,76.0
33,Connecticut,4530.0,14.0,15.0,15.0,14.0
34,Iowa,1459.0,73.0,74.0,73.0,65.0
35,Louisiana,5635.0,85.0,82.0,73.0,68.0
36,Ohio,4612.0,140.0,140.0,149.0,119.0
37,Michigan,7219.0,103.0,104.0,92.0,95.0
38,South Dakota,286.0,37.0,42.0,46.0,41.0
39,Arkansas,1552.0,166.0,159.0,139.0,132.0
40,Delaware,671.0,8.0,9.0,10.0,9.0
41,Mississippi,3096.0,118.0,118.0,111.0,104.0
42,New Mexico,907.0,33.0,39.0,44.0,40.0
43,North Dakota,336.0,57.0,59.0,55.0,52.0
44,Wyoming,54.0,2.0,2.0,3.0,3.0
45,Alaska,60.0,6.0,7.0,7.0,7.0
46,Maine,143.0,1.0,1.0,2.0,2.0
47,Alabama,2664.0,58.0,60.0,59.0,52.0
48,Idaho,507.0,30.0,33.0,33.0,34.0
49,Montana,209.0,33.0,35.0,37.0,32.0
50,Puerto Rico,728.0,79.0,78.0,67.0,63.0
51,Guam,58.0,2.0,2.0,3.0,3.0
52,West Virginia,387.0,28.0,28.0,26.0,25.0
53,Northern Mariana Islands,2.0,-1.0,-1.0,0.0,1.0
54,American Samoa,0.0,-1.0,-1.0,0.0,1.0
