,State,354,361,368,375,382
0,Washington,3698.0,103.0,99.0,89.0,84.0
1,Illinois,19210.0,892.0,775.0,621.0,570.0
2,California,29707.0,2190.0,2294.0,2290.0,1925.0
3,Arizona,10036.0,590.0,653.0,683.0,538.0
4,Massachusetts,13074.0,491.0,472.0,425.0,428.0
5,Wisconsin,5567.0,229.0,209.0,177.0,129.0
6,Texas,30313.0,1368.0,1356.0,1279.0,1183.0
7,Nebraska,1737.0,80.0,78.0,73.0,64.0
8,Utah,1390.0,84.0,84.0,78.0,70.0
9,Oregon,1603.0,58.0,60.0,61.0,59.0
10,Florida,22804.0,774.0,905.0,953.0,863.0
11,New York,39471.0,1132.0,1148.0,1094.0,1160.0
12,Rhode Island,2062.0,50.0,41.0,31.0,20.0
13,Georgia,11457.0,348.0,357.0,344.0,374.0
14,New Hampshire,862.0,63.0,65.0,63.0,66.0
15,North Carolina,7425.0,303.0,319.0,320.0,252.0
16,New Jersey,19854.0,521.0,498.0,439.0,446.0
17,Colorado,5190.0,246.0,203.0,156.0,146.0
18,Maryland,6246.0,278.0,279.0,264.0,275.0
19,Nevada,3450.0,170.0,168.0,168.0,123.0
20,Tennessee,7704.0,431.0,387.0,334.0,239.0
21,Hawaii,307.0,1.0,4.0,7.0,12.0
22,Indiana,10089.0,494.0,457.0,391.0,334.0
23,Kentucky,2876.0,111.0,119.0,120.0,102.0
24,Minnesota,5731.0,212.0,176.0,135.0,113.0
25,Oklahoma,2738.0,172.0,170.0,159.0,148.0
26,Pennsylvania,17626.0,1104.0,993.0,897.0,701.0
27,South Carolina,5758.0,266.0,267.0,260.0,230.0
28,District of Columbia,813.0,30.0,30.0,29.0,33.0
29,Kansas,3141.0,214.0,207.0,191.0,181.0
30,Missouri,6173.0,228.0,221.0,211.0,177.0
31,Vermont,156.0,13.0,16.0,18.0,23.0
32,Virginia,5381.0,336.0,330.0,319.0,206.0
33,Connecticut,6324.0,234.0,198.0,157.0,113.0
34,Iowa,4127.0,177.0,158.0,146.0,105.0
35,Louisiana,7833.0,182.0,173.0,154.0,121.0
36,Ohio,14641.0,427.0,422.0,397.0,327.0
37,Michigan,14145.0,419.0,370.0,316.0,250.0
38,South Dakota,1570.0,54.0,50.0,47.0,33.0
39,Arkansas,4010.0,337.0,332.0,299.0,284.0
40,Delaware,1128.0,22.0,23.0,23.0,27.0
41,Mississippi,5146.0,268.0,257.0,235.0,219.0
42,New Mexico,2732.0,174.0,147.0,124.0,113.0
43,North Dakota,1360.0,29.0,25.0,21.0,20.0
44,Wyoming,489.0,40.0,40.0,38.0,34.0
45,Alaska,224.0,7.0,8.0,10.0,15.0
46,Maine,432.0,32.0,36.0,43.0,47.0
47,Alabama,5299.0,184.0,194.0,188.0,170.0
48,Idaho,1528.0,75.0,72.0,68.0,55.0
49,Montana,1054.0,39.0,33.0,28.0,24.0
50,Puerto Rico,1616.0,90.0,91.0,89.0,81.0
51,Guam,124.0,1.0,3.0,7.0,11.0
52,West Virginia,1570.0,126.0,127.0,128.0,124.0
53,Northern Mariana Islands,2.0,0.0,2.0,6.0,11.0
54,American Samoa,0.0,0.0,2.0,6.0,11.0
