,State,354,360,367,374,381
0,Washington,271600.0,20486.0,20789.0,25065.0,28167.0
1,Illinois,1024000.0,57293.0,58384.0,55985.0,58909.0
2,California,2675300.0,257970.0,193210.0,170980.0,163910.0
3,Arizona,607350.0,46104.0,42487.0,41357.0,38770.0
4,Massachusetts,427140.0,43864.0,34269.0,33363.0,35582.0
5,Wisconsin,548130.0,21712.0,20899.0,23732.0,26976.0
6,Texas,1951900.0,142590.0,144600.0,127570.0,126920.0
7,Nebraska,175620.0,6408.2,6307.4,6673.2,7015.4
8,Utah,303720.0,15940.0,15929.0,16701.0,17532.0
9,Oregon,124480.0,9479.1,10983.0,12060.0,11676.0
10,Florida,1464700.0,106750.0,108520.0,102700.0,101700.0
11,New York,1119300.0,104120.0,99442.0,87799.0,88789.0
12,Rhode Island,97614.0,4601.1,5259.5,5555.2,6117.8
13,Georgia,748850.0,55567.0,50808.0,48773.0,51214.0
14,New Hampshire,50871.0,6610.0,6989.1,7558.0,7159.9
15,North Carolina,614360.0,59194.0,57311.0,56922.0,64835.0
16,New Jersey,523040.0,41013.0,43805.0,42247.0,42144.0
17,Colorado,358950.0,18439.0,20003.0,21056.0,21690.0
18,Maryland,303360.0,21658.0,24699.0,28214.0,30008.0
19,Nevada,246310.0,15409.0,15890.0,14883.0,15269.0
20,Tennessee,646450.0,33227.0,30094.0,27121.0,26904.0
21,Hawaii,23408.0,1434.4,1452.4,1693.3,1824.2
22,Indiana,558560.0,33042.0,32143.0,30775.0,30505.0
23,Kentucky,300400.0,25934.0,23574.0,23814.0,26567.0
24,Minnesota,434410.0,18354.0,17868.0,23287.0,22875.0
25,Oklahoma,324880.0,21688.0,19906.0,17942.0,17436.0
26,Pennsylvania,717280.0,56623.0,56021.0,56556.0,52757.0
27,South Carolina,350080.0,33529.0,29970.0,31788.0,30107.0
28,District of Columbia,31457.0,2393.8,2640.5,2860.4,3145.3
29,Kansas,243650.0,13828.0,14055.0,11821.0,11361.0
30,Missouri,431940.0,21259.0,21404.0,25718.0,28274.0
31,Vermont,8790.0,1218.0,1273.0,1885.8,2228.7
32,Virginia,393720.0,27046.0,27168.0,27269.0,27191.0
33,Connecticut,205990.0,17493.0,19265.0,18413.0,19299.0
34,Iowa,296170.0,11033.0,13242.0,13732.0,15415.0
35,Louisiana,341430.0,23163.0,24671.0,20625.0,22962.0
36,Ohio,770980.0,56192.0,56058.0,54399.0,53137.0
37,Michigan,562550.0,38222.0,40907.0,47023.0,52571.0
38,South Dakota,102900.0,2755.8,2701.0,2707.8,2804.0
39,Arkansas,251750.0,16949.0,14879.0,14761.0,14413.0
40,Delaware,64475.0,4731.9,4536.3,4316.3,4292.9
41,Mississippi,236870.0,14880.0,13732.0,12510.0,12129.0
42,New Mexico,154950.0,10008.0,9667.4,8985.4,9013.3
43,North Dakota,94558.0,4908.1,4867.9,4900.2,4856.9
44,Wyoming,46719.0,1785.6,1914.2,1942.5,2206.6
45,Alaska,49958.0,2375.8,2338.1,2552.9,2567.6
46,Maine,29019.0,4148.2,4403.7,4314.3,4606.6
47,Alabama,399150.0,26179.0,23827.0,22268.0,22762.0
48,Idaho,149240.0,6815.4,6489.1,6618.7,6720.3
49,Montana,86102.0,4798.2,5320.9,5320.1,5682.3
50,Puerto Rico,82630.0,4505.0,4189.0,4253.4,4210.7
51,Virgin Islands,2143.0,100.74,100.97,96.762,88.83200000000001
52,Guam,7399.0,95.58,93.228,94.209,87.689
53,West Virginia,99778.0,9402.3,8619.4,7577.6,7294.7
54,Northern Mariana Islands,125.0,2.0104,2.0424,2.1546,2.1548
55,American Samoa,0.0,0.056461000000000004,0.031922000000000006,0.029469,0.031922000000000006
