,State,726,731,738,745,752
0,Washington,NaN,155,248,254,216
1,Illinois,NaN,710,537,334,192
2,California,NaN,1505,1863,1464,928
3,Arizona,NaN,437,352,223,129
4,Massachusetts,NaN,389,288,176,101
5,Wisconsin,NaN,283,226,143,82
6,Texas,NaN,801,1020,971,757
7,Nebraska,NaN,61,66,65,59
8,Utah,NaN,72,84,79,60
9,Oregon,NaN,175,179,135,86
10,Florida,NaN,598,1233,1361,1091
11,New York,NaN,1183,868,534,308
12,Rhode Island,NaN,62,47,28,16
13,Georgia,NaN,115,265,324,316
14,New Hampshire,NaN,63,70,63,45
15,North Carolina,NaN,264,372,365,297
16,New Jersey,NaN,527,363,217,124
17,Colorado,NaN,262,234,157,94
18,Maryland,NaN,222,217,178,118
19,Nevada,NaN,160,134,86,50
20,Tennessee,NaN,216,251,234,178
21,Hawaii,NaN,16,46,54,51
22,Indiana,NaN,443,289,167,94
23,Kentucky,NaN,148,194,189,151
24,Minnesota,NaN,270,246,168,100
25,Oklahoma,NaN,125,149,135,108
26,Pennsylvania,NaN,952,709,436,250
27,South Carolina,NaN,265,251,168,99
28,District of Columbia,NaN,27,19,12,6
29,Kansas,NaN,116,140,115,77
30,Missouri,NaN,326,248,154,89
31,Vermont,NaN,22,31,31,24
32,Virginia,NaN,165,285,292,249
33,Connecticut,NaN,185,132,80,45
34,Iowa,NaN,182,134,81,46
35,Louisiana,NaN,149,190,164,108
36,Ohio,NaN,185,384,397,340
37,Michigan,NaN,668,488,301,173
38,South Dakota,NaN,43,43,33,20
39,Arkansas,NaN,149,155,112,68
40,Delaware,NaN,56,39,23,13
41,Mississippi,NaN,144,147,104,63
42,New Mexico,NaN,153,118,75,43
43,North Dakota,NaN,24,29,28,22
44,Wyoming,NaN,22,28,24,16
45,Alaska,NaN,5,12,17,16
46,Maine,NaN,42,59,68,70
47,Alabama,NaN,35,108,164,166
48,Idaho,NaN,40,61,64,55
49,Montana,NaN,35,46,44,36
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,110,93,61,35
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
