,State,425,430,437,444,451
0,Washington,NaN,49,41,37,32
1,Illinois,NaN,195,175,152,130
2,California,NaN,880,668,517,409
3,Arizona,NaN,163,125,98,79
4,Massachusetts,NaN,212,190,166,144
5,Wisconsin,NaN,58,47,38,31
6,Texas,NaN,841,706,594,500
7,Nebraska,NaN,20,20,20,18
8,Utah,NaN,29,25,21,18
9,Oregon,NaN,36,33,30,27
10,Florida,NaN,484,391,312,246
11,New York,NaN,532,508,458,367
12,Rhode Island,NaN,21,18,15,13
13,Georgia,NaN,235,207,195,182
14,New Hampshire,NaN,20,20,17,12
15,North Carolina,NaN,150,119,95,78
16,New Jersey,NaN,296,310,288,222
17,Colorado,NaN,48,41,35,30
18,Maryland,NaN,107,97,84,72
19,Nevada,NaN,57,47,38,30
20,Tennessee,NaN,100,88,76,65
21,Hawaii,NaN,4,5,5,5
22,Indiana,NaN,76,67,60,54
23,Kentucky,NaN,115,102,91,81
24,Minnesota,NaN,78,85,80,73
25,Oklahoma,NaN,61,44,35,28
26,Pennsylvania,NaN,233,235,239,226
27,South Carolina,NaN,116,93,74,59
28,District of Columbia,NaN,6,4,2,1
29,Kansas,NaN,24,23,22,20
30,Missouri,NaN,91,80,72,66
31,Vermont,NaN,4,3,3,3
32,Virginia,NaN,140,121,105,92
33,Connecticut,NaN,62,55,46,38
34,Iowa,NaN,48,40,35,31
35,Louisiana,NaN,100,88,77,68
36,Ohio,NaN,83,75,67,60
37,Michigan,NaN,170,167,158,145
38,South Dakota,NaN,13,11,10,9
39,Arkansas,NaN,47,44,42,39
40,Delaware,NaN,27,24,21,19
41,Mississippi,NaN,69,58,50,42
42,New Mexico,NaN,40,33,28,23
43,North Dakota,NaN,4,3,2,2
44,Wyoming,NaN,4,3,2,2
45,Alaska,NaN,3,2,2,2
46,Maine,NaN,13,11,8,6
47,Alabama,NaN,115,93,79,69
48,Idaho,NaN,27,25,22,20
49,Montana,NaN,17,17,16,15
50,Puerto Rico,NaN,21,20,20,20
51,Virgin Islands,NaN,0,0,0,0
52,Guam,NaN,0,0,0,0
53,West Virginia,NaN,64,72,71,64
54,Northern Mariana Islands,NaN,0,0,0,0
55,American Samoa,NaN,0,0,0,0
