,County,747,752,759,766,773
0,01001,NaN,920,612,464,235
1,01003,NaN,1147,500,255,133
2,01005,NaN,117,75,59,55
3,01007,NaN,143,76,30,15
4,01009,NaN,358,221,107,62
5,01011,NaN,39,23,10,5
6,01013,NaN,159,102,69,39
7,01015,NaN,912,543,373,254
8,01017,NaN,140,62,32,18
9,01019,NaN,152,57,30,17
10,01021,NaN,308,167,97,58
11,01023,NaN,95,52,32,19
12,01025,NaN,149,63,30,15
13,01027,NaN,120,55,35,10
14,01029,NaN,131,68,48,17
15,01031,NaN,302,155,51,25
16,01033,NaN,493,212,68,30
17,01035,NaN,69,35,11,7
18,01037,NaN,86,44,36,33
19,01039,NaN,609,343,233,139
20,01041,NaN,139,79,57,37
21,01043,NaN,805,376,198,105
22,01045,NaN,245,141,54,28
23,01047,NaN,244,135,51,27
24,01049,NaN,459,228,72,35
25,01051,NaN,782,533,318,189
26,01053,NaN,178,75,37,18
27,01055,NaN,699,355,111,54
28,01057,NaN,118,60,36,8
29,01059,NaN,374,179,107,59
30,01061,NaN,185,113,77,57
31,01063,NaN,42,27,19,13
32,01065,NaN,81,41,16,8
33,01067,NaN,110,62,22,11
34,01069,NaN,560,259,141,78
35,01071,NaN,538,271,117,61
36,01073,NaN,3955,1816,917,471
37,01075,NaN,95,49,28,5
38,01077,NaN,711,348,141,73
39,01079,NaN,254,133,50,27
40,01081,NaN,856,501,354,231
41,01083,NaN,619,252,129,67
42,01085,NaN,78,62,49,33
43,01087,NaN,121,77,55,37
44,01089,NaN,2613,1290,713,397
45,01091,NaN,87,52,19,23
46,01093,NaN,222,113,41,21
47,01095,NaN,887,390,204,107
48,01097,NaN,1922,902,464,239
49,01099,NaN,164,84,57,37
50,01101,NaN,2340,1486,992,660
51,01103,NaN,979,422,205,101
52,01105,NaN,54,34,21,14
53,01107,NaN,77,37,23,2
54,01109,NaN,217,107,45,24
55,01111,NaN,124,72,49,30
56,01113,NaN,250,144,62,37
57,01115,NaN,507,261,100,55
58,01117,NaN,1509,788,338,179
59,01119,NaN,76,36,22,3
60,01121,NaN,524,264,138,74
61,01123,NaN,242,86,40,20
62,01125,NaN,1000,505,119,52
63,01127,NaN,889,454,195,102
64,01129,NaN,71,34,27,18
65,01131,NaN,78,41,20,10
66,01133,NaN,335,158,62,29
67,02013,NaN,78,50,27,15
68,02016,NaN,49,26,13,9
69,02020,NaN,3266,1598,758,353
70,02050,NaN,454,423,361,289
71,02060,NaN,0,0,0,0
72,02068,NaN,2,2,1,0
73,02070,NaN,120,102,76,53
