,County,789,794,801,808,815
0,01001,NaN,18,17,13,14
1,01003,NaN,112,127,140,160
2,01005,NaN,7,6,6,6
3,01007,NaN,8,6,5,4
4,01009,NaN,20,12,10,10
5,01011,NaN,0,0,0,0
6,01013,NaN,4,4,3,3
7,01015,NaN,97,74,65,56
8,01017,NaN,1,1,0,0
9,01019,NaN,6,6,5,5
10,01021,NaN,116,115,121,115
11,01023,NaN,2,2,1,0
12,01025,NaN,5,3,3,3
13,01027,NaN,2,2,1,1
14,01029,NaN,1,1,1,1
15,01031,NaN,6,2,2,1
16,01033,NaN,28,20,18,14
17,01035,NaN,2,2,2,2
18,01037,NaN,9,8,11,11
19,01039,NaN,12,10,9,10
20,01041,NaN,3,2,2,2
21,01043,NaN,12,3,2,2
22,01045,NaN,15,16,13,13
23,01047,NaN,7,6,5,4
24,01049,NaN,40,23,29,20
25,01051,NaN,9,6,5,4
26,01053,NaN,4,3,2,1
27,01055,NaN,21,21,16,15
28,01057,NaN,10,8,5,3
29,01059,NaN,9,6,4,3
30,01061,NaN,8,7,7,7
31,01063,NaN,1,1,1,1
32,01065,NaN,6,4,3,3
33,01067,NaN,2,2,2,2
34,01069,NaN,23,14,13,9
35,01071,NaN,10,7,6,5
36,01073,NaN,299,207,90,70
37,01075,NaN,12,10,9,8
38,01077,NaN,23,15,12,10
39,01079,NaN,11,9,8,7
40,01081,NaN,17,14,12,17
41,01083,NaN,57,53,49,46
42,01085,NaN,3,2,2,2
43,01087,NaN,0,0,0,0
44,01089,NaN,169,113,85,63
45,01091,NaN,3,2,1,1
46,01093,NaN,21,15,10,8
47,01095,NaN,88,78,76,52
48,01097,NaN,80,73,63,57
49,01099,NaN,3,2,2,2
50,01101,NaN,43,32,26,21
51,01103,NaN,23,13,9,5
52,01105,NaN,0,0,0,0
53,01107,NaN,11,6,4,4
54,01109,NaN,1,0,0,0
55,01111,NaN,7,7,6,6
56,01113,NaN,1,1,1,1
57,01115,NaN,31,14,7,3
58,01117,NaN,270,178,125,94
59,01119,NaN,1,1,1,1
60,01121,NaN,25,12,20,10
61,01123,NaN,16,16,14,13
62,01125,NaN,207,158,124,97
63,01127,NaN,8,7,6,5
64,01129,NaN,2,2,2,2
65,01131,NaN,1,0,0,0
66,01133,NaN,4,3,3,3
67,02013,NaN,11,9,8,6
68,02016,NaN,2,2,1,1
69,02020,NaN,466,480,525,632
70,02050,NaN,92,78,61,56
71,02060,NaN,0,0,0,0
72,02068,NaN,6,6,6,6
73,02070,NaN,48,41,33,27
74,02090,NaN,58,44,40,36
75,02100,NaN,2,2,2,2
76,02105,NaN,0,0,0,0
77,02110,NaN,75,69,62,63
78,02122,NaN,172,152,149,152
79,02130,NaN,31,27,24,20
80,02150,NaN,15,13,11,10
81,02158,NaN,46,27,17,11
82,02164,NaN,7,6,5,3
83,02170,NaN,117,104,107,112
84,02180,NaN,109,71,48,32
85,02185,NaN,20,18,14,11
86,02188,NaN,55,43,38,29
87,02195,NaN,1,1,1,1
88,02198,NaN,16,14,13,12
89,02220,NaN,25,22,20,18
90,02230,NaN,5,5,5,5
91,02240,NaN,3,3,3,2
92,02261,NaN,0,0,0,0
93,02275,NaN,4,3,3,3
94,02282,NaN,9,7,8,7
95,02290,NaN,16,13,14,12
96,04001,NaN,108,97,92,92
97,04003,NaN,74,70,75,68
98,04005,NaN,74,53,56,47
99,04007,NaN,33,28,27,28
100,04009,NaN,17,15,14,14
101,04011,NaN,5,5,5,4
102,04012,NaN,11,10,8,8
103,04013,NaN,3653,3421,3225,3164
104,04015,NaN,111,109,115,98
105,04017,NaN,117,123,126,130
106,04019,NaN,891,832,773,760
107,04021,NaN,265,277,241,221
108,04023,NaN,5,4,3,3
109,04025,NaN,79,85,73,65
110,04027,NaN,92,87,84,82
111,05001,NaN,7,4,3,2
112,05003,NaN,7,5,3,2
113,05005,NaN,81,89,112,104
114,05007,NaN,192,197,197,194
115,05009,NaN,33,29,31,24
116,05011,NaN,3,3,2,2
117,05013,NaN,8,5,8,6
118,05015,NaN,38,34,32,31
119,05017,NaN,4,5,6,8
120,05019,NaN,27,21,22,16
121,05021,NaN,11,9,9,8
122,05023,NaN,9,7,5,4
123,05025,NaN,3,2,2,2
124,05027,NaN,33,37,36,34
125,05029,NaN,15,14,13,11
126,05031,NaN,255,234,278,197
127,05033,NaN,26,28,22,23
128,05035,NaN,57,37,27,21
129,05037,NaN,15,9,7,6
130,05039,NaN,1,1,1,1
131,05041,NaN,4,3,3,2
132,05043,NaN,6,7,7,7
133,05045,NaN,81,71,69,67
134,05047,NaN,11,11,12,12
135,05049,NaN,12,14,16,18
136,05051,NaN,190,150,166,145
137,05053,NaN,25,28,29,31
138,05055,NaN,49,39,38,40
139,05057,NaN,22,22,26,26
140,05059,NaN,41,35,33,31
141,05061,NaN,8,9,8,9
142,05063,NaN,11,10,10,10
143,05065,NaN,0,1,4,4
144,05067,NaN,40,44,44,36
145,05069,NaN,20,14,14,16
146,05071,NaN,66,76,53,76
147,05073,NaN,8,7,8,7
148,05075,NaN,61,60,62,73
149,05077,NaN,8,8,7,8
150,05079,NaN,1,1,1,1
151,05081,NaN,10,12,11,12
152,05083,NaN,10,7,7,6
153,05085,NaN,54,43,42,43
154,05087,NaN,25,24,24,24
