,State,565,570,577,584,591
0,Washington,NaN,101,90,120,96
1,Illinois,NaN,92,103,108,116
2,California,NaN,741,936,1135,1280
3,Arizona,NaN,180,202,250,319
4,Massachusetts,NaN,22,20,26,26
5,Wisconsin,NaN,76,108,115,155
6,Texas,NaN,660,920,1310,1482
7,Nebraska,NaN,16,17,20,22
8,Utah,NaN,54,62,52,36
9,Oregon,NaN,51,68,65,89
10,Florida,NaN,1066,1347,1611,1677
11,New York,NaN,112,97,54,59
12,Rhode Island,NaN,6,7,9,7
13,Georgia,NaN,241,317,402,460
14,New Hampshire,NaN,5,6,5,4
15,North Carolina,NaN,187,229,235,354
16,New Jersey,NaN,55,64,59,43
17,Colorado,NaN,43,40,56,59
18,Maryland,NaN,37,75,100,93
19,Nevada,NaN,101,107,118,155
20,Tennessee,NaN,125,170,167,165
21,Hawaii,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,65,96,105,125
23,Kentucky,NaN,NaN,NaN,NaN,NaN
24,Minnesota,NaN,27,25,25,30
25,Oklahoma,NaN,125,148,209,277
26,Pennsylvania,NaN,100,108,131,159
27,South Carolina,NaN,100,174,216,252
28,District of Columbia,NaN,7,5,9,9
29,Kansas,NaN,85,91,142,135
30,Missouri,NaN,282,321,358,366
31,Vermont,NaN,1,1,1,1
32,Virginia,NaN,89,134,135,199
33,Connecticut,NaN,16,20,21,20
34,Iowa,NaN,23,26,20,38
35,Louisiana,NaN,348,393,482,476
36,Ohio,NaN,79,80,82,92
37,Michigan,NaN,51,71,84,106
38,South Dakota,NaN,7,6,7,5
39,Arkansas,NaN,200,222,221,233
40,Delaware,NaN,48,61,20,43
41,Mississippi,NaN,165,230,299,389
42,New Mexico,NaN,28,44,76,73
43,North Dakota,NaN,4,4,4,3
44,Wyoming,NaN,13,17,19,18
45,Alaska,NaN,9,10,15,11
46,Maine,NaN,6,12,17,15
47,Alabama,NaN,206,256,341,275
48,Idaho,NaN,26,28,25,35
49,Montana,NaN,19,21,17,15
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,27,25,23,18
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
