,State,649,654,661,668,675
0,Washington,NaN,165,151,142,142
1,Illinois,NaN,166,162,141,135
2,California,NaN,604,679,446,495
3,Arizona,NaN,269,319,391,301
4,Massachusetts,NaN,82,121,99,88
5,Wisconsin,NaN,169,147,170,70
6,Texas,NaN,631,885,638,366
7,Nebraska,NaN,65,85,0,29
8,Utah,NaN,73,86,80,66
9,Oregon,NaN,88,103,69,59
10,Florida,NaN,568,708,614,441
11,New York,NaN,333,457,271,136
12,Rhode Island,NaN,5,8,6,4
13,Georgia,NaN,373,380,390,230
14,New Hampshire,NaN,18,33,40,14
15,North Carolina,NaN,205,256,163,123
16,New Jersey,NaN,110,124,13,48
17,Colorado,NaN,197,246,181,174
18,Maryland,NaN,76,89,66,63
19,Nevada,NaN,105,132,80,62
20,Tennessee,NaN,146,125,67,49
21,Hawaii,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,197,180,322,100
23,Kentucky,NaN,149,209,108,74
24,Minnesota,NaN,183,217,175,118
25,Oklahoma,NaN,54,273,70,53
26,Pennsylvania,NaN,613,556,709,377
27,South Carolina,NaN,182,171,132,97
28,District of Columbia,NaN,2,2,1,3
29,Kansas,NaN,94,102,93,45
30,Missouri,NaN,92,99,141,70
31,Vermont,NaN,10,12,8,11
32,Virginia,NaN,206,338,164,120
33,Connecticut,NaN,19,49,20,11
34,Iowa,NaN,153,170,226,49
35,Louisiana,NaN,72,91,68,76
36,Ohio,NaN,413,360,300,229
37,Michigan,NaN,367,452,420,313
38,South Dakota,NaN,19,20,38,10
39,Arkansas,NaN,78,111,78,36
40,Delaware,NaN,19,23,17,11
41,Mississippi,NaN,69,66,59,53
42,New Mexico,NaN,58,64,71,77
43,North Dakota,NaN,27,41,46,29
44,Wyoming,NaN,38,41,27,23
45,Alaska,NaN,34,44,29,29
46,Maine,NaN,30,41,39,50
47,Alabama,NaN,89,204,84,69
48,Idaho,NaN,109,113,76,77
49,Montana,NaN,75,86,92,101
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,137,154,94,89
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
