,State,775,780,787,794,801
0,Washington,NaN,171,142,106,94
1,Illinois,NaN,285,235,173,168
2,California,NaN,1211,1132,790,551
3,Arizona,NaN,135,65,174,149
4,Massachusetts,NaN,198,158,114,92
5,Wisconsin,NaN,181,144,84,88
6,Texas,NaN,994,831,716,593
7,Nebraska,NaN,55,49,50,53
8,Utah,NaN,47,43,33,29
9,Oregon,NaN,115,99,71,57
10,Florida,NaN,932,924,666,581
11,New York,NaN,299,247,230,289
12,Rhode Island,NaN,11,11,6,6
13,Georgia,NaN,409,386,290,276
14,New Hampshire,NaN,17,3,4,4
15,North Carolina,NaN,276,254,216,201
16,New Jersey,NaN,158,164,144,135
17,Colorado,NaN,58,47,27,42
18,Maryland,NaN,76,55,32,22
19,Nevada,NaN,133,106,82,74
20,Tennessee,NaN,324,161,87,86
21,Hawaii,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,206,147,117,132
23,Kentucky,NaN,192,182,123,119
24,Minnesota,NaN,114,112,78,83
25,Oklahoma,NaN,241,180,125,90
26,Pennsylvania,NaN,388,269,202,183
27,South Carolina,NaN,179,145,116,107
28,District of Columbia,NaN,5,5,5,5
29,Kansas,NaN,41,37,32,32
30,Missouri,NaN,275,161,86,82
31,Vermont,NaN,9,9,6,6
32,Virginia,NaN,353,263,154,139
33,Connecticut,NaN,82,57,38,42
34,Iowa,NaN,95,71,47,48
35,Louisiana,NaN,158,127,115,106
36,Ohio,NaN,112,103,60,88
37,Michigan,NaN,379,306,219,233
38,South Dakota,NaN,30,21,14,8
39,Arkansas,NaN,166,152,100,80
40,Delaware,NaN,24,26,14,11
41,Mississippi,NaN,128,79,57,48
42,New Mexico,NaN,93,62,47,40
43,North Dakota,NaN,1,0,4,4
44,Wyoming,NaN,26,18,10,5
45,Alaska,NaN,19,18,9,7
46,Maine,NaN,66,43,24,25
47,Alabama,NaN,217,174,116,110
48,Idaho,NaN,55,54,50,41
49,Montana,NaN,40,31,29,26
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,111,92,63,59
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
