,State,382,388,395,402,409
0,Washington,4449,114,97,84,66
1,Illinois,21738,424,339,261,210
2,California,44155,2484,1716,1293,1070
3,Arizona,14048,674,569,380,244
4,Massachusetts,14999,396,312,249,218
5,Wisconsin,6613,135,109,86,68
6,Texas,39322,1854,1776,1593,1158
7,Nebraska,1968,35,30,24,18
8,Utah,1736,48,39,32,25
9,Oregon,2023,82,79,79,78
10,Florida,27696,971,858,759,630
11,New York,44839,958,831,666,584
12,Rhode Island,2212,20,14,9,5
13,Georgia,15092,629,501,394,311
14,New Hampshire,1104,40,32,25,19
15,North Carolina,9983,587,535,474,421
16,New Jersey,21989,415,379,320,288
17,Colorado,5731,96,87,80,72
18,Maryland,7349,176,146,121,102
19,Nevada,4520,179,133,105,82
20,Tennessee,10469,511,402,328,300
21,Hawaii,417,14,13,12,9
22,Indiana,11817,294,204,156,118
23,Kentucky,4051,259,214,176,143
24,Minnesota,6367,99,88,79,71
25,Oklahoma,3813,249,188,170,157
26,Pennsylvania,22416,786,657,569,494
27,South Carolina,7651,457,477,455,436
28,District of Columbia,952,44,38,32,29
29,Kansas,4075,218,165,126,96
30,Missouri,7449,162,163,129,102
31,Vermont,183,10,10,9,9
32,Virginia,6778,264,240,218,192
33,Connecticut,7214,71,50,30,19
34,Iowa,5108,264,256,210,164
35,Louisiana,9119,204,198,155,118
36,Ohio,11659,333,287,222,171
37,Michigan,15854,238,193,158,105
38,South Dakota,1809,36,27,20,16
39,Arkansas,5076,158,150,133,111
40,Delaware,1208,97,82,70,55
41,Mississippi,6269,154,122,93,72
42,New Mexico,3399,100,77,56,42
43,North Dakota,1453,7,6,5,3
44,Wyoming,624,8,7,5,3
45,Alaska,279,2,2,2,1
46,Maine,635,27,22,16,11
47,Alabama,8515,624,650,506,382
48,Idaho,1767,36,25,20,15
49,Montana,1314,47,40,30,23
50,Puerto Rico,1883,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,129,NaN,NaN,NaN,NaN
53,West Virginia,2129,88,70,56,43
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
