,State,284,290,297,304,311
0,Washington,2366,61,64,64,68
1,Illinois,10075,252,255,258,257
2,California,17671,326,309,299,285
3,Arizona,5979,62,56,54,51
4,Massachusetts,10013,88,87,85,86
5,Wisconsin,2363,237,274,322,359
6,Texas,18501,201,196,185,174
7,Nebraska,654,49,55,62,66
8,Utah,614,35,36,39,42
9,Oregon,691,30,34,35,40
10,Florida,16789,398,368,346,336
11,New York,33752,110,114,117,122
12,Rhode Island,1201,21,21,21,22
13,Georgia,7981,183,177,169,168
14,New Hampshire,483,9,13,14,14
15,North Carolina,4383,189,187,187,180
16,New Jersey,16354,85,95,103,108
17,Colorado,2288,67,74,83,88
18,Maryland,4152,49,49,49,49
19,Nevada,1781,35,36,36,37
20,Tennessee,3353,228,236,238,246
21,Hawaii,219,14,14,14,14
22,Indiana,4364,181,191,201,205
23,Kentucky,1489,84,89,96,98
24,Minnesota,2529,121,126,137,145
25,Oklahoma,1345,82,86,93,96
26,Pennsylvania,8803,165,173,174,175
27,South Carolina,3936,123,124,122,122
28,District of Columbia,646,0,0,0,0
29,Kansas,1029,63,69,70,72
30,Missouri,3038,220,231,234,236
31,Vermont,58,0,0,0,0
32,Virginia,3655,96,97,95,93
33,Connecticut,4616,43,51,57,66
34,Iowa,1733,86,93,96,101
35,Louisiana,5926,92,91,91,89
36,Ohio,5303,100,99,97,97
37,Michigan,7699,177,192,199,204
38,South Dakota,437,52,58,65,70
39,Arkansas,1958,129,132,134,138
40,Delaware,710,14,14,15,15
41,Mississippi,3348,66,64,62,60
42,New Mexico,1026,39,42,49,49
43,North Dakota,531,77,87,97,107
44,Wyoming,87,8,8,12,14
45,Alaska,83,1,1,0,0
46,Maine,147,0,0,3,4
47,Alabama,2973,87,91,91,96
48,Idaho,630,45,52,57,61
49,Montana,376,67,81,95,106
50,Puerto Rico,832,NaN,NaN,NaN,NaN
51,Virgin Islands,21,NaN,NaN,NaN,NaN
52,Guam,79,NaN,NaN,NaN,NaN
53,West Virginia,460,23,28,28,29
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
