,State,439,444,451,458,465
0,Washington,370017,7245,7932,7990,8073
1,Illinois,1258630,20185,24425,29559,36709
2,California,3682861,12981,11368,11072,11856
3,Arizona,844910,2168,1609,1153,849
4,Massachusetts,646220,17765,21003,24872,25756
5,Wisconsin,639553,5518,5485,6295,7866
6,Texas,2806908,23313,23520,24337,25713
7,Nebraska,211958,2588,2736,3016,3331
8,Utah,387514,2430,2364,2568,2898
9,Oregon,167128,2683,3086,3657,4463
10,Florida,2085306,38758,43895,53985,65782
11,New York,1912396,60184,66713,79345,86630
12,Rhode Island,139173,2387,2329,2229,2306
13,Georgia,1065197,10181,10021,10118,11085
14,New Hampshire,86125,2767,3185,3807,4696
15,North Carolina,922560,9616,8644,8502,8999
16,New Jersey,930026,42915,45594,54335,60723
17,Colorado,468988,9654,10546,12890,15695
18,Maryland,418188,10083,11891,14732,18163
19,Nevada,305357,1540,1287,1192,1136
20,Tennessee,817022,7128,7259,7575,7926
21,Hawaii,31430,924,1185,1618,2205
22,Indiana,691625,5627,6282,8381,11358
23,Kentucky,429511,3683,3453,3453,3477
24,Minnesota,527650,14663,15885,19748,26561
25,Oklahoma,440022,2026,1895,1822,1796
26,Pennsylvania,1047728,25903,27466,30293,34049
27,South Carolina,556469,6545,5498,4949,4797
28,District of Columbia,45112,NaN,NaN,NaN,NaN
29,Kansas,304784,1170,1011,918,841
30,Missouri,584555,4054,4251,4709,5411
31,Vermont,20267,1467,1983,2828,3723
32,Virginia,626171,10292,10699,11964,13708
33,Connecticut,316655,10434,12542,16516,20495
34,Iowa,353829,3688,3930,4275,4716
35,Louisiana,446737,2590,2555,2760,3158
36,Ohio,1026929,9978,8502,8528,8570
37,Michigan,779974,75119,99816,163685,262523
38,South Dakota,118517,1040,813,709,671
39,Arkansas,331098,1010,972,961,975
40,Delaware,96577,2431,2376,2468,3163
41,Mississippi,306158,1389,1226,1176,1168
42,New Mexico,192595,974,801,703,619
43,North Dakota,103714,887,979,1110,1423
44,Wyoming,56529,355,326,338,364
45,Alaska,64001,1163,1215,1320,1530
46,Maine,51986,1636,1658,1694,1481
47,Alabama,516918,2062,1563,1165,926
48,Idaho,181836,1804,2015,2358,2862
49,Montana,105142,1066,1060,1217,1430
50,Puerto Rico,109833,NaN,NaN,NaN,NaN
51,Virgin Islands,2945,NaN,NaN,NaN,NaN
52,Guam,7823,NaN,NaN,NaN,NaN
53,West Virginia,143733,3805,4388,5522,6601
54,Northern Mariana Islands,159,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
