,State,502,507,514,521,528
0,Washington,NaN,5812,5390,4527,2931
1,Illinois,NaN,4158,3153,2249,1548
2,California,NaN,7851,6923,5031,3506
3,Arizona,NaN,2396,1450,857,472
4,Massachusetts,NaN,894,576,366,192
5,Wisconsin,NaN,1262,1077,858,626
6,Texas,NaN,8962,7006,5336,3901
7,Nebraska,NaN,224,134,78,46
8,Utah,NaN,1375,1152,969,706
9,Oregon,NaN,1941,1598,1066,622
10,Florida,NaN,11980,11723,9352,6580
11,New York,NaN,4332,3342,2345,1612
12,Rhode Island,NaN,225,157,93,55
13,Georgia,NaN,2189,1533,980,600
14,New Hampshire,NaN,346,342,354,289
15,North Carolina,NaN,2756,1654,881,477
16,New Jersey,NaN,1311,932,602,479
17,Colorado,NaN,3711,2677,1615,948
18,Maryland,NaN,912,698,519,289
19,Nevada,NaN,1023,682,451,280
20,Tennessee,NaN,1400,962,657,424
21,Hawaii,NaN,354,270,206,138
22,Indiana,NaN,3026,2058,1262,771
23,Kentucky,NaN,1826,1315,921,621
24,Minnesota,NaN,1371,913,502,225
25,Oklahoma,NaN,606,452,321,218
26,Pennsylvania,NaN,3730,2725,1783,1051
27,South Carolina,NaN,1325,880,490,262
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,535,365,238,153
30,Missouri,NaN,3078,2476,1789,1228
31,Vermont,NaN,73,62,45,30
32,Virginia,NaN,1422,1115,743,437
33,Connecticut,NaN,612,468,326,157
34,Iowa,NaN,635,494,355,250
35,Louisiana,NaN,2087,1621,1264,836
36,Ohio,NaN,3839,3081,2224,1629
37,Michigan,NaN,2861,1830,1160,683
38,South Dakota,NaN,144,86,60,37
39,Arkansas,NaN,921,623,406,250
40,Delaware,NaN,233,129,64,30
41,Mississippi,NaN,689,442,283,154
42,New Mexico,NaN,602,442,304,213
43,North Dakota,NaN,281,179,104,77
44,Wyoming,NaN,432,334,241,175
45,Alaska,NaN,230,193,150,108
46,Maine,NaN,492,399,269,188
47,Alabama,NaN,1574,1201,846,575
48,Idaho,NaN,857,681,467,303
49,Montana,NaN,566,467,336,231
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,980,685,465,305
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
