,State,177,185,192,199,206,213,220,227,234,241,248,255,262,269,276,283,290,297,304,311,318
0,Washington,1434,60,66,71,74,77,81,85,90,96,105,118,134,157,190,235,300,393,507,505,595
1,Illinois,7465,139,126,111,95,80,67,58,52,48,45,44,43,44,46,48,52,58,65,74,86
2,California,7603,1030,1123,1146,1112,1038,945,864,800,753,721,705,707,726,767,832,931,1074,1278,1570,1986
3,Arizona,2583,346,319,283,245,208,174,149,133,121,115,111,111,114,121,131,146,166,195,235,290
4,Massachusetts,8402,160,150,135,121,107,96,88,83,81,81,84,89,97,109,126,149,182,228,292,383
5,Wisconsin,833,19,17,14,13,11,9,8,7,7,7,7,7,7,7,7,8,9,10,11,13
6,Texas,4440,952,1192,1396,1547,1638,1678,1473,1078,854,689,571,487,430,406,408,434,487,572,704,900
7,Nebraska,301,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8,Utah,235,44,51,56,58,58,56,56,57,58,61,64,70,76,85,97,112,131,155,185,223
9,Oregon,254,22,21,20,19,19,18,18,19,19,20,21,23,26,30,36,44,56,73,98,136
10,Florida,4805,780,889,952,973,955,912,880,868,870,887,921,972,1043,1137,1257,1409,1334,830,617,471
11,New York,32484,246,244,233,218,201,183,169,158,151,146,144,146,150,161,179,205,243,296,373,483
12,Rhode Island,990,12,9,7,5,4,3,2,2,1,1,1,1,1,1,1,1,1,2,2,2
13,Georgia,3132,154,159,154,142,125,107,94,86,81,78,77,78,82,88,97,110,127,151,182,223
14,New Hampshire,395,9,8,7,5,4,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4
15,North Carolina,1623,93,84,74,64,55,47,41,37,34,32,31,31,32,34,36,41,46,54,66,81
16,New Jersey,15684,274,272,261,244,222,200,182,169,159,152,149,148,152,159,170,187,210,241,283,339
17,Colorado,1751,28,28,26,24,21,18,16,15,14,13,13,13,13,14,16,18,20,24,30,37
18,Maryland,3359,86,82,75,68,61,54,49,46,44,44,44,46,49,53,59,68,79,95,116,144
19,Nevada,637,96,118,136,152,165,174,183,192,184,118,86,63,48,38,30,26,25,25,27,31
20,Tennessee,815,118,119,114,105,93,79,69,61,55,49,45,43,41,40,40,40,43,47,54,63
21,Hawaii,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Indiana,2803,82,80,76,71,66,61,57,55,53,53,54,56,60,65,73,84,98,117,143,177
23,Kentucky,658,45,46,45,43,40,37,35,33,32,32,32,32,34,36,39,43,49,57,68,83
24,Minnesota,1573,30,25,21,17,13,10,8,7,6,6,5,5,5,5,5,5,6,6,7,8
25,Oklahoma,445,29,32,34,34,34,34,33,34,35,36,38,41,45,51,58,68,83,102,129,167
26,Pennsylvania,7004,149,139,126,112,99,87,78,73,70,68,68,70,74,79,87,99,115,136,166,207
27,South Carolina,1096,179,198,213,223,231,237,244,255,267,282,300,321,229,152,110,82,63,51,43,39
28,District of Columbia,577,10,10,9,8,7,6,6,5,5,5,5,5,5,5,5,6,6,7,8,10
29,Kansas,306,11,10,9,8,7,6,6,5,5,5,5,5,5,5,5,6,7,9,10,13
30,Missouri,1125,57,56,53,48,42,36,31,27,25,23,22,21,21,21,22,23,25,29,33,39
31,Vermont,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,2013,127,124,123,123,125,130,136,145,156,172,192,219,257,308,378,476,611,792,661,506
33,Connecticut,4396,19,15,12,9,7,5,4,4,4,3,3,3,4,4,4,4,5,5,6,6
34,Iowa,785,31,33,34,33,32,30,28,27,26,25,26,26,28,30,33,38,44,52,63,79
