,State,243,248,255,262,269,276,283,290,297,304,311,318,325,332,339,346,353,360,367,374,381
0,Washington,2049,32,38,40,44,49,57,68,84,107,142,193,269,379,513,624,592,625,525,440,373
1,Illinois,8693,108,128,135,148,168,199,241,298,378,488,642,858,1155,1315,971,817,689,583,496,428
2,California,15056,524,635,678,746,845,986,1179,1441,1804,2313,3032,3979,3836,3740,3741,3777,3829,3849,3851,3837
3,Arizona,5478,109,123,122,124,130,141,157,181,215,261,323,407,518,643,512,411,342,286,241,208
4,Massachusetts,9317,73,92,103,119,143,178,228,299,402,554,731,523,413,338,285,248,220,204,200,205
5,Wisconsin,1244,44,55,61,69,80,93,112,138,173,221,288,379,501,551,381,306,248,205,172,147
6,Texas,15127,496,541,517,509,517,545,593,664,766,907,1098,1356,1697,2140,2546,1836,1445,1154,936,773
7,Nebraska,452,21,30,38,47,59,74,95,123,160,178,133,114,99,88,80,75,73,73,75,79
8,Utah,441,10,12,12,12,13,14,16,18,22,28,36,47,65,90,129,185,267,365,258,180
9,Oregon,529,13,15,15,16,18,21,26,33,42,56,77,107,155,226,335,490,466,399,358,322
10,Florida,13317,610,755,811,881,966,1069,1201,1372,1554,1147,862,685,561,474,412,372,357,355,365,388
11,New York,33092,73,97,115,139,172,219,284,376,510,707,999,1428,2043,2195,1577,1282,1051,871,730,623
12,Rhode Island,1097,11,14,16,20,25,33,45,62,88,118,91,76,66,58,53,49,48,49,52,58
13,Georgia,6604,206,220,209,207,216,235,264,304,359,434,535,668,841,914,703,603,520,451,395,349
14,New Hampshire,438,1,2,2,2,2,3,3,4,4,6,7,9,12,16,22,31,44,62,86,118
15,North Carolina,3247,143,172,183,201,227,265,318,392,495,639,839,1062,914,839,782,738,702,669,645,617
16,New Jersey,16069,64,98,131,175,235,320,445,626,882,958,723,612,524,458,409,373,354,347,348,360
17,Colorado,2018,19,24,26,29,34,41,51,65,86,117,163,231,333,477,632,474,385,316,264,224
18,Maryland,3883,40,49,54,60,70,85,106,135,177,237,326,454,638,638,509,439,381,329,284,250
19,Nevada,1531,44,48,46,46,49,53,61,72,87,110,142,187,251,332,280,236,205,179,158,142
20,Tennessee,2233,165,217,246,277,308,338,374,419,471,402,326,279,244,219,200,187,181,180,184,191
21,Hawaii,120,10,10,8,6,5,4,3,3,2,2,3,3,4,6,8,11,15,20,26,34
22,Indiana,3512,55,66,70,76,84,95,111,132,161,201,255,330,433,570,629,452,371,305,252,212
23,Kentucky,1112,47,60,67,77,92,114,143,184,241,318,422,411,326,282,247,220,198,180,170,166
24,Minnesota,2021,39,49,54,61,71,84,102,127,160,207,272,362,483,527,339,258,198,154,122,98
25,Oklahoma,948,29,32,31,31,32,35,39,45,53,64,80,102,132,173,227,294,366,276,207,161
26,Pennsylvania,7985,93,118,129,143,160,183,215,259,322,410,538,724,995,1377,1245,1018,884,770,672,597
27,South Carolina,3212,126,143,143,145,152,162,177,197,223,258,302,357,389,284,234,195,166,144,127,115
28,District of Columbia,621,4,5,6,7,8,11,13,18,23,32,43,60,65,52,45,39,34,30,27,24
29,Kansas,601,40,55,66,83,105,135,179,241,312,263,238,221,209,202,199,201,202,201,198,195
30,Missouri,1838,42,47,49,54,63,79,102,135,183,253,358,511,712,586,481,410,355,308,269,242
31,Vermont,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,9
32,Virginia,3019,54,65,70,80,97,123,161,217,299,422,604,869,983,826,759,703,657,614,578,551
33,Connecticut,4495,10,14,16,20,25,31,40,52,69,94,131,186,269,391,425,311,256,212,176,150
34,Iowa,1284,46,54,58,64,73,87,106,131,167,215,281,274,222,198,180,168,159,152,151,154
35,Louisiana,5377,105,118,114,112,111,113,119,129,145,168,200,242,299,371,388,330,299,269,242,218
36,Ohio,4623,118,141,150,163,181,208,244,293,361,453,581,757,999,1139,904,803,716,641,577,524
37,Michigan,6981,30,34,34,36,41,49,59,73,92,117,153,203,275,377,521,718,974,845,547,400
38,South Dakota,202,6,7,7,8,9,10,11,14,17,21,27,35,45,60,78,68,47,36,28,23
39,Arkansas,1197,56,61,60,62,69,81,97,120,150,191,247,278,221,198,178,164,152,142,136,136
40,Delaware,627,4,5,6,7,8,10,12,15,19,25,32,42,54,69,85,68,49,38,29,23
41,Mississippi,2810,52,52,45,42,40,40,42,45,49,55,63,74,88,106,128,154,185,218,223,169
42,New Mexico,851,18,21,22,24,27,31,37,47,61,81,112,159,230,247,220,211,205,197,189,183
43,North Dakota,193,10,13,14,15,18,21,25,30,37,46,57,52,39,32,27,23,20,18,17,17
44,Wyoming,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Alaska,45,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
