,State,200,206,213,220,227
0,Washington,1688,10,11,11,100
1,Illinois,7845,14,12,10,78
2,California,10377,117,116,120,981
3,Arizona,4150,132,150,167,1200
4,Massachusetts,8735,11,9,8,62
5,Wisconsin,998,7,7,8,57
6,Texas,9157,287,340,411,3685
7,Nebraska,345,1,2,2,28
8,Utah,336,6,7,8,75
9,Oregon,356,6,7,8,78
10,Florida,8186,201,229,272,2231
11,New York,32755,9,7,7,53
12,Rhode Island,1014,0,0,0,6
13,Georgia,4199,34,36,37,340
14,New Hampshire,419,1,1,1,8
15,North Carolina,2192,26,28,30,275
16,New Jersey,15874,12,10,8,61
17,Colorado,1858,3,3,3,25
18,Maryland,3585,9,8,7,51
19,Nevada,957,20,24,28,251
20,Tennessee,1223,24,27,31,276
21,Hawaii,31,0,0,1,12
22,Indiana,3041,10,9,8,60
23,Kentucky,773,5,6,7,65
24,Minnesota,1698,4,4,3,26
25,Oklahoma,603,10,12,16,136
26,Pennsylvania,7311,11,10,9,72
27,South Carolina,2031,62,72,87,744
28,District of Columbia,591,0,0,0,4
29,Kansas,380,3,4,4,49
30,Missouri,1334,9,9,10,84
31,Vermont,58,0,0,0,1
32,Virginia,2326,13,13,13,99
33,Connecticut,4441,1,1,1,8
34,Iowa,931,5,5,5,51
35,Louisiana,4263,26,28,31,286
36,Ohio,3669,20,20,19,167
37,Michigan,6519,6,6,6,46
38,South Dakota,146,2,3,3,31
39,Arkansas,544,11,12,14,122
40,Delaware,591,1,1,1,10
41,Mississippi,1896,26,28,30,257
42,New Mexico,685,6,6,6,49
43,North Dakota,112,1,1,1,13
44,Wyoming,28,0,0,0,5
45,Alaska,26,0,1,1,12
46,Maine,125,0,0,0,6
47,Alabama,1768,28,31,36,311
48,Idaho,237,8,13,22,261
49,Montana,75,2,4,6,81
50,Puerto Rico,279,NaN,NaN,NaN,NaN
51,Virgin Islands,9,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN
53,West Virginia,139,1,1,2,23
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
