,State,313,318,325,332,339
0,Washington,2774,72,71,65,62
1,Illinois,12985,770,789,723,655
2,California,19173,437,436,408,380
3,Arizona,6639,173,178,172,167
4,Massachusetts,10748,278,314,300,278
5,Wisconsin,3494,247,255,230,209
6,Texas,21896,677,649,565,500
7,Nebraska,1018,91,91,88,84
8,Utah,871,62,63,59,56
9,Oregon,912,56,55,51,48
10,Florida,18597,501,487,438,398
11,New York,34605,271,290,266,243
12,Rhode Island,1373,68,78,75,78
13,Georgia,9452,367,362,330,297
14,New Hampshire,526,19,22,24,26
15,North Carolina,5261,250,256,241,223
16,New Jersey,16993,200,212,201,186
17,Colorado,3037,240,234,211,191
18,Maryland,4641,173,191,185,173
19,Nevada,2144,112,109,99,91
20,Tennessee,4602,247,235,209,190
21,Hawaii,244,11,11,11,10
22,Indiana,5723,384,384,349,316
23,Kentucky,1908,113,112,103,94
24,Minnesota,3652,342,384,368,343
25,Oklahoma,1743,125,120,106,95
26,Pennsylvania,10335,513,526,494,447
27,South Carolina,4381,112,114,106,100
28,District of Columbia,680,14,17,18,19
29,Kansas,1560,62,61,58,53
30,Missouri,3861,179,180,167,152
31,Vermont,69,2,2,2,2
32,Virginia,4062,111,122,121,115
33,Connecticut,5020,100,106,104,101
34,Iowa,2426,228,241,226,210
35,Louisiana,6420,128,146,135,125
36,Ohio,6429,328,330,302,273
37,Michigan,9564,483,443,382,324
38,South Dakota,946,107,114,111,109
39,Arkansas,2502,115,122,116,112
40,Delaware,772,34,39,39,40
41,Mississippi,3807,151,158,151,143
42,New Mexico,1568,145,154,146,135
43,North Dakota,933,80,84,80,76
44,Wyoming,215,29,29,27,27
45,Alaska,121,7,7,6,6
46,Maine,194,11,12,12,12
47,Alabama,3578,157,156,145,135
48,Idaho,929,79,70,59,51
49,Montana,681,46,43,38,35
50,Puerto Rico,1106,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,112,NaN,NaN,NaN,NaN
53,West Virginia,735,82,82,74,66
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
