,County,319,325,332
0,01001,3005,270,288
1,01003,9728,797,749
2,01005,1223,56,69
3,01007,1293,106,116
4,01009,3299,323,272
5,01011,713,18,27
6,01013,1236,77,74
7,01015,7096,782,735
8,01017,1906,143,152
9,01019,1093,84,97
10,01021,2391,139,137
11,01023,440,22,39
12,01025,1671,82,89
13,01027,963,36,38
14,01029,821,60,71
15,01031,2657,209,232
16,01033,3536,425,469
17,01035,738,50,53
18,01037,393,40,41
19,01039,2370,165,159
20,01041,745,36,40
21,01043,5032,495,441
22,01045,2528,234,244
23,01047,2384,100,100
24,01049,5334,327,289
25,01051,4482,399,454
26,01053,2099,125,122
27,01055,7220,839,780
28,01057,1061,120,117
29,01059,2694,159,168
30,01061,1316,106,106
31,01063,473,36,40
32,01065,1028,53,54
33,01067,925,58,60
34,01069,5674,420,432
35,01071,3896,550,520
36,01073,36475,3116,2977
37,01075,755,63,56
38,01077,4626,514,542
39,01079,1422,144,129
40,01081,8171,494,552
41,01083,4744,377,358
42,01085,837,38,42
43,01087,781,37,40
44,01089,15090,1753,1806
45,01091,1312,80,78
46,01093,1537,121,114
47,01095,7133,698,648
48,01097,20869,1010,1023
49,01099,855,56,56
50,01101,13003,829,924
51,01103,7600,785,745
52,01105,707,25,32
53,01107,1313,71,60
54,01109,1663,94,128
55,01111,1086,82,92
56,01113,2359,186,218
57,01115,4768,432,399
58,01117,11546,1130,1146
59,01119,619,40,45
60,01121,3944,319,290
61,01123,1934,157,142
62,01125,14182,853,858
63,01127,3983,257,251
64,01129,952,40,43
65,01131,664,25,29
66,01133,1484,149,167
67,02013,42,,NaN
68,02016,115,13,17
69,02020,18563,2161,2325
70,02050,1709,135,98
71,02060,0,,NaN
72,02068,47,19,22
73,02070,106,10,13
74,02090,3755,316,291
75,02100,17,,NaN
76,02105,0,,NaN
77,02110,909,,NaN
78,02122,2999,265,247
79,02130,214,,NaN
80,02150,463,168,169
81,02158,461,,NaN
82,02164,150,11,16
83,02170,4936,1201,1105
84,02180,246,23,24
85,02185,567,65,59
86,02188,373,37,50
87,02195,26,,NaN
88,02198,59,,NaN
89,02220,224,,NaN
90,02230,11,,NaN
91,02240,328,41,35
92,02261,282,37,37
93,02275,22,,NaN
94,02282,50,,NaN
95,02290,182,13,16
96,04001,5864,408,375
97,04003,4342,703,793
98,04005,8241,606,625
99,04007,3290,271,277
100,04009,2369,216,211
101,04011,293,89,106
102,04012,976,104,98
103,04013,228312,21129,20605
104,04015,7238,790,753
105,04017,8766,588,592
106,04019,45166,3962,3777
107,04021,18739,1970,1945
108,04023,4416,355,277
109,04025,6621,1033,985
110,04027,19643,1374,1309
111,05001,1036,83,96
112,05003,948,133,147
113,05005,1541,157,175
114,05007,13220,1306,1353
115,05009,2001,248,243
116,05011,580,94,93
117,05013,161,16,20
118,05015,1603,193,196
119,05017,1260,71,64
120,05019,934,118,124
121,05021,1034,145,145
122,05023,814,90,94
123,05025,415,41,42
124,05027,1192,108,115
125,05029,794,115,120
126,05031,7775,799,719
127,05033,3367,293,313
128,05035,3500,285,331
129,05037,947,127,141
130,05039,345,55,71
131,05041,662,85,77
132,05043,969,197,190
133,05045,5345,591,638
134,05047,879,76,81
135,05049,589,47,39
136,05051,4134,354,343
137,05053,677,84,82
138,05055,3354,383,392
139,05057,927,102,121
140,05059,3020,123,124
141,05061,866,69,85
142,05063,2235,158,167
143,05065,1030,42,40
144,05067,2131,214,201
145,05069,5469,283,271
146,05071,1356,87,90
147,05073,274,19,22
148,05075,1259,93,102
149,05077,1258,70,53
150,05079,2569,86,74
151,05081,672,50,72
152,05083,1072,115,125
153,05085,2981,276,270
154,05087,748,95,84
155,05089,481,38,38
156,05091,2263,149,171
157,05093,3516,286,281
158,05095,335,32,37
159,05097,349,43,37
160,05099,492,49,64
161,05101,479,34,35
162,05103,942,136,134
163,05105,287,34,44
164,05107,1013,70,63
165,05109,429,55,52
166,05111,1798,123,125
167,05113,927,118,110
168,05115,4035,282,286
169,05117,380,28,32
170,05119,18173,1453,1404
171,05121,1085,118,127
172,05123,2188,100,86
173,05125,5504,649,640
174,05127,430,58,67
175,05129,353,50,44
176,05131,7513,630,688
177,05133,1800,103,116
178,05135,791,89,82
179,05137,541,56,53
180,05139,1686,128,122
181,05141,453,59,54
182,05143,16741,1350,1392
183,05145,3284,260,258
184,05147,222,15,19
185,05149,1795,144,154
186,06001,32781,2786,3027
187,06003,57,9,14
188,06005,991,328,293
189,06007,4455,711,886
190,06009,606,96,96
191,06011,825,116,136
192,06013,26355,2863,3206
193,06015,411,159,214
194,06017,3061,700,720
195,06019,40568,2410,2580
196,06021,1056,139,154
197,06023,1014,348,470
198,06025,16555,900,988
199,06027,332,64,88
200,06029,44327,3447,3356
201,06031,11911,1471,1573
202,06033,1069,177,232
203,06035,2422,583,592
204,06037,449851,47720,48849
205,06039,6619,469,478
206,06041,8016,365,452
207,06043,159,33,35
208,06045,1697,209,203
209,06047,12891,1356,1318
210,06049,181,47,53
211,06051,614,72,100
212,06053,17077,2447,2611
213,06055,3565,585,732
214,06057,1642,435,454
215,06059,86878,9266,9720
216,06061,7811,1449,1531
217,06063,268,79,93
218,06065,98612,9994,10547
219,06067,41878,4866,4789
220,06069,2159,263,282
221,06071,106770,11274,11559
222,06073,92171,10338,10365
223,06075,16786,1712,2072
224,06077,28105,2317,2589
225,06079,6623,600,756
226,06081,15512,1449,1536
227,06083,12107,951,1437
228,06085,39193,4246,4189
229,06087,4997,878,1046
230,06089,5653,762,806
231,06091,24,10,15
232,06093,786,157,170
233,06095,11413,1486,1564
234,06097,13369,1477,1575
235,06099,24047,2557,2623
236,06101,3937,933,1076
237,06103,1945,220,217
238,06105,186,34,33
239,06107,22660,1754,1879
240,06109,1190,231,241
241,06111,22710,3377,3807
242,06113,5372,772,933
243,06115,2403,484,564
244,08001,32334,3578,3570
245,08003,703,103,98
246,08005,30170,3655,3893
247,08007,324,81,86
248,08009,133,26,26
249,08011,401,127,115
250,08013,12043,1149,1179
251,08014,2262,,NaN
252,08015,734,132,138
253,08017,75,27,32
254,08019,213,28,33
255,08021,217,49,54
256,08023,92,9,11
257,08025,1340,101,78
258,08027,92,31,36
259,08029,807,201,199
260,08031,39770,3773,3702
261,08033,31,19,24
262,08035,12167,1698,1802
263,08037,2572,307,333
264,08039,709,119,102
265,08041,31181,4461,4389
266,08043,3327,495,468
267,08045,2535,330,342
268,08047,98,21,40
269,08049,469,77,82
270,08051,502,43,52
271,08053,10,6,8
272,08055,202,42,38
273,08057,22,6,10
274,08059,23132,2700,2829
275,08061,34,17,18
276,08063,336,51,72
277,08065,319,69,87
278,08067,1637,290,289
279,08069,11664,1691,1749
280,08071,300,77,81
281,08073,558,299,234
282,08075,2536,272,260
283,08077,6752,1053,1066
284,08079,36,6,10
285,08081,362,133,170
286,08083,851,123,118
287,08085,1345,291,264
288,08087,1766,174,192
289,08089,975,273,245
290,08091,126,18,23
291,08093,277,48,50
292,08095,200,26,24
293,08097,584,99,100
294,08099,732,132,119
295,08101,9884,1480,1390
296,08103,181,36,37
297,08105,273,46,51
298,08107,765,127,145
299,08109,231,14,18
300,08111,19,5,7
301,08113,267,50,47
302,08115,115,11,14
303,08117,1698,240,262
304,08119,729,89,92
305,08121,290,68,59
306,08123,15679,1705,1652
307,08125,368,62,75
308,09001,41535,3871,3790
309,09003,30879,3440,3500
310,09005,4931,773,713
311,09007,4007,574,722
312,09009,32843,4724,4597
313,09011,6648,921,1056
314,09013,3225,268,284
315,09015,2837,340,344
316,10001,5945,833,802
317,10003,22705,2809,3004
318,10005,11165,669,660
319,11001,NaN,1682,1780
320,12001,13382,703,746
321,12003,2108,136,149
322,12005,9210,732,788
323,12007,1472,74,85
324,12009,16626,1788,2167
325,12011,113634,6978,7442
326,12013,923,74,76
327,12015,5527,534,613
328,12017,5143,367,349
329,12019,8559,889,1192
330,12021,18926,1073,1066
331,12023,4941,162,155
332,12027,2499,115,106
333,12029,984,31,38
334,12031,47036,3909,4118
335,12033,17617,1096,1190
336,12035,2889,415,569
337,12037,838,8,11
338,12039,3418,112,92
339,12041,815,77,79
340,12043,696,35,37
341,12045,1105,31,30
342,12047,1023,39,38
343,12049,1810,75,84
344,12051,2611,120,125
345,12053,5395,455,518
346,12055,4036,297,295
347,12057,61276,3513,3955
348,12059,1256,92,87
349,12061,5251,364,513
350,12063,4009,107,91
351,12065,802,30,33
352,12067,1363,25,27
353,12069,11183,855,1000
354,12071,32209,2649,2678
355,12073,15850,828,789
356,12075,1495,71,74
357,12077,628,41,41
358,12079,1324,54,51
359,12081,17713,1145,1207
360,12083,13900,794,756
361,12085,6534,440,601
362,12086,243050,14798,14332
363,12087,3569,283,321
364,12089,3443,303,307
365,12091,9776,1098,1189
366,12093,2108,74,84
367,12095,61474,4341,5047
368,12097,19625,1693,1999
369,12099,68912,3927,4387
370,12101,16153,1405,1484
371,12103,34899,2493,2817
372,12105,29135,1724,1957
373,12107,2940,218,231
374,12109,9542,954,1098
375,12111,11334,713,865
376,12113,8070,687,759
377,12115,14753,1091,1096
378,12117,13642,1443,1800
379,12119,3716,237,202
380,12121,3403,110,107
381,12123,1689,58,68
382,12125,1259,46,61
383,12127,17388,1516,1668
384,12129,1727,100,100
385,12131,3904,230,235
386,12133,1588,65,68
387,13001,1361,55,83
388,13003,616,30,36
389,13005,769,38,54
390,13007,128,5,8
391,13009,2740,135,170
392,13011,867,101,103
393,13013,3747,492,611
394,13015,5594,470,531
395,13017,1102,136,166
396,13019,789,93,100
397,13021,7993,438,518
398,13023,732,57,85
399,13025,831,51,65
400,13027,760,66,68
401,13029,1571,108,145
402,13031,3844,136,167
403,13033,1290,64,67
404,13035,1167,112,124
405,13037,328,34,39
406,13039,1959,159,199
407,13043,621,20,32
408,13045,5980,447,528
409,13047,2294,328,445
410,13049,834,51,79
411,13051,11294,679,870
412,13053,2055,65,76
413,13055,1325,137,178
414,13057,11548,1122,1215
415,13059,8389,724,900
416,13061,151,4,9
417,13063,11117,707,806
418,13065,541,23,34
419,13067,32108,2716,3416
420,13069,3163,199,194
421,13071,2696,180,219
422,13073,7063,809,899
423,13075,963,106,123
424,13077,5881,608,695
425,13079,270,29,39
426,13081,978,79,109
427,13083,587,81,98
428,13085,1258,120,127
429,13087,1661,106,125
430,13089,29482,2418,2766
431,13091,1099,48,72
432,13093,514,57,62
433,13095,3906,274,323
434,13097,6173,592,743
435,13099,709,33,53
436,13101,305,23,28
437,13103,2266,98,141
438,13105,1263,92,105
439,13107,1466,59,84
440,13109,564,23,35
441,13111,1097,64,65
442,13113,3565,444,529
443,13115,5970,466,539
444,13117,7517,889,1128
445,13119,1325,88,94
446,13121,43415,3137,3628
447,13123,1358,102,105
448,13125,86,14,21
449,13127,4441,220,291
450,13129,3703,255,274
451,13131,1051,75,91
452,13133,783,53,52
453,13135,42632,3182,3625
454,13137,2544,247,262
455,13139,13596,1098,1168
456,13141,538,43,43
457,13143,1411,91,103
458,13145,1095,55,49
459,13147,950,125,126
460,13149,433,46,51
461,13151,9488,790,853
462,13153,5209,640,805
463,13155,468,42,62
464,13157,3762,419,417
465,13159,545,87,94
466,13161,996,59,81
467,13163,1048,63,77
468,13165,502,11,19
469,13167,537,27,43
470,13169,840,136,151
471,13171,770,77,89
472,13173,415,31,53
473,13175,2758,159,197
474,13177,1050,136,171
475,13179,1623,141,198
476,13181,337,16,19
477,13183,352,25,37
478,13185,6764,399,431
479,13187,1372,90,97
480,13189,984,75,93
481,13191,402,19,27
482,13193,361,50,60
483,13195,1287,132,129
484,13197,256,12,15
485,13199,834,42,43
486,13201,423,21,39
487,13205,1028,91,116
488,13207,1120,103,108
489,13209,438,26,34
490,13211,867,80,96
491,13213,2066,222,226
492,13215,7634,609,776
493,13217,4204,380,435
494,13219,1500,171,205
495,13221,598,46,46
496,13223,5670,708,797
497,13225,1152,139,178
498,13227,1240,144,160
499,13229,1250,87,104
500,13231,879,65,65
501,13233,2591,181,218
502,13235,469,30,40
503,13237,1039,56,59
504,13239,85,8,14
505,13241,662,103,104
506,13243,371,7,10
507,13245,11098,759,759
508,13247,2969,337,421
509,13249,182,24,35
510,13251,505,12,20
511,13253,561,34,45
512,13255,2566,172,198
513,13257,1658,175,214
514,13259,633,13,20
515,13261,1337,152,191
516,13263,241,9,11
517,13265,43,6,7
518,13267,1184,50,84
519,13269,418,51,51
520,13271,667,34,48
521,13273,432,48,65
522,13275,2035,130,161
523,13277,2752,258,297
524,13279,1757,87,124
525,13281,604,44,43
526,13283,390,19,31
527,13285,4097,166,184
528,13287,474,51,84
529,13289,275,17,24
530,13291,1139,49,45
531,13293,1599,136,156
532,13295,2860,283,337
533,13297,3616,346,385
534,13299,2666,133,175
535,13301,226,7,12
536,13303,1155,59,78
537,13305,1726,88,113
538,13307,62,0,1
539,13309,426,3,4
540,13311,1422,100,104
541,13313,8580,725,744
542,13315,411,35,41
543,13317,486,46,49
544,13319,466,47,54
545,13321,792,71,95
546,15001,1658,68,73
547,15003,15893,706,802
548,15005,0,,NaN
549,15007,120,23,36
550,15009,910,93,106
551,16001,28075,2712,2796
552,16003,120,23,25
553,16005,5049,539,550
554,16007,211,33,45
555,16009,296,29,37
556,16011,3034,279,276
557,16013,1384,103,95
558,16015,160,20,25
559,16017,1186,149,132
560,16019,8286,809,823
561,16021,395,44,45
562,16023,136,31,54
563,16025,56,,NaN
564,16027,16729,1330,1283
565,16029,462,44,58
566,16031,2252,128,146
567,16033,51,5,8
568,16035,598,62,64
569,16037,163,20,24
570,16039,986,104,119
571,16041,749,72,79
572,16043,766,64,68
573,16045,1105,135,135
574,16047,1027,66,70
575,16049,801,63,54
576,16051,1702,174,173
577,16053,2006,126,125
578,16055,8468,859,764
579,16057,1822,160,168
580,16059,432,16,19
581,16061,240,41,43
582,16063,376,36,38
583,16065,4487,332,320
584,16067,1819,109,136
585,16069,2481,259,267
586,16071,178,45,46
587,16073,763,76,78
588,16075,1751,133,136
589,16077,483,32,38
590,16079,552,84,86
591,16081,592,45,44
592,16083,7172,374,367
593,16085,285,32,34
594,16087,810,61,67
595,17001,5056,331,327
596,17003,276,25,31
597,17005,1192,148,151
598,17007,4187,528,683
599,17009,347,42,54
600,17011,2317,200,204
601,17013,292,40,41
602,17015,1156,76,83
603,17017,1114,145,147
604,17019,11698,857,830
605,17021,2039,181,214
606,17023,869,78,95
607,17025,989,146,151
608,17027,3617,255,255
609,17029,3536,280,309
610,17031,329003,22830,22311
611,17033,1227,145,175
612,17035,724,77,70
613,17037,5488,665,777
614,17039,681,104,142
615,17041,1493,146,149
616,17043,50484,5153,5224
617,17045,952,139,145
618,17047,263,45,52
619,17049,3138,344,363
620,17051,2019,264,270
621,17053,854,114,138
622,17055,2309,247,258
623,17057,1695,229,233
624,17059,220,27,29
625,17061,929,134,145
626,17063,3121,458,518
627,17065,433,63,80
628,17067,1051,96,96
629,17069,166,20,24
630,17071,325,33,37
631,17073,2974,294,283
632,17075,1898,210,214
633,17077,2954,256,265
634,17079,727,120,141
635,17081,2122,241,262
636,17083,1472,180,168
637,17085,1175,101,95
638,17087,802,62,62
639,17089,34411,2935,3115
640,17091,9364,846,882
