,County,368,374,381
0,01001,5376,179,160
1,01003,17256,621,489
2,01005,1827,72,84
3,01007,2223,69,64
4,01009,5473,105,86
5,01011,1035,44,41
6,01013,1744,45,41
7,01015,11521,312,272
8,01017,3042,162,123
9,01019,1657,50,46
10,01021,3454,61,60
11,01023,519,23,26
12,01025,3002,122,114
13,01027,1305,26,24
14,01029,1218,36,36
15,01031,4624,185,149
16,01033,5499,156,139
17,01035,979,29,33
18,01037,636,30,29
19,01039,3396,75,66
20,01041,1240,42,31
21,01043,8274,192,149
22,01045,4107,106,113
23,01047,3132,108,99
24,01049,7894,143,109
25,01051,8214,295,242
26,01053,3354,119,96
27,01055,12107,315,289
28,01057,1786,68,56
29,01059,3749,69,79
30,01061,2115,81,67
31,01063,779,28,26
32,01065,1852,87,78
33,01067,1599,67,60
34,01069,9009,337,304
35,01071,6015,139,111
36,01073,64681,1874,1684
37,01075,1202,26,29
38,01077,7871,203,179
39,01079,2541,87,70
40,01081,13205,407,324
41,01083,8349,279,206
42,01085,1155,38,35
43,01087,1223,65,65
44,01089,28310,975,755
45,01091,2093,89,78
46,01093,2537,60,49
47,01095,10471,191,157
48,01097,31620,1105,912
49,01099,1524,68,65
50,01101,19954,951,917
51,01103,12639,328,336
52,01105,1000,25,24
53,01107,1996,35,37
54,01109,2625,130,117
55,01111,1464,64,65
56,01113,3575,216,194
57,01115,7854,242,201
58,01117,19335,652,551
59,01119,905,22,21
60,01121,6481,217,177
61,01123,3149,319,180
62,01125,21525,635,546
63,01127,6036,113,98
64,01129,1423,38,39
65,01131,1079,44,39
66,01133,2336,64,60
67,02013,71,,NaN
68,02016,293,28,24
69,02020,25089,506,474
70,02050,3184,170,151
71,02060,0,,NaN
72,02068,67,7,8
73,02070,164,12,11
74,02090,5792,119,103
75,02100,24,,NaN
76,02105,0,,NaN
77,02110,1133,,NaN
78,02122,3888,44,47
79,02130,276,,NaN
80,02150,1022,25,31
81,02158,1084,,NaN
82,02164,170,12,13
83,02170,7361,161,128
84,02180,305,14,14
85,02185,977,21,24
86,02188,561,53,55
87,02195,47,,NaN
88,02198,74,,NaN
89,02220,299,,NaN
90,02230,16,,NaN
91,02240,423,11,11
92,02261,412,18,18
93,02275,26,,NaN
94,02282,64,,NaN
95,02290,261,10,11
96,04001,9204,221,170
97,04003,10157,344,291
98,04005,14745,493,353
99,04007,5756,257,227
100,04009,4816,299,221
101,04011,508,47,58
102,04012,2170,99,83
103,04013,449162,17826,11628
104,04015,18277,1038,763
105,04017,13988,421,304
106,04019,96738,4214,3083
107,04021,39751,1823,1383
108,04023,7297,163,121
109,04025,15736,599,374
110,04027,34269,774,549
111,05001,1686,90,84
112,05003,1587,88,82
113,05005,2550,60,52
114,05007,24129,780,689
115,05009,3162,121,98
116,05011,1203,29,31
117,05013,318,22,23
118,05015,2479,61,57
119,05017,1538,30,29
120,05019,1750,69,59
121,05021,1529,40,33
122,05023,1690,70,59
123,05025,741,49,41
124,05027,1857,61,57
125,05029,1894,62,56
126,05031,11900,259,225
127,05033,5937,219,165
128,05035,5229,150,141
129,05037,1780,70,66
130,05039,647,30,32
131,05041,1138,41,37
132,05043,1780,57,49
133,05045,10156,428,352
134,05047,1429,68,56
135,05049,1017,18,18
136,05051,7987,253,214
137,05053,1333,41,33
138,05055,5302,140,120
139,05057,1571,89,80
140,05059,4257,110,87
141,05061,1298,48,49
142,05063,3357,75,63
143,05065,1518,31,26
144,05067,3028,34,37
145,05069,7742,215,173
146,05071,2396,79,70
147,05073,430,31,30
148,05075,1868,47,44
149,05077,1587,23,19
150,05079,2996,25,21
