,County,795,801,808,815,822,829,836,843,850
0,01001,NaN,18,14,12,9,7,5,5,3
1,01003,NaN,80,66,55,45,38,31,25,21
2,01005,NaN,9,8,8,7,7,6,6,6
3,01007,NaN,4,2,2,1,1,0,1,0
4,01009,NaN,6,3,2,1,0,1,0,0
5,01011,NaN,0,0,1,0,0,0,0,0
6,01013,NaN,1,1,1,0,0,1,0,0
7,01015,NaN,19,7,4,1,1,0,0,0
8,01017,NaN,9,10,10,9,10,9,9,9
9,01019,NaN,1,0,0,0,0,0,0,0
10,01021,NaN,98,89,82,74,67,61,55,50
11,01023,NaN,1,0,0,0,0,0,0,0
12,01025,NaN,5,4,3,2,2,1,0,1
13,01027,NaN,0,0,0,0,0,0,0,0
14,01029,NaN,1,1,0,1,0,0,0,0
15,01031,NaN,4,2,1,1,1,0,0,0
16,01033,NaN,12,8,4,3,2,1,1,0
17,01035,NaN,9,13,19,26,37,51,71,97
18,01037,NaN,6,6,4,3,3,2,2,1
19,01039,NaN,9,7,6,4,4,3,3,2
20,01041,NaN,2,1,1,0,0,1,0,0
21,01043,NaN,6,4,2,1,1,0,0,0
22,01045,NaN,42,56,73,96,126,164,212,272
23,01047,NaN,13,12,10,9,8,6,6,5
24,01049,NaN,9,4,2,0,1,0,0,0
25,01051,NaN,14,12,9,6,5,4,2,2
26,01053,NaN,3,1,1,1,0,0,1,0
27,01055,NaN,5,2,1,0,0,0,0,0
28,01057,NaN,2,0,0,0,1,0,0,0
29,01059,NaN,4,2,1,0,1,0,0,0
30,01061,NaN,103,212,426,823,1479,2329,2988,2934
31,01063,NaN,2,2,1,1,0,0,1,0
32,01065,NaN,10,10,9,8,7,6,6,5
33,01067,NaN,1,0,1,0,0,0,0,0
34,01069,NaN,12,8,5,3,2,1,1,1
35,01071,NaN,5,3,2,1,0,1,0,0
36,01073,NaN,126,72,38,22,11,6,4,2
37,01075,NaN,3,2,0,1,0,0,0,0
38,01077,NaN,22,17,12,10,6,5,4,3
39,01079,NaN,10,7,6,4,3,2,2,1
40,01081,NaN,11,8,5,3,2,1,1,0
41,01083,NaN,18,10,7,4,2,2,1,1
42,01085,NaN,2,1,2,1,0,1,0,0
43,01087,NaN,14,20,28,38,53,73,100,135
44,01089,NaN,63,37,23,14,8,5,3,2
45,01091,NaN,2,1,0,0,0,0,0,0
46,01093,NaN,3,1,1,0,0,0,0,0
47,01095,NaN,19,8,5,3,1,1,1,0
48,01097,NaN,28,15,7,4,1,1,1,0
49,01099,NaN,1,0,0,0,0,0,0,0
50,01101,NaN,37,28,19,14,10,7,5,3
51,01103,NaN,8,4,2,1,1,0,0,1
52,01105,NaN,0,0,0,0,0,0,0,0
53,01107,NaN,3,1,0,1,0,0,0,0
54,01109,NaN,2,1,1,1,0,0,0,0
55,01111,NaN,11,12,13,14,14,15,16,17
56,01113,NaN,4,2,2,1,0,1,0,0
57,01115,NaN,10,5,2,2,0,1,0,0
58,01117,NaN,82,45,24,13,6,4,2,1
59,01119,NaN,1,1,0,0,0,0,0,0
60,01121,NaN,9,4,2,1,1,0,1,0
61,01123,NaN,9,5,4,2,2,1,1,0
62,01125,NaN,87,55,33,21,13,8,5,3
63,01127,NaN,5,3,1,1,0,1,0,0
64,01129,NaN,1,0,1,0,0,0,0,0
65,01131,NaN,1,1,0,0,0,0,0,0
66,01133,NaN,1,0,0,1,0,0,0,0
67,02013,NaN,1,1,0,0,0,0,0,0
68,02016,NaN,1,1,1,1,0,1,0,0
69,02020,NaN,278,217,169,131,103,80,62,49
70,02050,NaN,31,12,6,2,1,0,0,0
71,02060,NaN,,,,,,,,NaN
72,02068,NaN,2,1,0,1,0,0,0,0
73,02070,NaN,45,46,45,44,41,39,36,33
74,02090,NaN,43,28,20,14,9,7,5,3
75,02100,NaN,1,1,1,0,0,0,0,0
76,02105,NaN,,,,,,,,NaN
77,02110,NaN,43,32,25,18,14,10,8,6
78,02122,NaN,72,62,43,34,26,19,15,12
