,County,739,745,752,759,766,773,780,787,794
0,01001,14498,1209,1536,1819,2058,2190,2186,2045,1799
1,01003,52459,3060,2829,2631,2391,2153,1916,1686,1472
2,01005,5241,277,241,210,180,154,131,111,93
3,01007,6088,392,359,331,296,262,227,196,166
4,01009,13981,802,795,789,764,730,685,633,578
5,01011,2226,106,92,80,67,58,49,41,34
6,01013,4759,299,309,312,307,297,280,261,238
7,01015,29876,1955,1972,1976,1919,1829,1704,1555,1393
8,01017,8134,352,298,253,212,177,146,121,99
9,01019,4803,455,449,447,431,410,381,348,314
10,01021,9933,701,685,667,632,592,544,493,440
11,01023,1775,305,351,393,419,430,422,394,355
12,01025,6743,439,382,338,290,247,206,170,140
13,01027,3881,371,355,335,302,265,226,188,153
14,01029,3367,325,410,497,570,617,624,591,524
15,01031,12773,899,908,910,886,846,790,724,650
16,01033,15195,1580,1429,1299,1126,959,796,649,521
17,01035,2747,197,186,177,163,148,133,118,102
18,01037,2746,218,205,194,175,158,138,119,101
19,01039,8867,499,94,37,11,3,1,1,0
20,01041,3589,236,248,252,252,244,231,214,194
21,01043,22937,1902,1907,1892,1803,1674,1511,1330,1145
22,01045,11804,609,581,553,516,478,436,393,352
23,01047,7770,597,598,590,569,540,502,460,415
24,01049,17589,1464,1523,1575,1565,1515,1423,1301,1160
25,01051,21817,1666,1842,1966,2024,2010,1923,1778,1589
26,01053,9555,476,412,363,311,266,225,190,158
27,01055,27065,2023,2037,2034,1961,1849,1699,1526,1343
28,01057,4363,343,353,360,353,337,313,281,248
29,01059,9110,925,911,887,821,734,634,532,436
30,01061,5832,488,587,691,779,842,866,848,789
31,01063,1728,83,74,68,60,54,47,41,36
32,01065,4374,211,172,143,116,93,75,60,48
33,01067,4208,270,273,272,266,255,240,221,200
34,01069,23601,1331,1256,1194,1109,1022,930,837,747
35,01071,13947,1311,1423,1508,1518,1470,1361,1212,1041
36,01073,174260,10346,9275,8300,7267,6296,5388,4567,3838
37,01075,3403,364,412,455,474,471,444,398,342
38,01077,22481,1936,1850,1770,1637,1486,1320,1153,990
39,01079,7062,666,664,664,641,606,558,504,447
40,01081,36028,1970,1783,1617,1440,1274,1116,971,838
41,01083,23262,1764,1718,1668,1573,1459,1327,1187,1046
42,01085,2491,108,98,85,75,64,55,47,40
43,01087,3652,208,189,172,153,135,119,103,90
44,01089,82168,6815,6790,6683,6401,6014,5533,4997,4436
45,01091,4525,253,224,204,179,158,138,118,101
46,01093,7506,650,630,614,573,525,470,412,354
47,01095,25777,2372,2579,2739,2769,2695,2511,2253,1951
48,01097,106905,5067,4155,3469,2834,2311,1869,1505,1206
49,01099,4988,408,399,390,367,340,308,274,239
50,01101,51697,2486,2378,2169,1978,1780,1587,1405,1234
51,01103,33638,2905,2734,2569,2320,2051,1770,1498,1246
52,01105,1950,124,129,130,128,125,119,112,103
53,01107,4848,343,296,261,222,189,158,131,109
54,01109,7026,566,657,741,809,854,869,851,804
55,01111,4814,271,247,227,204,183,162,142,124
56,01113,9452,487,493,492,488,477,464,447,425
57,01115,23820,1308,1132,993,849,722,607,507,420
58,01117,56043,3965,3817,3652,3394,3103,2782,2455,2134
59,01119,2268,288,320,343,356,355,341,315,282
60,01121,20696,1605,1594,1557,1474,1366,1236,1096,954
61,01123,10792,733,665,604,533,465,400,340,285
62,01125,51590,3394,2975,2657,2306,1987,1691,1425,1192
63,01127,17272,2049,2401,2674,2770,2679,2416,2046,1641
64,01129,3444,281,282,285,279,267,252,232,210
65,01131,2675,203,180,161,140,120,102,85,70
66,01133,6884,892,1012,1085,1073,986,845,681,522
67,02013,796,298,501,657,590,317,108,30,8
68,02016,1574,133,95,64,44,29,19,12,8
69,02020,91161,6864,5646,4450,3379,2493,1799,1277,897
70,02050,8006,392,376,341,290,235,182,137,101
71,02060,0,,,,,,,,NaN
72,02068,348,25,30,33,35,38,37,36,33
73,02070,1226,88,90,89,84,76,67,56,46
74,02090,24122,2675,2785,2708,2457,2090,1681,1294,960
75,02100,403,36,37,38,36,36,35,34,32
76,02105,0,,,,,,,,NaN
77,02110,6940,547,451,363,286,221,168,126,95
78,02122,14855,1092,1133,1126,1070,970,844,709,577
79,02130,3306,436,488,498,466,399,316,236,168
80,02150,4282,357,281,212,152,107,74,49,33
81,02158,3180,239,210,171,133,99,70,48,34
82,02164,719,74,90,98,94,81,62,45,30
83,02170,30510,2388,2554,2580,2450,2191,1856,1501,1168
84,02180,3697,591,542,423,290,181,106,60,33
85,02185,3551,214,198,173,144,116,90,68,50
86,02188,3252,376,352,284,201,131,79,46,27
87,02195,625,26,27,28,30,29,30,29,28
88,02198,1029,138,152,159,162,156,146,131,112
89,02220,1939,152,149,146,138,129,120,108,97
90,02230,109,5,5,6,6,6,7,6,7
91,02240,1725,170,291,384,515,669,678,682,544
92,02261,0,,,,,,,,NaN
93,02275,409,45,39,33,27,22,17,14,10
94,02282,428,16,9,5,4,2,1,0,1
95,02290,1081,100,122,147,168,188,202,208,206
96,04001,20383,1436,1465,1420,1309,1151,971,790,625
97,04003,27889,2708,2609,2399,2112,1789,1465,1169,910
98,04005,40484,2862,2478,2079,1699,1361,1074,836,645
99,04007,15518,920,820,706,589,478,380,296,229
100,04009,11061,764,733,673,590,499,408,325,253
101,04011,2062,99,64,42,26,17,11,6,5
102,04012,4784,317,277,235,195,157,126,99,77
