,County,655,661,668,675,682,689,696,703,710
0,01001,NaN,128,107,94,82,71,61,53,46
1,01003,NaN,221,253,279,310,344,380,419,461
2,01005,NaN,14,11,9,7,6,5,4,4
3,01007,NaN,17,13,10,8,6,5,4,3
4,01009,NaN,161,159,161,160,160,158,157,154
5,01011,NaN,1,0,0,0,0,0,0,0
6,01013,NaN,40,32,27,23,19,16,14,11
7,01015,NaN,40,26,17,12,8,5,3,2
8,01017,NaN,45,26,18,11,7,5,3,2
9,01019,NaN,28,27,24,22,21,19,18,16
10,01021,NaN,106,108,113,116,119,123,125,128
11,01023,NaN,10,8,7,5,4,4,2,2
12,01025,NaN,28,29,31,32,33,34,35,37
13,01027,NaN,16,12,10,7,5,5,3,2
14,01029,NaN,15,15,14,13,13,11,11,10
15,01031,NaN,59,62,65,67,69,73,75,77
16,01033,NaN,99,71,56,42,32,25,19,14
17,01035,NaN,14,12,11,10,8,8,6,6
18,01037,NaN,6,4,3,2,1,1,0,1
19,01039,NaN,23,18,15,11,10,7,6,5
20,01041,NaN,27,22,20,16,15,12,10,9
21,01043,NaN,136,113,97,81,69,59,49,42
22,01045,NaN,19,14,9,7,5,3,3,1
23,01047,NaN,77,50,37,26,19,13,9,7
24,01049,NaN,26,16,10,7,4,2,2,1
25,01051,NaN,181,168,156,144,134,123,114,105
26,01053,NaN,46,40,36,31,29,25,23,19
27,01055,NaN,34,23,17,12,9,6,4,3
28,01057,NaN,129,178,243,321,413,510,600,665
29,01059,NaN,56,45,38,32,26,22,19,15
30,01061,NaN,14,13,11,9,8,8,6,5
31,01063,NaN,7,7,5,4,4,3,2,3
32,01065,NaN,7,4,2,1,1,0,1,0
33,01067,NaN,17,17,15,14,13,13,11,11
34,01069,NaN,75,66,57,51,44,38,33,30
35,01071,NaN,83,61,49,38,31,23,18,15
36,01073,NaN,215,117,74,44,27,17,10,6
37,01075,NaN,72,69,65,62,58,54,51,47
38,01077,NaN,140,101,78,59,45,35,26,20
39,01079,NaN,128,108,96,84,74,64,57,48
40,01081,NaN,409,224,150,89,57,36,22,14
41,01083,NaN,194,159,138,116,99,84,71,61
42,01085,NaN,11,9,9,7,6,6,5,4
43,01087,NaN,28,20,15,11,8,6,5,3
44,01089,NaN,156,95,66,42,29,19,13,8
45,01091,NaN,9,6,4,3,2,1,1,1
46,01093,NaN,108,85,72,59,49,41,33,28
47,01095,NaN,96,69,55,42,32,25,20,14
48,01097,NaN,574,646,728,816,914,1019,1133,1256
49,01099,NaN,9,8,6,5,4,3,3,1
50,01101,NaN,59,39,28,18,13,8,6,5
51,01103,NaN,332,229,178,130,98,73,55,40
52,01105,NaN,13,13,12,11,12,11,11,10
53,01107,NaN,43,37,32,28,25,22,18,17
54,01109,NaN,45,20,13,7,4,3,1,1
55,01111,NaN,4,2,1,1,0,1,0,0
56,01113,NaN,140,75,51,29,19,12,7,5
57,01115,NaN,182,116,85,58,42,29,20,14
58,01117,NaN,117,80,58,41,29,20,15,10
59,01119,NaN,16,17,16,17,17,18,17,18
60,01121,NaN,59,39,27,19,13,10,6,4
61,01123,NaN,17,9,6,4,2,2,1,0
62,01125,NaN,243,266,284,306,327,349,373,397
63,01127,NaN,220,231,245,257,270,280,291,299
64,01129,NaN,31,50,81,128,201,308,459,650
65,01131,NaN,21,21,21,20,20,20,19,19
66,01133,NaN,66,49,40,30,25,19,15,12
67,02013,NaN,12,25,50,91,147,197,198,152
68,02016,NaN,7,10,12,15,20,24,31,38
69,02020,NaN,1203,962,764,605,477,374,292,229
70,02050,NaN,207,205,201,194,183,170,155,140
71,02060,NaN,,,,,,,,NaN
72,02068,NaN,8,9,10,12,12,14,14,14
73,02070,NaN,14,8,3,2,1,1,0,0
74,02090,NaN,428,382,339,298,261,226,197,169
75,02100,NaN,1,1,1,0,0,1,0,0
76,02105,NaN,,,,,,,,NaN
77,02110,NaN,78,58,44,33,24,19,13,10
