,County,606,612,619,626,633,640,647,654,661
0,01001,NaN,233,209,184,162,142,124,109,95
1,01003,NaN,717,592,474,383,307,248,198,159
2,01005,NaN,99,85,74,64,54,47,40,34
3,01007,NaN,184,182,177,171,165,157,148,138
4,01009,NaN,265,239,214,192,170,150,134,118
5,01011,NaN,30,27,26,24,22,21,19,17
6,01013,NaN,106,103,99,94,90,86,80,76
7,01015,NaN,947,1001,1032,1058,1071,1071,1060,1037
8,01017,NaN,181,173,162,151,142,130,121,111
9,01019,NaN,96,80,67,55,45,38,31,26
10,01021,NaN,202,184,167,152,136,123,110,98
11,01023,NaN,12,10,9,8,7,6,5,5
12,01025,NaN,96,84,73,64,55,48,41,35
13,01027,NaN,74,66,58,50,44,38,32,28
14,01029,NaN,64,56,49,43,36,32,27,24
15,01031,NaN,210,191,168,149,131,116,101,90
16,01033,NaN,216,202,188,174,161,148,137,125
17,01035,NaN,82,80,77,73,70,65,62,57
18,01037,NaN,85,85,84,81,80,76,73,70
19,01039,NaN,226,220,214,207,197,189,178,169
20,01041,NaN,81,75,67,60,54,47,43,37
21,01043,NaN,667,691,702,710,710,702,688,669
22,01045,NaN,229,198,166,141,118,99,83,69
23,01047,NaN,97,85,73,62,52,45,38,32
24,01049,NaN,357,346,332,316,300,284,267,250
25,01051,NaN,379,350,320,292,265,240,216,195
26,01053,NaN,309,322,331,338,340,338,333,325
27,01055,NaN,451,401,356,316,278,244,215,188
28,01057,NaN,108,118,130,142,153,162,170,177
29,01059,NaN,118,99,84,70,60,49,41,35
30,01061,NaN,202,194,184,174,163,152,140,129
31,01063,NaN,14,11,9,6,5,4,3,2
32,01065,NaN,48,41,32,27,23,17,15,12
33,01067,NaN,114,112,111,108,105,101,96,91
34,01069,NaN,475,440,401,366,333,301,272,245
35,01071,NaN,361,378,389,398,403,404,402,396
36,01073,NaN,2273,1884,1538,1262,1030,840,685,557
37,01075,NaN,82,93,103,113,124,135,143,151
38,01077,NaN,476,500,512,523,532,536,537,535
39,01079,NaN,80,65,53,42,35,27,23,18
40,01081,NaN,653,638,612,585,556,525,494,461
41,01083,NaN,580,576,564,552,534,515,494,471
42,01085,NaN,29,26,23,21,19,16,15,13
43,01087,NaN,67,65,63,60,58,56,53,50
44,01089,NaN,1594,1505,1392,1286,1180,1077,977,885
45,01091,NaN,66,58,49,44,37,32,28,23
46,01093,NaN,251,281,310,336,361,380,396,404
47,01095,NaN,537,484,430,381,337,297,260,227
48,01097,NaN,1830,1453,1184,949,766,614,493,396
49,01099,NaN,91,74,58,47,37,29,24,18
50,01101,NaN,668,582,496,425,363,310,263,225
51,01103,NaN,640,590,538,489,443,400,359,323
52,01105,NaN,27,22,19,15,14,11,9,8
53,01107,NaN,64,58,51,47,41,37,32,29
54,01109,NaN,220,234,244,253,260,264,267,266
55,01111,NaN,140,124,109,95,81,71,60,51
